tid,lock_impl_time(ms)
RUN 0
001,   108.682
002,    72.193
003,   100.490
004,   167.976
005,    84.579
006,   155.491
007,   127.942
008,   126.052
009,   199.833
010,   224.751
011,   105.180
012,   119.276
013,    79.788
014,   121.046
015,    55.446
016,    98.218
-----------------------------------------------------------------------------------------------

RUN 1
001,   106.807
002,    70.456
003,   112.055
004,    91.704
005,    86.981
006,   182.127
007,   115.405
008,    84.920
009,   154.723
010,   131.435
011,    90.088
012,   201.861
013,    48.713
014,   139.689
015,   142.327
016,   153.893
-----------------------------------------------------------------------------------------------

RUN 2
001,   108.323
002,   121.344
003,   160.743
004,   105.898
005,   145.568
006,   135.323
007,   110.221
008,    64.949
009,    44.792
010,    93.916
011,   121.151
012,   152.159
013,    87.376
014,   112.304
015,   115.653
016,   199.330
-----------------------------------------------------------------------------------------------

RUN 3
001,   142.790
002,   216.056
003,   104.270
004,    82.454
005,   106.441
006,    94.716
007,   108.322
008,   154.205
009,    35.422
010,   156.848
011,   180.579
012,    94.429
013,   160.078
014,   110.158
015,   119.221
016,    57.452
-----------------------------------------------------------------------------------------------

RUN 4
001,   126.117
002,    38.733
003,   184.153
004,    84.304
005,   199.461
006,    91.574
007,   120.080
008,   172.495
009,    55.108
010,    84.633
011,    69.320
012,   147.744
013,    86.661
014,   134.470
015,   190.990
016,   166.293
-----------------------------------------------------------------------------------------------

