tid,total_duration(s),min_slock_hold,med,max,min_swait_acq,med,max,min_swait_rel,med,max,min_slwait_acq,med,max,min_slwait_rel,med,max,min_sgwait_acq,med,max,min_sgwait_rel,med,max,min_sdata_read,med,max,min_sdata_write,med,max,min_sglock_tries,med,max,array_size(B),client_id
000,3.0, 0.000013333, 0.000015000, 0.001400000, 0.362036675, 0.566295028, 2.002986670, 0.006106667, 0.006255000, 0.011206667, 0.349465013, 0.540531695, 1.983459949, 0.000056667, 0.000061667, 0.000430000, 0.006351667, 0.018618334, 0.162798330, 0.005905000, 0.006050000, 0.010996667, 0.000045000, 0.000051667, 0.002915000, 0.000021667, 0.000023333, 0.000378333, 1.000000000, 3.000000000,27.000000000,               0,001
001,3.0, 0.000013333, 0.000015000, 0.001305000, 0.383008331, 0.566166639, 1.986818314, 0.005681667, 0.005886666, 0.011901666, 0.363203347, 0.543521643, 1.959276676, 0.000071667, 0.000093333, 0.000728333, 0.006071667, 0.017676666, 0.131029993, 0.005460000, 0.005636666, 0.011648334, 0.000046667, 0.000053333, 0.002973333, 0.000021667, 0.000021667, 0.000335000, 1.000000000, 3.000000000,22.000000000,               0,001
002,3.0, 0.000015000, 0.000016667, 0.001421667, 0.044156667, 0.566473305, 2.213741779, 0.006096667, 0.006226667, 0.013443333, 0.015671667, 0.540274978, 2.198808432, 0.000056667, 0.000063333, 0.000328333, 0.006321667, 0.018736666, 0.159130007, 0.005891667, 0.006018333, 0.012700000, 0.000046667, 0.000051667, 0.002905000, 0.000021667, 0.000023333, 0.000316667, 1.000000000, 3.000000000,26.000000000,               0,001
003,3.0, 0.000013333, 0.000015000, 0.001578333, 0.311896652, 0.566486657, 2.098863363, 0.006115000, 0.006293333, 0.012596667, 0.291866660, 0.541439176, 2.039915085, 0.000056667, 0.000063333, 0.001771667, 0.006360000, 0.018698333, 0.153353333, 0.005891667, 0.006078333, 0.012083333, 0.000045000, 0.000050000, 0.002900000, 0.000021667, 0.000023333, 0.000330000, 1.000000000, 3.000000000,25.000000000,               0,001
004,3.0, 0.000013333, 0.000015000, 0.001395000, 0.374403328, 0.565611660, 2.222518444, 0.006076667, 0.006220000, 0.013055000, 0.355823338, 0.540164173, 2.204796553, 0.000056667, 0.000061667, 0.000376667, 0.006238333, 0.018498333, 0.125926673, 0.005883333, 0.006013333, 0.012825000, 0.000045000, 0.000050000, 0.002926667, 0.000021667, 0.000023333, 0.000341667, 1.000000000, 3.000000000,21.000000000,               0,001
005,3.0, 0.000013333, 0.000015000, 0.001533333, 0.355403334, 0.566244185, 2.208193302, 0.006028333, 0.006237500, 0.024320001, 0.323619992, 0.539983332, 2.066400051, 0.000056667, 0.000061667, 0.013033333, 0.006276667, 0.018592499, 0.140156671, 0.005835000, 0.006033333, 0.012091666, 0.000045000, 0.000050000, 0.002931667, 0.000021667, 0.000023333, 0.000305000, 1.000000000, 3.000000000,23.000000000,               0,001
006,3.0, 0.000013333, 0.000015000, 0.001581667, 0.368288338, 0.565488338, 2.207891703, 0.006053333, 0.006200000, 0.013110000, 0.327588320, 0.540183306, 2.192803383, 0.000056667, 0.000063333, 0.003741667, 0.006258333, 0.018588332, 0.144348338, 0.005861667, 0.005998333, 0.012898333, 0.000045000, 0.000048333, 0.003005000, 0.000021667, 0.000023333, 0.000391667, 1.000000000, 3.000000000,24.000000000,               0,001
007,3.0, 0.000013333, 0.000015000, 0.001371667, 0.278426677, 0.566517472, 2.062658310, 0.005831667, 0.006268333, 0.011480000, 0.193059996, 0.543069184, 2.037198305, 0.000056667, 0.000063333, 0.000486667, 0.006260000, 0.018574167, 0.451363325, 0.005616667, 0.006061667, 0.010758333, 0.000045000, 0.000050000, 0.003081667, 0.000021667, 0.000023333, 0.000270000, 1.000000000, 3.000000000,22.000000000,               0,001
008,3.0, 0.000013333, 0.000013333, 0.004521667, 0.380811661, 0.563856661, 2.403328419, 0.007251667, 0.007805000, 0.021936666, 0.347863346, 0.532608330, 2.327419996, 0.000056667, 0.000065000, 0.000360000, 0.007561667, 0.030506667, 0.131265000, 0.007056667, 0.007583333, 0.014921667, 0.000045000, 0.000050000, 0.011208333, 0.000021667, 0.000023333, 0.000331667, 1.000000000, 4.000000000,17.000000000,               0,001
009,3.0, 0.000013333, 0.000013333, 0.004848334, 0.385408342, 0.564661682, 2.528871775, 0.007251667, 0.007691666, 0.021653334, 0.357098341, 0.533231676, 2.453141689, 0.000056667, 0.000063333, 0.000373333, 0.007546667, 0.030390000, 0.152050003, 0.007058333, 0.007481667, 0.014233333, 0.000045000, 0.000050000, 0.009891666, 0.000021667, 0.000023333, 0.000383333, 1.000000000, 4.000000000,17.000000000,               0,001
