tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la,pinning,cache_misses,c_ho
000,00000000,00006404,010,00003271,00000000,00000000,001024,000,000,00000032,00003271,01,0000000441304222,00000491
001,00000000,00006080,010,00003115,00000000,00000000,001024,000,000,00000032,00003115,01,0000001199517582,00000461
002,00000000,00006594,010,00003338,00000000,00000000,001024,000,000,00000032,00003338,01,0000000463962439,00000488
003,00000000,00006505,010,00003286,00000000,00000000,001024,000,000,00000032,00003286,01,0000000466430503,00000481
004,00000000,00006439,010,00003234,00000000,00000000,001024,000,000,00000032,00003234,01,0000000490566409,00000460
005,00000000,00006077,010,00003082,00000000,00000000,001024,000,000,00000032,00003082,01,0000000486923473,00000469
006,00000000,00006536,010,00003288,00000000,00000000,001024,000,000,00000032,00003288,01,0000001851713257,00000458
007,00000000,00006923,010,00003411,00000000,00000000,001024,000,000,00000032,00003411,01,0000000520890475,00000488
008,00000000,00004857,010,00002440,00000000,00000000,001024,000,000,00000032,00002440,01,0000000447534588,00000393
009,00000000,00006916,010,00003543,00000000,00000000,001024,000,000,00000032,00003543,01,0000000488689244,00000500
010,00000000,00006126,010,00003100,00000000,00000000,001024,000,000,00000032,00003100,01,0000000507949487,00000464
011,00000000,00005953,010,00003032,00000000,00000000,001024,000,000,00000032,00003032,01,0000000501970050,00000477
012,00000000,00007147,010,00003605,00000000,00000000,001024,000,000,00000032,00003605,01,0000000506771205,00000524
013,00000000,00006796,010,00003428,00000000,00000000,001024,000,000,00000032,00003428,01,0000000577144375,00000527
014,00000000,00006729,010,00003439,00000000,00000000,001024,000,000,00000032,00003439,01,0000000534851179,00000506
015,00000000,00005684,010,00002858,00000000,00000000,001024,000,000,00000032,00002858,01,0000000463046879,00000434
000,00000000,00005258,010,00002635,00000000,00000000,001024,001,000,00000032,00002635,01,0000000662812614,00000441
001,00000000,00005626,010,00002805,00000000,00000000,001024,001,000,00000032,00002805,01,0000000700183164,00000484
002,00000000,00004663,010,00002358,00000000,00000000,001024,001,000,00000032,00002358,01,0000000623679169,00000406
003,00000000,00005012,010,00002599,00000000,00000000,001024,001,000,00000032,00002599,01,0000000632718123,00000447
004,00000000,00005306,010,00002635,00000000,00000000,001024,001,000,00000032,00002635,01,0000000622675364,00000476
005,00000000,00005701,010,00002860,00000000,00000000,001024,001,000,00000032,00002860,01,0000000633638737,00000473
006,00000000,00005258,010,00002662,00000000,00000000,001024,001,000,00000032,00002662,01,0000000545157541,00000430
007,00000000,00005292,010,00002637,00000000,00000000,001024,001,000,00000032,00002637,01,0000000586565424,00000455
008,00000000,00005014,010,00002498,00000000,00000000,001024,001,000,00000032,00002498,01,0000000642230826,00000426
009,00000000,00004674,010,00002321,00000000,00000000,001024,001,000,00000032,00002321,01,0000000640640773,00000437
