tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000,   1407458, 1407458,  262.650726
001,   1407455, 1407455,  256.673553
002,   1407459, 1407459,  179.302673
003,   1407453, 1407453,  201.914902
004,   1407454, 1407454,  299.544983
005,   1407454, 1407454,  227.227753
006,   1407454, 1407454,  264.122192
007,   1407454, 1407454,  286.620789
008,   1407453, 1407453,  200.881592
009,   1407453, 1407453,  200.370987
010,   1407453, 1407453,  203.178635
011,   1407452, 1407452,  253.349152
012,   1407452, 1407452,  235.494904
013,   1407453, 1407453,  292.754211
014,   1407452, 1407452,  260.575806
015,   1407453, 1407453,  303.727600
016,   1407452, 1407452,  281.126404
017,   1407453, 1407453,  226.955170
018,   1407451, 1407451,  249.475174
019,   1407453, 1407453,  300.748932
020,   1407453, 1407453,  312.962494
021,   1407452, 1407452,  162.076996
022,   1407452, 1407452,  270.657806
023,   1407452, 1407452,  277.995911
024,   1407452, 1407452,  159.862183
025,   1407452, 1407452,  233.562180
026,   1407451, 1407451,  279.817352
027,   1407451, 1407451,  265.678864
028,   1407452, 1407452,  273.857422
-------------------------------------------------------------------------------------------------------

RUN 1
000,   1393542, 1393542,  271.282104
001,   1393541, 1393541,  240.921600
002,   1393592, 1393592,  264.462280
003,   1393539, 1393539,  239.066589
004,   1393540, 1393540,  187.080200
005,   1393539, 1393539,  287.924713
006,   1393536, 1393536,  256.322937
007,   1393538, 1393538,  294.746552
008,   1393537, 1393537,  200.918839
009,   1393537, 1393537,  228.848953
010,   1393539, 1393539,  305.457428
011,   1393540, 1393540,  235.481018
012,   1393417, 1393417,  211.874710
013,   1393540, 1393540,  249.355576
014,   1393537, 1393537,  263.932709
015,   1393540, 1393540,  295.682434
016,   1393536, 1393536,  272.630127
017,   1393538, 1393538,  267.041779
018,   1393540, 1393540,  238.593552
019,   1393419, 1393419,  248.676422
020,   1393536, 1393536,  232.156616
021,   1393539, 1393539,  310.046631
022,   1393538, 1393538,  202.709244
023,   1393544, 1393544,  224.524796
024,   1393543, 1393543,  251.128723
025,   1393543, 1393543,  257.810272
026,   1393545, 1393545,  277.070404
027,   1393536, 1393536,  247.429153
028,   1393535, 1393535,  305.604004
-------------------------------------------------------------------------------------------------------

RUN 2
000,   1432304, 1432304,  262.006500
001,   1432306, 1432306,  225.357834
002,   1432304, 1432304,  215.541779
003,   1432304, 1432304,  270.133179
004,   1432307, 1432307,  270.067322
005,   1432304, 1432304,  287.464539
006,   1432303, 1432303,  240.164536
007,   1432303, 1432303,  238.194778
008,   1432302, 1432302,  168.572372
009,   1432303, 1432303,  277.869568
010,   1432303, 1432303,  203.663010
011,   1432313, 1432313,  221.638931
012,   1432308, 1432308,  324.954071
013,   1432305, 1432305,  200.428925
014,   1432304, 1432304,  261.373352
015,   1432307, 1432307,  186.208893
016,   1432305, 1432305,  236.354294
017,   1432303, 1432303,  221.902252
018,   1432303, 1432303,  280.302490
019,   1432311, 1432311,  293.374451
020,   1432305, 1432305,  276.510193
021,   1432305, 1432305,  250.095383
022,   1432304, 1432304,  300.610260
023,   1432305, 1432305,  312.241119
024,   1432305, 1432305,  197.140503
025,   1432306, 1432306,  210.564102
026,   1432301, 1432301,  224.522614
027,   1432307, 1432307,  296.253021
028,   1432304, 1432304,  167.375046
-------------------------------------------------------------------------------------------------------

RUN 3
000,   1408442, 1408442,  210.550568
001,   1408442, 1408442,  289.647186
002,   1408446, 1408446,  203.119095
003,   1408442, 1408442,  179.733749
004,   1408442, 1408442,  259.493164
005,   1408443, 1408443,  245.489655
006,   1408444, 1408444,  245.753204
007,   1408443, 1408443,  304.559448
008,   1408468, 1408468,  302.090790
009,   1408444, 1408444,  262.161377
010,   1408443, 1408443,  267.615814
011,   1408443, 1408443,  227.038422
012,   1408445, 1408445,  210.114243
013,   1408443, 1408443,  302.810120
014,   1408444, 1408444,  260.533295
015,   1408444, 1408444,  200.483490
016,   1408443, 1408443,  231.899551
017,   1408441, 1408441,  263.903137
018,   1408446, 1408446,  252.645493
019,   1408442, 1408442,  132.774963
020,   1408443, 1408443,  323.890228
021,   1408443, 1408443,  286.126404
022,   1408468, 1408468,  207.170059
023,   1408443, 1408443,  284.822906
024,   1408443, 1408443,  185.845322
025,   1408445, 1408445,  269.964447
026,   1408443, 1408443,  295.005920
027,   1408442, 1408442,  234.605606
028,   1408369, 1408369,  270.584808
-------------------------------------------------------------------------------------------------------

RUN 4
000,   1406082, 1406082,  191.778534
001,   1406082, 1406082,  165.846848
002,   1406087, 1406087,  272.695709
003,   1406082, 1406082,  194.517624
004,   1406083, 1406083,  263.820892
005,   1406081, 1406081,  236.571228
006,   1406080, 1406080,  247.948059
007,   1406094, 1406094,  286.960114
008,   1406084, 1406084,  282.941559
009,   1406081, 1406081,  244.836639
010,   1406083, 1406083,  270.067627
011,   1406082, 1406082,  260.876495
012,   1406081, 1406081,  256.116669
013,   1406082, 1406082,  284.054535
014,   1406095, 1406095,  215.577194
015,   1406081, 1406081,  203.983047
016,   1406082, 1406082,  202.399673
017,   1406082, 1406082,  245.519943
018,   1406082, 1406082,  138.192398
019,   1406095, 1406095,  301.356628
020,   1406082, 1406082,  224.325287
021,   1406081, 1406081,  250.604156
022,   1406083, 1406083,  288.946014
023,   1406083, 1406083,  306.593781
024,   1406083, 1406083,  312.051239
025,   1406019, 1406019,  278.916260
026,   1406020, 1406020,  257.146210
027,   1406085, 1406085,  284.457642
028,   1406083, 1406083,  268.163361
-------------------------------------------------------------------------------------------------------

