lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0010861,0000220,0000050,0001010,0012824,0010350,0025618,001024,001,000,0256
0016852,0001114,0000360,0001160,0021801,0016200,0036709,001024,001,000,0256
0010941,0000220,0000050,0001010,0012954,0010429,0025839,001024,002,000,0256
0016571,0001113,0000351,0001161,0021792,0015980,0036930,001024,002,000,0256
0010981,0000220,0000060,0001010,0013004,0010450,0025919,001024,003,000,0256
0016591,0001114,0000361,0001161,0021761,0015990,0036860,001024,003,000,0256
0008927,0000350,0000070,0001008,0007975,0008185,0018655,001024,004,000,0256
0015790,0001103,0000852,0001151,0017313,0014748,0030758,001024,004,000,0256
0011101,0000220,0000060,0001010,0013004,0010580,0026230,001024,001,001,0256
0016732,0001122,0000361,0001171,0021901,0016160,0036990,001024,001,001,0256
0011051,0000211,0000060,0001010,0012885,0010520,0026019,001024,002,001,0256
0016982,0001122,0000350,0001171,0021941,0016321,0036910,001024,002,001,0256
0011051,0000220,0000050,0001010,0012944,0010530,0026089,001024,003,001,0256
0016692,0001122,0000351,0001172,0021891,0016120,0037060,001024,003,001,0256
0011521,0000251,0000061,0001011,0013986,0010961,0027502,001024,004,001,0256
0019186,0001124,0000391,0001174,0023694,0018164,0039474,001024,004,001,0256
0011091,0000220,0000050,0001010,0013005,0010579,0026179,001024,001,002,0256
0016691,0001123,0000351,0001172,0021891,0016110,0036990,001024,001,002,0256
0011031,0000211,0000060,0001010,0012874,0010520,0025989,001024,002,002,0256
0016931,0001121,0000351,0001171,0021801,0016281,0036749,001024,002,002,0256
0011101,0000221,0000060,0001010,0012985,0010580,0026179,001024,003,002,0256
0016712,0001123,0000361,0001172,0021871,0016120,0037030,001024,003,002,0256
0011642,0000260,0000070,0001011,0014257,0011080,0027842,001024,004,002,0256
0018956,0001126,0000410,0001174,0023724,0017984,0039284,001024,004,002,0256
