tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_ac(ms),wait_rel(ms),array_size(B)
RUN 0
000,   7436977, 7436977,  235.726273,      30.000,58205.578125, 1316.037842,               0
001,   7437014, 7437014,  231.851257,      30.000,58323.402344, 1203.569336,               0
002,   7437015, 7437015,  231.694748,      30.000,58354.300781, 1145.721436,               0
003,   7437014, 7437014,  231.642029,      30.000,58323.339844, 1203.620483,               0
004,   7437006, 7437006,  231.069901,      30.000,58323.593750, 1202.207886,               0
005,   7437014, 7437014,  229.337601,      30.000,58450.785156, 1076.763916,               0
006,   7437005, 7437005,  230.414932,      30.000,58396.929688, 1127.805054,               0
007,   7437011, 7437011,  231.473358,      30.000,58468.078125, 1054.402588,               0
008,   7436998, 7436998,  231.319839,      30.000,58430.437500, 1090.659912,               0
009,   7437006, 7437006,  230.219223,      30.000,58517.761719, 1006.373962,               0
010,   7436997, 7436997,  232.488846,      30.000,58524.398438,  999.001892,               0
011,   7437005, 7437005,  230.553391,      30.000,58469.070312, 1054.570190,               0
012,   7436999, 7436999,  231.971939,      30.000,58532.753906,  990.207458,               0
013,   7437001, 7437001,  231.629257,      30.000,58466.570312, 1056.743896,               0
014,   7437011, 7437011,  233.715012,      30.000,58314.125000, 1209.984253,               0
015,   7436996, 7436996,  234.876877,      30.000,58340.097656, 1184.152588,               0
-------------------------------------------------------------------------------------------------------

RUN 1
000,   7443283, 7443283,  234.652908,      30.000,58210.933594, 1311.654419,               0
001,   7443296, 7443296,  230.997101,      30.000,58303.625000, 1223.061279,               0
002,   7443296, 7443296,  231.939468,      30.000,58320.410156, 1179.589722,               0
003,   7443295, 7443295,  231.557999,      30.000,58321.652344, 1204.478027,               0
004,   7443299, 7443299,  231.107285,      30.000,58333.109375, 1192.741821,               0
005,   7443293, 7443293,  230.905594,      30.000,58428.812500, 1096.381104,               0
006,   7443296, 7443296,  232.757553,      30.000,58371.304688, 1150.082275,               0
007,   7443288, 7443288,  230.545197,      30.000,58475.867188, 1047.967407,               0
008,   7443297, 7443297,  231.789948,      30.000,58433.195312, 1087.979248,               0
009,   7443280, 7443280,  231.573624,      30.000,58522.753906, 1000.586792,               0
010,   7443298, 7443298,  231.989487,      30.000,58519.714844, 1003.894165,               0
011,   7443301, 7443301,  231.856796,      30.000,58479.453125, 1043.006836,               0
012,   7443293, 7443293,  231.987900,      30.000,58524.089844,  999.689575,               0
013,   7443292, 7443292,  232.279068,      30.000,58481.363281, 1040.118164,               0
014,   7443296, 7443296,  234.712265,      30.000,58259.625000, 1262.607910,               0
015,   7443297, 7443297,  234.199097,      30.000,58363.535156, 1161.854492,               0
-------------------------------------------------------------------------------------------------------

RUN 2
000,   7519829, 7519829,  238.814774,      30.000,58201.273438, 1316.210205,               0
001,   7519846, 7519846,  234.374130,      30.000,58300.785156, 1220.703613,               0
002,   7519844, 7519844,  232.920242,      30.000,58329.292969, 1166.634521,               0
003,   7519844, 7519844,  231.950912,      30.000,58310.289062, 1213.670410,               0
004,   7519841, 7519841,  233.115814,      30.000,58325.421875, 1195.769531,               0
005,   7519843, 7519843,  233.553650,      30.000,58420.960938, 1099.417725,               0
006,   7519845, 7519845,  234.427307,      30.000,58357.781250, 1158.434570,               0
007,   7519838, 7519838,  234.203949,      30.000,58449.878906, 1066.777832,               0
008,   7519841, 7519841,  232.239258,      30.000,58424.949219, 1093.129150,               0
009,   7519818, 7519818,  233.019943,      30.000,58492.019531, 1026.780884,               0
010,   7519855, 7519855,  234.476700,      30.000,58486.429688, 1032.567017,               0
011,   7519838, 7519838,  233.039917,      30.000,58468.250000, 1051.370605,               0
012,   7519840, 7519840,  234.839035,      30.000,58502.152344, 1015.920532,               0
013,   7519856, 7519856,  234.070740,      30.000,58448.972656, 1068.263794,               0
014,   7519836, 7519836,  239.311554,      30.000,58266.945312, 1248.178467,               0
015,   7519857, 7519857,  238.684540,      30.000,58308.035156, 1209.371338,               0
-------------------------------------------------------------------------------------------------------

RUN 3
000,   7548809, 7548809,  240.317657,      30.000,58178.410156, 1335.340332,               0
001,   7548851, 7548851,  234.408340,      30.000,58301.753906, 1218.673462,               0
002,   7548850, 7548850,  234.119781,      30.000,58336.070312, 1157.188110,               0
003,   7548850, 7548850,  232.877441,      30.000,58295.117188, 1227.258789,               0
004,   7548854, 7548854,  233.744553,      30.000,58315.058594, 1205.305908,               0
005,   7548853, 7548853,  234.348129,      30.000,58395.367188, 1124.335938,               0
006,   7548851, 7548851,  235.614822,      30.000,58352.925781, 1162.350464,               0
007,   7548851, 7548851,  234.387573,      30.000,58465.996094, 1048.898193,               0
008,   7548853, 7548853,  234.673996,      30.000,58399.683594, 1114.488892,               0
009,   7548829, 7548829,  234.008026,      30.000,58479.105469, 1038.114136,               0
010,   7548852, 7548852,  236.183548,      30.000,58468.855469, 1047.282715,               0
011,   7548851, 7548851,  233.704132,      30.000,58464.167969, 1054.047607,               0
012,   7548844, 7548844,  234.861542,      30.000,58517.613281,  999.852600,               0
013,   7548850, 7548850,  234.074295,      30.000,58477.308594, 1039.258545,               0
014,   7548842, 7548842,  238.006271,      30.000,58244.511719, 1271.100708,               0
015,   7548842, 7548842,  241.686981,      30.000,58347.261719, 1167.509888,               0
-------------------------------------------------------------------------------------------------------

RUN 4
000,   7458880, 7458880,  235.254456,      30.000,58201.082031, 1320.481689,               0
001,   7458899, 7458899,  231.724991,      30.000,58317.996094, 1207.688110,               0
002,   7458895, 7458895,  231.888779,      30.000,58332.390625, 1166.964844,               0
003,   7458875, 7458875,  231.238876,      30.000,58304.476562, 1221.235352,               0
004,   7458898, 7458898,  230.560959,      30.000,58346.941406, 1179.109375,               0
005,   7458901, 7458901,  231.650299,      30.000,58451.031250, 1073.593384,               0
006,   7458897, 7458897,  233.001740,      30.000,58368.265625, 1152.170898,               0
007,   7458882, 7458882,  232.225815,      30.000,58458.957031, 1061.736694,               0
008,   7458897, 7458897,  232.039734,      30.000,58409.000000, 1111.345337,               0
009,   7458897, 7458897,  232.055466,      30.000,58509.175781, 1012.970215,               0
010,   7458893, 7458893,  232.598511,      30.000,58490.082031, 1032.436646,               0
011,   7458891, 7458891,  232.673035,      30.000,58467.777344, 1053.207764,               0
012,   7458891, 7458891,  232.715897,      30.000,58526.617188,  996.062805,               0
013,   7458898, 7458898,  232.023392,      30.000,58477.726562, 1043.629272,               0
014,   7458900, 7458900,  236.989517,      30.000,58263.769531, 1255.686646,               0
015,   7458896, 7458896,  236.577606,      30.000,58333.281250, 1188.620239,               0
-------------------------------------------------------------------------------------------------------

