lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0004278,0000240,0000050,0001003,0002855,0003327,0003316,0000000,001024,000,000,0512
0311929,0001312,0002685,0001253,0004248,0004949,0004960,0000000,001024,000,000,0512
0006993,0000250,0000050,0001005,0005750,0006462,0006262,0000000,001024,001,000,0512
0999999,0002793,0002324,0001368,0011702,0011071,0012974,0000000,001024,001,000,0512
0006432,0000251,0000060,0001005,0005099,0005781,0005441,0000000,001024,002,000,0512
0999999,0002615,0002254,0001310,0007404,0007895,0007875,0000000,001024,002,000,0512
0006713,0000251,0000050,0001005,0005170,0005751,0005721,0000000,001024,003,000,0512
0999999,0002368,0002905,0001377,0006983,0007615,0007565,0000000,001024,003,000,0512
0011652,0000230,0000050,0001010,0009578,0010460,0010620,0000000,001024,000,001,0512
0999999,0002934,0002164,0001437,0021390,0022312,0022653,0000000,001024,000,001,0512
0010490,0000241,0000050,0001009,0005140,0008967,0005701,0000000,001024,001,001,0512
0999999,0003222,0003086,0001560,0007003,0018856,0007645,0000000,001024,001,001,0512
0010220,0000260,0000060,0001009,0005019,0009057,0005401,0000000,001024,002,001,0512
0999999,0003380,0002364,0001525,0007343,0018765,0007855,0000000,001024,002,001,0512
0010499,0000261,0000050,0001009,0005140,0008987,0005701,0000000,001024,003,001,0512
0999999,0003320,0003086,0001528,0007093,0019026,0007804,0000000,001024,003,001,0512
0004318,0000221,0000050,0001003,0002875,0003366,0003327,0000000,001024,000,002,0512
0389706,0001395,0002765,0001250,0004178,0005140,0005110,0000000,001024,000,002,0512
0007003,0000221,0000050,0001005,0005721,0006472,0006232,0000000,001024,001,002,0512
0999999,0002892,0002424,0001392,0011472,0010950,0012784,0000000,001024,001,002,0512
0006462,0000251,0000060,0001005,0005100,0005801,0005451,0000000,001024,002,002,0512
0999999,0002752,0002265,0001339,0007304,0007825,0007805,0000000,001024,002,002,0512
0006742,0000251,0000050,0001005,0005180,0005771,0005731,0000000,001024,003,002,0512
0999999,0002588,0002896,0001401,0006933,0007614,0007584,0000000,001024,003,002,0512
