tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la,pinning,cache_misses,c_ho
000,00000000,00096577,010,00203294,00000000,00000000,001024,000,000,00000004,00048654,01,0000000006070902,00000000
001,00000000,00096419,010,00201469,00000000,00000000,001024,000,000,00000004,00048328,01,0000000005901867,00000000
002,00000000,00095415,010,00201969,00000000,00000000,001024,000,000,00000004,00048112,01,0000000005344972,00000000
003,00000000,00095245,010,00200857,00000000,00000000,001024,000,000,00000004,00048003,01,0000000005623031,00000000
004,00000000,00096676,010,00202549,00000000,00000000,001024,000,000,00000004,00048690,01,0000000005401078,00000000
005,00000000,00097855,010,00204214,00000000,00000000,001024,000,000,00000004,00049349,01,0000000005597735,00000000
006,00000000,00094691,010,00200690,00000000,00000000,001024,000,000,00000004,00048066,01,0000000005536446,00000000
007,00000000,00095931,010,00199783,00000000,00000000,001024,000,000,00000004,00048263,01,0000000005552233,00000000
008,00000000,00096693,010,00201481,00000000,00000000,001024,000,000,00000004,00048817,01,0000000005618060,00000000
009,00000000,00097173,010,00202435,00000000,00000000,001024,000,000,00000004,00048895,01,0000000005948121,00000000
010,00000000,00095575,010,00202596,00000000,00000000,001024,000,000,00000004,00048342,01,0000000005667016,00000000
011,00000000,00096114,010,00202822,00000000,00000000,001024,000,000,00000004,00048538,01,0000000006059385,00000000
012,00000000,00098080,010,00205670,00000000,00000000,001024,000,000,00000004,00049528,01,0000000005684759,00000000
013,00000000,00095875,010,00199687,00000000,00000000,001024,000,000,00000004,00048307,01,0000000005739838,00000000
014,00000000,00097406,010,00202317,00000000,00000000,001024,000,000,00000004,00048926,01,0000000006112143,00000000
015,00000000,00095130,010,00199600,00000000,00000000,001024,000,000,00000004,00047949,01,0000000005484059,00000000
016,00000000,00095662,010,00201387,00000000,00000000,001024,000,000,00000004,00048251,01,0000000005773691,00000000
017,00000000,00095235,010,00200070,00000000,00000000,001024,000,000,00000004,00047849,01,0000000005265286,00000000
018,00000000,00095592,010,00200115,00000000,00000000,001024,000,000,00000004,00048190,01,0000000005255376,00000000
019,00000000,00093986,010,00198055,00000000,00000000,001024,000,000,00000004,00047493,01,0000000005831490,00000000
020,00000000,00093812,010,00198369,00000000,00000000,001024,000,000,00000004,00047266,01,0000000007120740,00000000
021,00000000,00094956,010,00198996,00000000,00000000,001024,000,000,00000004,00047848,01,0000000006372242,00000000
022,00000000,00095621,010,00201192,00000000,00000000,001024,000,000,00000004,00048337,01,0000000005574219,00000000
023,00000000,00094983,010,00200482,00000000,00000000,001024,000,000,00000004,00047880,01,0000000005773628,00000000
024,00000000,00095780,010,00199077,00000000,00000000,001024,000,000,00000004,00048429,01,0000000006000855,00000000
025,00000000,00096559,010,00202062,00000000,00000000,001024,000,000,00000004,00048655,01,0000000005914000,00000000
026,00000000,00095749,010,00200240,00000000,00000000,001024,000,000,00000004,00048370,01,0000000005638585,00000000
027,00000000,00097418,010,00202941,00000000,00000000,001024,000,000,00000004,00048761,01,0000000005877908,00000000
028,00000000,00096490,010,00200648,00000000,00000000,001024,000,000,00000004,00048711,01,0000000006285046,00000000
029,00000000,00096058,010,00200799,00000000,00000000,001024,000,000,00000004,00048433,01,0000000005822786,00000000
030,00000000,00095529,010,00200177,00000000,00000000,001024,000,000,00000004,00048267,01,0000000005965896,00000000
031,00000000,00096539,010,00201009,00000000,00000000,001024,000,000,00000004,00048342,01,0000000005848573,00000000
000,00000000,00067614,010,00148823,00000000,00000000,001024,001,000,00000004,00033912,01,0000000006359024,00000000
001,00000000,00067340,010,00148981,00000000,00000000,001024,001,000,00000004,00033802,01,0000000004478448,00000000
002,00000000,00067348,010,00148483,00000000,00000000,001024,001,000,00000004,00034009,01,0000000004317637,00000000
003,00000000,00068450,010,00151051,00000000,00000000,001024,001,000,00000004,00034329,01,0000000004421628,00000000
004,00000000,00066883,010,00149215,00000000,00000000,001024,001,000,00000004,00033787,01,0000000004699281,00000000
005,00000000,00068067,010,00148145,00000000,00000000,001024,001,000,00000004,00034145,01,0000000004477458,00000000
006,00000000,00067728,010,00150572,00000000,00000000,001024,001,000,00000004,00034183,01,0000000004398069,00000000
007,00000000,00067875,010,00149174,00000000,00000000,001024,001,000,00000004,00034179,01,0000000004407242,00000000
008,00000000,00067658,010,00148285,00000000,00000000,001024,001,000,00000004,00034166,01,0000000004661382,00000000
009,00000000,00069381,010,00151400,00000000,00000000,001024,001,000,00000004,00034968,01,0000000004814084,00000000
010,00000000,00068431,010,00151653,00000000,00000000,001024,001,000,00000004,00034527,01,0000000004231202,00000000
011,00000000,00065377,010,00145062,00000000,00000000,001024,001,000,00000004,00032891,01,0000000004749452,00000000
