tid,total_duration(s),min_slock_hold,med,max,min_swait_acq,med,max,min_swait_rel,med,max,min_slwait_acq,med,max,min_slwait_rel,med,max,min_sgwait_acq,med,max,min_sgwait_rel,med,max,min_sdata_read,med,max,min_sdata_write,med,max,min_sglock_tries,med,max,array_size(B),client_id,nlocks
000,20.0, 0.154371664, 0.154768333, 0.172363326,13.387722015,17.255048752,21.953073502, 0.245656669, 0.246973336, 0.247765005,11.192623138,16.342069626,19.788045883, 0.000185000, 0.000190000, 0.000210000, 0.663323343, 1.304955840, 3.249801636, 0.006736667, 0.007454167, 0.007703333, 0.237748340, 0.238498330, 0.238645002, 0.238553330, 0.239091665, 0.239739999,86.000000000,170.000000000,427.000000000,         1048576,000,000001
001,20.0, 0.154426664, 0.154636666, 0.168830007,15.333834648,17.346559525,23.786935806, 0.246046662, 0.246882498, 0.247761667,14.370363235,15.809156418,20.925563812, 0.000136667, 0.000145833, 0.000233333, 0.638888359, 0.992494166, 2.622410059, 0.007175000, 0.007335000, 0.007808333, 0.238121673, 0.238439173, 0.238959998, 0.238581672, 0.239110827, 0.240188330,82.000000000,130.000000000,346.000000000,         1048576,000,000001
002,20.0, 0.154375002, 0.156869993, 0.168595001,15.257532120,17.018787384,22.511554718, 0.246224999, 0.246752501, 0.247146666,13.718056679,15.681527138,20.342874527, 0.000138333, 0.000145000, 0.000153333, 0.653734982, 0.991899192, 3.902479887, 0.007015000, 0.007268333, 0.007581667, 0.238083333, 0.238309160, 0.239099994, 0.238563329, 0.239085004, 0.239519998,83.000000000,131.000000000,505.000000000,         1048576,000,000001
003,20.0, 0.154390007, 0.154624999, 0.161605000,14.685031891,16.939844131,21.912029266, 0.248036668, 0.248429999, 0.249100000,12.494186401,15.420016289,19.706068039, 0.000171667, 0.000173333, 0.000220000, 0.661553323, 1.320052505, 5.250548363, 0.007308333, 0.008297500, 0.008686666, 0.237715006, 0.237994999, 0.239099994, 0.239421666, 0.239914164, 0.240290001,90.000000000,180.000000000,707.000000000,         1048576,000,000001
004,20.0, 0.169129997, 0.172549993, 0.190198332,14.599358559,17.921430588,22.487104416, 0.250531673, 0.251546681, 0.252950013,13.719499588,16.367595673,20.934509277, 0.000173333, 0.000180833, 0.000345000, 0.637986660, 0.993012488, 2.602243423, 0.008640000, 0.009400000, 0.010231666, 0.239515007, 0.239899993, 0.247791663, 0.240978330, 0.241727501, 0.243058339,66.000000000,105.000000000,274.000000000,         1048576,000,000001
005,20.0, 0.169373333, 0.171285838, 0.178790003,14.672183037,17.556173325,22.564104080, 0.248514995, 0.249500826, 0.250241667,13.100179672,15.687783241,18.419498444, 0.000138333, 0.000141667, 0.000186667, 0.643018305, 1.630978346, 4.000483513, 0.008136666, 0.008511666, 0.008983334, 0.238900006, 0.239299998, 0.239794999, 0.240073338, 0.240676671, 0.241268337,70.000000000,177.000000000,436.000000000,         1048576,000,000001
006,20.0, 0.168475002, 0.172316670, 0.181033328,11.957701683,17.654409409,22.500762939, 0.249676660, 0.250514179, 0.251920015,11.077079773,15.756136894,21.583459854, 0.000136667, 0.000142500, 0.000175000, 0.639908314, 0.996744990, 3.273731709, 0.008313334, 0.009280833, 0.009488333, 0.239183336, 0.239640832, 0.240678340, 0.240396664, 0.241316661, 0.242098331,69.000000000,107.000000000,353.000000000,         1048576,000,000001
007,20.0, 0.169373333, 0.173919171, 0.190933332,14.651628494,18.904657364,20.516044617, 0.249274999, 0.250375003, 0.254550010,11.082302094,15.724788666,18.981336594, 0.000141667, 0.000147500, 0.000231667, 0.641008317, 1.648335814, 4.596978188, 0.008211667, 0.008946666, 0.009226667, 0.239166662, 0.239551663, 0.240736663, 0.240205005, 0.241001666, 0.245066673,70.000000000,179.000000000,503.000000000,         1048576,000,000001
000,20.0, 0.154381663, 0.154486671, 0.155128330,21.815130234,24.189638138,29.650266647, 0.248089999, 0.248467505, 0.249935001,17.012079239,22.301160812,27.527158737, 0.000131667, 0.000151667, 0.000235000, 0.662760019, 1.652374148, 5.888111591, 0.007873333, 0.008165000, 0.009240000, 0.238920003, 0.239335835, 0.239643335, 0.239813328, 0.240058333, 0.240586668,75.000000000,186.000000000,661.000000000,         1048576,001,000001
001,20.0, 0.154406667, 0.154590830, 0.161053330,18.561212540,24.849323273,30.954153061, 0.247924998, 0.248254165, 0.248888329,16.330574036,22.643360138,29.455223083, 0.000146667, 0.000179167, 0.000275000, 0.640569985, 2.308629990, 4.593840122, 0.007823333, 0.008066666, 0.008688333, 0.238981664, 0.239185840, 0.239525005, 0.239573330, 0.239829168, 0.240436673,71.000000000,261.000000000,512.000000000,         1048576,001,000001
002,20.0, 0.154200003, 0.154404163, 0.161125004,17.315248489,24.196708679,31.046520233, 0.247938335, 0.248752505, 0.249954998,14.383901596,20.644353867,28.875419617, 0.000135000, 0.000175833, 0.000210000, 0.641030014, 2.269126654, 7.179163456, 0.007853333, 0.008289167, 0.009023333, 0.238896668, 0.239474162, 0.240068331, 0.239688337, 0.240238339, 0.240676671,71.000000000,254.000000000,800.000000000,         1048576,001,000001
003,20.0, 0.154306665, 0.154650003, 0.176679999,17.322443008,25.479059219,31.697540283, 0.248448327, 0.249074996, 0.252773345,16.400072098,22.304386139,27.498743057, 0.000203333, 0.000206667, 0.000658333, 0.661218345, 1.615141630, 5.318216801, 0.007786667, 0.008272500, 0.009066666, 0.238961667, 0.239257500, 0.240208328, 0.240086660, 0.240323335, 0.243898332,73.000000000,178.000000000,602.000000000,         1048576,001,000001
004,20.0, 0.169173330, 0.170033336, 0.186975002,18.530239105,23.462270737,31.669393539, 0.252480000, 0.253300846, 0.255308330,16.331142426,22.568557739,28.084392548, 0.000165000, 0.000196667, 0.000358333, 0.643573344, 2.298465729, 5.222519875, 0.009533334, 0.010111666, 0.011501667, 0.240580007, 0.240876660, 0.241015002, 0.242148340, 0.242705837, 0.243320003,61.000000000,213.000000000,492.000000000,         1048576,001,000001
005,20.0, 0.168933332, 0.174504995, 0.189733326,16.701507568,23.840696335,32.990207672, 0.250068337, 0.251644164, 0.252438337,15.795763016,21.231010437,27.572444916, 0.000135000, 0.000138333, 0.000343333, 0.643941641, 1.627614975, 5.899898529, 0.008658334, 0.009544167, 0.010330000, 0.240131661, 0.240570828, 0.242135003, 0.241095006, 0.241775006, 0.242026672,61.000000000,157.000000000,561.000000000,         1048576,001,000001
