tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la
000,00214084,00214084,020,00314044,00020866,00000000,001024,000,000,00016384,00214084
001,00213510,00213510,020,00318522,00020725,00000000,001024,000,000,00016384,00213510
002,00214156,00214156,020,00317227,00020709,00000000,001024,000,000,00016384,00214156
003,00213733,00213733,020,00314339,00020702,00000000,001024,000,000,00016384,00213733
004,00213323,00213323,020,00312736,00020722,00000000,001024,000,000,00016384,00213323
005,00212017,00212017,020,00313470,00020666,00000000,001024,000,000,00016384,00212017
006,00212812,00212812,020,00312532,00020941,00000000,001024,000,000,00016384,00212812
007,00212267,00212267,020,00314730,00020636,00000000,001024,000,000,00016384,00212267
008,00212820,00212820,020,00315611,00020693,00000000,001024,000,000,00016384,00212820
009,00212248,00212248,020,00311274,00020566,00000000,001024,000,000,00016384,00212248
010,00213100,00213100,020,00316407,00020815,00000000,001024,000,000,00016384,00213100
011,00214711,00214711,020,00317670,00020661,00000000,001024,000,000,00016384,00214711
012,00214536,00214536,020,00319199,00020591,00000000,001024,000,000,00016384,00214536
013,00213502,00213502,020,00313485,00020684,00000000,001024,000,000,00016384,00213502
014,00212387,00212387,020,00314203,00020811,00000000,001024,000,000,00016384,00212387
015,00213356,00213356,020,00311199,00020759,00000000,001024,000,000,00016384,00213356
016,00213404,00213404,020,00315981,00020807,00000000,001024,000,000,00016384,00213404
017,00213639,00213639,020,00314847,00020799,00000000,001024,000,000,00016384,00213639
018,00213123,00213123,020,00314501,00020477,00000000,001024,000,000,00016384,00213123
019,00213288,00213288,020,00319272,00020872,00000000,001024,000,000,00016384,00213288
020,00213077,00213077,020,00314352,00020796,00000000,001024,000,000,00016384,00213077
021,00212959,00212959,020,00313629,00020640,00000000,001024,000,000,00016384,00212959
022,00214690,00214690,020,00319498,00020619,00000000,001024,000,000,00016384,00214690
023,00213643,00213643,020,00310924,00020765,00000000,001024,000,000,00016384,00213643
