lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0011401,0000210,0000051,0001010,0032531,0010900,0032081,001024,001,000,0256
0017563,0001111,0000350,0001146,0044233,0017012,0044053,001024,001,000,0256
0011462,0000211,0000060,0001010,0032752,0010951,0032301,001024,002,000,0256
0017854,0001111,0000351,0001146,0044474,0017263,0044303,001024,002,000,0256
0011602,0000220,0000060,0001010,0033042,0011101,0032622,001024,003,000,0256
0018023,0001112,0000361,0001146,0044544,0017423,0044353,001024,003,000,0256
0011551,0000260,0000070,0001010,0033684,0011010,0033172,001024,004,000,0256
0018775,0001113,0000431,0001149,0046557,0018064,0046327,001024,004,000,0256
0011442,0000210,0000051,0001010,0032822,0010931,0032371,001024,001,001,0256
0017813,0001115,0000351,0001155,0044995,0017233,0044765,001024,001,001,0256
0011392,0000220,0000060,0001010,0032691,0010900,0032231,001024,002,001,0256
0018054,0001116,0000361,0001155,0045255,0017453,0045005,001024,002,001,0256
0011392,0000220,0000060,0001010,0032662,0010900,0032211,001024,003,001,0256
0018164,0001115,0000361,0001155,0045245,0017533,0044994,001024,003,001,0256
0011822,0000251,0000070,0001010,0034325,0011271,0033864,001024,004,001,0256
0019697,0001121,0000401,0001159,0047680,0018815,0047349,001024,004,001,0256
0011602,0000211,0000060,0001010,0033012,0011101,0032591,001024,001,002,0256
0017734,0001112,0000351,0001146,0044434,0017183,0044254,001024,001,002,0256
0011351,0000220,0000060,0001010,0032471,0010850,0032001,001024,002,002,0256
0017793,0001111,0000361,0001146,0044463,0017193,0044293,001024,002,002,0256
0011431,0000220,0000060,0001010,0032741,0010930,0032281,001024,003,002,0256
0017864,0001112,0000361,0001146,0044554,0017272,0044383,001024,003,002,0256
0011561,0000251,0000070,0001010,0033513,0011011,0033002,001024,004,002,0256
0018665,0001114,0000421,0001147,0046457,0017974,0046227,001024,004,002,0256
