tid,lock_impl_time(ms)
RUN 0
001,51860.492188
002,52416.593750
003,52109.332031
004,52027.652344
005,60006.167969
006,60006.343750
007,60006.230469
008,60007.628906
009,52827.667969
010,60006.160156
011,53036.324219
012,60004.988281
013,52594.503906
014,60006.898438
015,52880.105469
016,60006.078125
-----------------------------------------------------------------------------------------------

RUN 1
001,52014.285156
002,53028.792969
003,52790.519531
004,52724.195312
005,60005.628906
006,60005.394531
007,60004.496094
008,60005.207031
009,52225.589844
010,60003.777344
011,52030.496094
012,60003.609375
013,52434.195312
014,60004.214844
015,52484.015625
016,60005.308594
-----------------------------------------------------------------------------------------------

