tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000,        66,      66,    0.013423
001,        66,      66,    0.013160
002,        66,      66,    0.014413
003,        66,      66,    0.010753
004,        65,      65,    0.009993
005,        66,      66,    0.009323
006,        66,      66,    0.014090
007,        66,      66,    0.012387
008,        65,      65,    0.009073
009,        66,      66,    0.008443
010,        65,      65,    0.010577
011,        66,      66,    0.012937
012,        66,      66,    0.010347
013,        65,      65,    0.013283
014,        66,      66,    0.010993
015,        66,      66,    0.011655
016,        66,      66,    0.012700
017,        66,      66,    0.009753
018,        65,      65,    0.013467
019,        66,      66,    0.010203
020,        66,      66,    0.013760
021,        65,      65,    0.013030
022,        65,      65,    0.011330
023,        65,      65,    0.008660
024,        65,      65,    0.013413
025,        65,      65,    0.012673
026,        65,      65,    0.013570
027,        65,      65,    0.010040
028,        65,      65,    0.011280
-------------------------------------------------------------------------------------------------------

RUN 1
000,        64,      64,    0.013381
001,        63,      63,    0.012733
002,        63,      63,    0.012070
003,        62,      62,    0.010877
004,        63,      63,    0.012460
005,        63,      63,    0.011790
006,        62,      62,    0.013417
007,        62,      62,    0.009157
008,        63,      63,    0.014980
009,        63,      63,    0.010867
010,        63,      63,    0.009123
011,        63,      63,    0.009900
012,        63,      63,    0.012053
013,        62,      62,    0.011113
014,        62,      62,    0.011730
015,        63,      63,    0.012020
016,        62,      62,    0.009337
017,        63,      63,    0.012237
018,        64,      64,    0.014810
019,        63,      63,    0.010543
020,        63,      63,    0.012960
021,        63,      63,    0.011707
022,        63,      63,    0.012197
023,        63,      63,    0.008397
024,        63,      63,    0.011537
025,        64,      64,    0.013307
026,        63,      63,    0.013807
027,        63,      63,    0.008593
028,        63,      63,    0.010763
-------------------------------------------------------------------------------------------------------

RUN 2
000,        63,      63,    0.012540
001,        64,      64,    0.009763
002,        64,      64,    0.010333
003,        63,      63,    0.011813
004,        64,      64,    0.013967
005,        64,      64,    0.012453
006,        64,      64,    0.009177
007,        63,      63,    0.009490
008,        63,      63,    0.013523
009,        63,      63,    0.009383
010,        64,      64,    0.010017
011,        64,      64,    0.013597
012,        64,      64,    0.014377
013,        64,      64,    0.013230
014,        63,      63,    0.014763
015,        64,      64,    0.010410
016,        64,      64,    0.014797
017,        63,      63,    0.009423
018,        63,      63,    0.010670
019,        64,      64,    0.013433
020,        64,      64,    0.012840
021,        64,      64,    0.010540
022,        63,      63,    0.013867
023,        63,      63,    0.011540
024,        64,      64,    0.014633
025,        63,      63,    0.012647
026,        64,      64,    0.014390
027,        63,      63,    0.011777
028,        63,      63,    0.010507
-------------------------------------------------------------------------------------------------------

RUN 3
000,        64,      64,    0.014300
001,        64,      64,    0.011080
002,        64,      64,    0.014273
003,        64,      64,    0.008783
004,        64,      64,    0.012153
005,        64,      64,    0.012773
006,        63,      63,    0.008637
007,        63,      63,    0.011373
008,        64,      64,    0.013780
009,        64,      64,    0.010780
010,        63,      63,    0.007677
011,        64,      64,    0.012870
012,        64,      64,    0.011620
013,        63,      63,    0.009980
014,        64,      64,    0.013837
015,        64,      64,    0.010560
016,        64,      64,    0.010203
017,        63,      63,    0.012987
018,        63,      63,    0.013370
019,        63,      63,    0.011247
020,        64,      64,    0.013000
021,        63,      63,    0.008107
022,        64,      64,    0.014023
023,        63,      63,    0.012413
024,        63,      63,    0.011827
025,        64,      64,    0.012263
026,        63,      63,    0.013543
027,        63,      63,    0.009870
028,        64,      64,    0.013373
-------------------------------------------------------------------------------------------------------

RUN 4
000,        65,      65,    0.018277
001,        64,      64,    0.011525
002,        65,      65,    0.015523
003,        64,      64,    0.012527
004,        64,      64,    0.014710
005,        65,      65,    0.012123
006,        65,      65,    0.010793
007,        65,      65,    0.011773
008,        65,      65,    0.009567
009,        65,      65,    0.010707
010,        65,      65,    0.009733
011,        64,      64,    0.011623
012,        64,      64,    0.013747
013,        64,      64,    0.013280
014,        64,      64,    0.012993
015,        64,      64,    0.011940
016,        65,      65,    0.009140
017,        65,      65,    0.009197
018,        65,      65,    0.013590
019,        65,      65,    0.010883
020,        65,      65,    0.017333
021,        65,      65,    0.009973
022,        64,      64,    0.012037
023,        65,      65,    0.013180
024,        65,      65,    0.009367
025,        65,      65,    0.014577
026,        65,      65,    0.011927
027,        65,      65,    0.011240
028,        64,      64,    0.008917
-------------------------------------------------------------------------------------------------------

