tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),array_size(B),lat_lock_hold(ms),lat_wait_acq(ms),lat_wait_rel(ms)
RUN 0
000, 306184192,     147, 1550.428955,   20.000000,18449.648438,    8.007779,         8388608,    0.000000,    0.000000,    0.000000
000, 387973120,     186, 1970.876587,   20.000000,18029.406250,   11.859205,        16777216,    0.000000,    0.000000,    0.000000
000, 237850950,     114, 1499.260620,   20.000000,18500.771484,   11.291252,       134217728,    0.000000,    0.000000,    0.000000
001, 286205993,     137, 1397.537842,   20.000000,18602.445312,    7.052028,         8388608,    0.000000,    0.000000,    0.000000
001, 243269632,     117, 1229.023926,   20.000000,18771.591797,    7.458503,        16777216,    0.000000,    0.000000,    0.000000
001, 182452224,      88, 1165.576416,   20.000000,18834.503906,    8.455541,       134217728,    0.000000,    0.000000,    0.000000
002, 322961408,     155, 1556.153442,   20.000000,18443.851562,    9.245234,         8388608,    0.000000,    0.000000,    0.000000
002, 338830956,     162, 1668.757690,   20.000000,18331.228516,   11.615000,        16777216,    0.000000,    0.000000,    0.000000
002, 226492416,     109, 1386.716064,   20.000000,18613.718750,   11.270360,       134217728,    0.000000,    0.000000,    0.000000
003, 299892736,     144, 1450.700928,   20.000000,18549.730469,    7.594363,         8388608,    0.000000,    0.000000,    0.000000
003, 236978176,     114, 1143.818237,   20.000000,18856.242188,    7.587897,        16777216,    0.000000,    0.000000,    0.000000
003, 182452224,      88, 1170.508057,   20.000000,18830.587891,    8.658822,       134217728,    0.000000,    0.000000,    0.000000
004, 306184192,     147, 1444.961304,   20.000000,18555.369141,    8.161237,         8388608,    0.000000,    0.000000,    0.000000
004, 354418688,     170, 1742.301514,   20.000000,18257.937500,   11.149128,        16777216,    0.000000,    0.000000,    0.000000
004, 220200960,     106, 1500.669922,   20.000000,18499.837891,   10.630458,       134217728,    0.000000,    0.000000,    0.000000
005, 245366784,     118, 1225.883301,   20.000000,18774.253906,    5.942050,         8388608,    0.000000,    0.000000,    0.000000
005, 260046848,     125, 1293.394409,   20.000000,18707.150391,    7.812281,        16777216,    0.000000,    0.000000,    0.000000
005, 188743680,      91, 1230.573486,   20.000000,18769.785156,    8.506685,       134217728,    0.000000,    0.000000,    0.000000
006, 310378496,     149, 1543.163818,   20.000000,18457.117188,    8.361745,         8388608,    0.000000,    0.000000,    0.000000
006, 289406976,     139, 1419.720703,   20.000000,18580.943359,    9.250109,        16777216,    0.000000,    0.000000,    0.000000
006, 216006656,     104, 1383.994019,   20.000000,18616.556641,   10.246468,       134217728,    0.000000,    0.000000,    0.000000
007, 255852544,     123, 1203.065063,   20.000000,18797.152344,    6.729934,         8388608,    0.000000,    0.000000,    0.000000
007, 318767104,     153, 1505.333374,   20.000000,18494.755859,   10.226989,        16777216,    0.000000,    0.000000,    0.000000
007, 207618048,     100, 1277.120483,   20.000000,18723.542969,    9.896679,       134217728,    0.000000,    0.000000,    0.000000
008, 362807296,     174, 1655.002075,   20.000000,18345.472656,   11.508210,         8388608,    0.000000,    0.000000,    0.000000
008, 287309824,     138, 1401.569458,   20.000000,18598.824219,   10.310370,        16777216,    0.000000,    0.000000,    0.000000
008, 190840832,      92, 1505.327026,   20.000000,18495.630859,    9.233500,       134217728,    0.000000,    0.000000,    0.000000
009, 234881024,     113, 1105.118042,   20.000000,18895.636719,    6.808165,         8388608,    0.000000,    0.000000,    0.000000
009, 220200960,     106, 1103.845215,   20.000000,18897.039062,    7.364397,        16777216,    0.000000,    0.000000,    0.000000
009, 127926272,      62, 1034.548218,   20.000000,18965.720703,    5.976578,       134217728,    0.000000,    0.000000,    0.000000
