tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,     50301,   50301,    0.703844,   30.000000,22172.927734,  325.257996,21812.472656,    4.563052,  355.215973,  317.369995,     50301,               0,000,000
001,     50303,   50303,    0.633042,   30.000000,22188.105469,  310.490509,21853.023438,    3.595413,  332.487152,  304.383972,     50303,               0,000,000
002,     50302,   50302,    0.643210,   30.000000,22191.396484,  307.302246,21861.052734,    3.488661,  327.573090,  301.200684,     50302,               0,000,000
003,     50302,   50302,    0.628207,   30.000000,22189.447266,  309.341461,21856.978516,    3.642552,  329.592407,  303.172150,     50302,               0,000,000
004,     50301,   50301,    0.702932,   30.000000,22174.300781,  324.120819,21820.984375,    4.317283,  349.294952,  316.949005,     50301,               0,000,000
005,     50302,   50302,    0.592187,   30.000000,22195.796875,  303.061035,21865.484375,    3.348726,  327.752411,  297.196716,     50302,               0,000,000
006,     50302,   50302,    0.580379,   30.000000,22192.222656,  306.540771,21857.947266,    3.751554,  331.352600,  300.192841,     50302,               0,000,000
007,     50299,   50299,    0.705949,   30.000000,22153.697266,  344.496002,21771.017578,    4.820454,  377.244843,  336.266205,     50299,               0,000,000
008,     50300,   50300,    0.939921,   30.000000,22172.158203,  326.130280,21815.093750,    4.508520,  352.125488,  318.535736,     50300,               0,000,000
009,     50302,   50302,    0.608651,   30.000000,22186.085938,  312.843201,21848.867188,    3.723667,  334.486969,  306.538513,     50302,               0,000,000
010,     50302,   50302,    0.591497,   30.000000,22195.076172,  303.930115,21868.810547,    3.441054,  323.666473,  297.955933,     50302,               0,000,000
011,     50301,   50301,    0.608723,   30.000000,22185.869141,  312.822235,21848.730469,    3.805227,  334.230621,  306.297333,     50301,               0,000,000
012,     50300,   50300,    0.793120,   30.000000,22174.630859,  323.673828,21819.847656,    4.992482,  350.021973,  315.511169,     50300,               0,000,000
013,     50302,   50302,    0.595885,   30.000000,22193.640625,  305.139709,21863.257812,    3.188829,  327.668182,  299.501312,     50302,               0,000,000
014,     50301,   50301,    0.611333,   30.000000,22132.298828,  366.328796,21840.677734,    4.983842,  286.846191,  357.852844,     50301,               0,000,000
015,     50299,   50299,    0.871939,   30.000000,22152.722656,  345.403412,21775.554688,    5.783275,  370.859070,  336.013245,     50299,               0,000,000
016,     50301,   50301,    0.611871,   30.000000,22138.207031,  360.852966,21762.646484,    4.814383,  371.054474,  352.450684,     50301,               0,000,000
017,     50301,   50301,    0.624602,   30.000000,22134.160156,  364.912079,21737.392578,    3.577787,  392.131866,  357.492676,     50301,               0,000,000
018,     50301,   50301,    0.614101,   30.000000,22152.058594,  346.974396,21787.099609,    3.821812,  362.399353,  340.752808,     50301,               0,000,000
019,     50301,   50301,    0.577440,   30.000000,22154.658203,  344.458130,21783.783203,    2.262292,  367.820374,  339.429047,     50301,               0,000,000
020,     50301,   50301,    0.583033,   30.000000,22152.587891,  346.505768,21785.927734,    3.455784,  364.074707,  340.661469,     50301,               0,000,000
021,     50301,   50301,    0.617373,   30.000000,22146.705078,  352.421875,21767.998047,    2.293198,  375.796173,  347.367950,     50301,               0,000,000
022,     50301,   50301,    0.591179,   30.000000,22149.011719,  350.200317,21773.468750,    3.158470,  372.967438,  344.491272,     50301,               0,000,000
023,     50301,   50301,    0.619054,   30.000000,22153.443359,  345.721130,21778.773438,    3.343414,  372.080566,  339.833893,     50301,               0,000,000
024,     50301,   50301,    0.619421,   30.000000,22150.857422,  348.270813,21780.367188,    3.639943,  367.864746,  342.157471,     50301,               0,000,000
025,     50301,   50301,    0.593221,   30.000000,22154.257812,  344.658508,21780.810547,    3.093288,  370.577515,  338.818054,     50301,               0,000,000
026,     50301,   50301,    0.615793,   30.000000,22154.515625,  344.466187,21784.216797,    3.192590,  367.592255,  338.621277,     50301,               0,000,000
