tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,glock_tries,array_size(B),client_id,run,nlocks
000, 830996480,    3169,  589.504028,   20.000000,11288.928711,  778.811279,10511.029297,    0.867242,  777.633728,  777.834961,  751.566467,  753.932678,      3169,         1048576,000,000,000001
001, 128974848,     491,   90.577461,   20.000000,19786.464844,  120.832504,19665.804688,    0.137273,  120.616455,  120.894707,  116.507797,  116.922256,       491,         1048576,000,000,000001
002,1310457856,    4998,  929.793823,   20.000000,17781.167969, 1229.028809,16553.882812,    1.344752, 1226.866089, 1227.369385, 1185.672607, 1189.734131,      4998,         1048576,000,000,000001
003, 865075200,    3299,  613.402832,   20.000000,15594.412109,  819.704346,14782.554688,    1.007605,  811.436951,  818.364075,  782.512024,  788.715759,      3299,         1048576,000,000,000001
004, 828637184,    3160,  645.515991,   20.000000,12723.595703,  791.836426,11934.392578,    0.838005,  788.865906,  790.761169,  756.070251,  760.037170,      3160,         1048576,000,000,000001
005,1814560768,    6921, 1413.861694,   20.000000,13540.797852, 1724.883545,11822.250000,    1.699787, 1717.995850, 1722.702881, 1651.126221, 1660.268555,      6921,         1048576,000,000,000001
006,1308622848,    4991, 1021.894592,   20.000000,17729.964844, 1242.004395,16491.279297,    1.330870, 1239.189819, 1240.411011, 1190.596436, 1195.657104,      4992,         1048576,000,000,000001
007, 483393536,    1843,  377.419037,   20.000000,10585.522461,  459.394348,10127.322266,    0.425663,  458.055908,  459.060913,  440.043274,  441.943939,      1843,         1048576,000,000,000001
000, 634650624,    2420,  449.645020,   20.000000,18952.945312,  594.635193,18359.566406,    0.619077,  593.174622,  593.990967,  573.804077,  575.679016,      2420,         1048576,000,001,000001
001,1251999744,    4775,  888.176025,   20.000000,17482.664062, 1174.909424,16310.542969,    1.203219, 1171.690186, 1173.324219, 1132.855225, 1136.852051,      4775,         1048576,000,001,000001
002,1120141312,    4272,  794.264954,   20.000000,16208.090820, 1050.712402,15159.441406,    1.121608, 1048.294556, 1049.381958, 1013.414917, 1016.890137,      4272,         1048576,000,001,000001
003, 223870976,     853,  158.004272,   20.000000,17730.345703,  211.740143,17520.580078,    0.250780,  209.671539,  211.601456,  202.301300,  203.859070,       853,         1048576,000,001,000001
004,1057226752,    4032,  823.859863,   20.000000,13513.802734, 1011.244934,12506.845703,    1.135053, 1006.532898, 1009.746033,  964.673584,  970.062378,      4032,         1048576,000,001,000001
005,1130102784,    4310,  879.905762,   20.000000,17814.451172, 1073.402466,16743.535156,    1.073195, 1070.571167, 1072.121948, 1028.843872, 1032.605347,      4310,         1048576,000,001,000001
006, 878968832,    3352,  686.294495,   20.000000,18474.267578,  834.381470,17642.609375,    0.831265,  832.306458,  833.460205,  799.820129,  803.067688,      3353,         1048576,000,001,000001
007,1278738432,    4877,  999.071594,   20.000000,13218.079102, 1214.967651,12006.286133,    1.128676, 1211.419312, 1213.648315, 1164.090942, 1168.895996,      4877,         1048576,000,001,000001
000, 817364992,    3117,  579.752075,   20.000000,12521.626953,  765.777039,11757.234375,    0.672123,  764.135742,  764.994995,  739.200073,  741.430664,      3117,         1048576,000,002,000001
001, 675545088,    2576,  478.908539,   20.000000,11946.033203,  633.644592,11313.948242,    0.586378,  631.855896,  633.061829,  611.133179,  613.164734,      2576,         1048576,000,002,000001
002, 145752064,     555,  102.751869,   20.000000,12869.196289,  136.500748,12732.940430,    0.132874,  136.209305,  136.552322,  131.677994,  132.101089,       555,         1048576,000,002,000001
003,2468347904,    9415, 1751.414185,   20.000000,15904.814453, 2336.822998,13588.421875,    2.727435, 2315.393555, 2332.868652, 2233.326416, 2249.942627,      9415,         1048576,000,002,000001
004, 933756928,    3561,  727.650696,   20.000000,18375.826172,  891.981873,17488.177734,    0.969055,  888.203674,  890.712036,  851.738586,  856.124268,      3562,         1048576,000,002,000001
005,1194328064,    4555,  929.922241,   20.000000,13157.757812, 1133.540894,12026.261719,    1.147545, 1131.131104, 1132.170776, 1086.818359, 1091.075195,      4555,         1048576,000,002,000001
006, 567541760,    2164,  443.032196,   20.000000,17383.716797,  538.567505,16846.253906,    0.541062,  537.288391,  538.053894,  516.251587,  518.382568,      2164,         1048576,000,002,000001
007, 797966336,    3043,  622.987793,   20.000000,16655.705078,  757.297607,15900.189453,    0.755675,  755.282043,  756.513977,  725.846802,  728.971497,      3043,         1048576,000,002,000001
000, 487587840,    1859,  345.346313,   20.000000,15042.003906,  456.945557,14585.815430,    0.447343,  456.035583,  456.546082,  440.905579,  442.338562,      1859,         1048576,000,003,000001
001,1105723392,    4217,  784.578674,   20.000000,15633.575195, 1037.685303,14597.932617,    1.079829, 1035.265747, 1036.456299, 1000.635071, 1004.078308,      4217,         1048576,000,003,000001
002, 569376768,    2171,  403.401306,   20.000000,18397.171875,  533.980591,17864.123047,    0.514506,  532.865234,  533.474426,  515.073303,  516.790588,      2171,         1048576,000,003,000001
003,1560281088,    5951, 1106.733276,   20.000000,17361.224609, 1476.886841,15897.289062,    1.593007, 1463.300537, 1474.608643, 1411.778809, 1422.140625,      5951,         1048576,000,003,000001
004,1251213312,    4772,  975.270264,   20.000000,15463.857422, 1195.253418,14273.723633,    1.370590, 1189.628784, 1193.393311, 1140.986938, 1147.167725,      4772,         1048576,000,003,000001
005,1336672256,    5098, 1040.729736,   20.000000,17683.076172, 1270.409058,16416.367188,    1.231767, 1267.246704, 1268.880615, 1217.259766, 1221.969604,      5099,         1048576,000,003,000001
006, 298582016,    1138,  232.559921,   20.000000,19481.076172,  283.299408,19198.417969,    0.268528,  282.567047,  283.161804,  271.554626,  272.656067,      1138,         1048576,000,003,000001
007, 978321408,    3731,  763.943176,   20.000000,18019.378906,  929.758484,17091.962891,    0.813342,  927.130249,  928.853760,  890.767334,  894.236877,      3731,         1048576,000,003,000001
000,1724907520,    6579, 1224.017700,   20.000000,16650.599609, 1616.997314,15036.765625,    1.540522, 1613.289551, 1614.959106, 1560.377319, 1565.536377,      6579,         1048576,000,004,000001
001, 977534976,    3728,  693.767761,   20.000000,12136.693359,  917.101318,11221.617188,    0.838949,  914.741638,  916.161926,  884.601257,  887.604980,      3728,         1048576,000,004,000001
002,1974730752,    7532, 1401.227051,   20.000000,16740.902344, 1852.862915,14891.617188,    1.721380, 1848.657715, 1850.574951, 1787.207520, 1793.313721,      7532,         1048576,000,004,000001
003,1437859840,    5484, 1019.913147,   20.000000,15777.221680, 1360.557983,14427.952148,    1.349710, 1348.687744, 1358.591553, 1300.989014, 1310.289551,      5484,         1048576,000,004,000001
004, 297009152,    1132,  230.918640,   20.000000,14156.769531,  283.866974,13874.081055,    0.326835,  282.566528,  283.619904,  270.823914,  272.374146,      1132,         1048576,000,004,000001
005, 452460544,    1725,  351.931763,   20.000000,19214.978516,  429.805969,18786.304688,    0.450713,  428.534668,  429.419342,  411.646912,  413.525238,      1725,         1048576,000,004,000001
006, 222035968,     846,  173.049713,   20.000000,17797.011719,  210.742981,17586.710938,    0.220368,  210.230209,  210.682266,  202.024750,  202.807602,       846,         1048576,000,004,000001
007, 589037568,    2246,  459.619781,   20.000000,14887.976562,  560.065063,14329.681641,    0.580227,  558.124939,  559.531677,  536.017212,  538.660400,      2246,         1048576,000,004,000001
000,2163998720,    8254, 2271.975586,   20.000000, 9158.004883, 8561.571289,  557.447388,    4.256352, 8599.555664, 8557.273438, 8462.892578, 8417.281250,      8254,         1048576,000,000,000128
001,2160328704,    8240, 2265.443604,   20.000000, 9164.340820, 8560.839844,  566.706543,    3.982963, 8598.156250, 8556.839844, 8462.000977, 8417.945312,      8241,         1048576,000,000,000128
002,2163998720,    8254, 2274.458252,   20.000000, 9141.701172, 8574.781250,  533.712708,    4.076968, 8606.995117, 8570.814453, 8470.567383, 8430.448242,      8254,         1048576,000,000,000128
003,2132017152,    8132, 2305.212891,   20.000000, 9120.987305, 8563.571289,  541.574646,    4.637032, 8579.486328, 8558.306641, 8440.997070, 8417.917969,      8133,         1048576,000,000,000128
004,1968701440,    7509, 2604.016113,   20.000000, 8909.501953, 8475.784180,  453.193024,    3.747441, 8456.530273, 8471.623047, 8313.071289, 8326.313477,      7510,         1048576,000,000,000128
005,1975779328,    7536, 2616.956055,   20.000000, 8910.468750, 8463.804688,  449.084808,    3.327556, 8460.391602, 8460.494141, 8322.735352, 8319.983398,      7536,         1048576,000,000,000128
006,1972371456,    7523, 2607.253662,   20.000000, 8966.928711, 8415.601562,  537.995544,    3.303548, 8429.126953, 8411.440430, 8291.309570, 8272.601562,      7524,         1048576,000,000,000128
007,1974730752,    7532, 2606.499512,   20.000000, 8953.329102, 8430.673828,  517.218201,    3.264438, 8436.634766, 8427.715820, 8298.569336, 8287.338867,      7533,         1048576,000,000,000128
000,2155085824,    8220, 2264.593018,   20.000000, 9156.992188, 8570.603516,  540.524048,    3.925236, 8615.478516, 8566.265625, 8479.552734, 8427.397461,      8220,         1048576,000,001,000128
001,2154037248,    8216, 2265.502686,   20.000000, 9174.941406, 8551.259766,  564.517395,    3.706862, 8609.985352, 8547.330078, 8474.322266, 8408.312500,      8217,         1048576,000,001,000128
002,2157707264,    8230, 2269.227539,   20.000000, 9149.240234, 8571.519531,  506.704163,    3.800801, 8642.323242, 8567.583008, 8506.557617, 8428.722656,      8231,         1048576,000,001,000128
003,2130182144,    8125, 2306.924561,   20.000000, 9093.247070, 8590.424805,  492.393494,    4.404308, 8599.550781, 8584.791992, 8461.761719, 8443.648438,      8125,         1048576,000,001,000128
004,1956642816,    7463, 2587.988037,   20.000000, 8946.458984, 8456.021484,  506.111694,    3.701030, 8439.433594, 8451.875000, 8297.416992, 8307.310547,      7464,         1048576,000,001,000128
005,1967128576,    7503, 2598.134521,   20.000000, 8940.320312, 8450.968750,  483.764374,    3.341278, 8456.444336, 8447.678711, 8319.304688, 8307.361328,      7504,         1048576,000,001,000128
006,1963720704,    7490, 2594.181396,   20.000000, 8980.250000, 8415.777344,  552.370239,    3.181680, 8427.312500, 8412.659180, 8290.984375, 8272.989258,      7491,         1048576,000,001,000128
007,1968701440,    7509, 2602.381836,   20.000000, 8946.100586, 8440.881836,  494.568420,    3.190159, 8451.388672, 8437.753906, 8314.619141, 8298.455078,      7510,         1048576,000,001,000128
000,2157969408,    8231, 2266.702148,   20.000000, 9159.056641, 8564.991211,  551.258911,    3.965580, 8606.773438, 8559.982422, 8470.587891, 8422.245117,      8231,         1048576,000,002,000128
001,2154823680,    8219, 2263.668457,   20.000000, 9167.851562, 8558.299805,  567.396606,    3.624224, 8600.875000, 8554.781250, 8464.710938, 8415.727539,      8220,         1048576,000,002,000128
002,2157707264,    8230, 2271.628662,   20.000000, 9132.069336, 8586.570312,  503.672119,    3.687878, 8628.836914, 8582.842773, 8491.768555, 8442.390625,      8231,         1048576,000,002,000128
003,2130444288,    8126, 2303.987305,   20.000000, 9114.244141, 8572.626953,  540.340881,    4.380739, 8572.918945, 8567.516602, 8434.890625, 8427.019531,      8127,         1048576,000,002,000128
004,1959526400,    7474, 2595.131104,   20.000000, 8938.817383, 8455.695312,  486.040436,    3.699573, 8452.924805, 8451.691406, 8309.836914, 8305.847656,      7475,         1048576,000,002,000128
005,1968177152,    7507, 2604.690430,   20.000000, 8955.142578, 8430.570312,  520.752930,    3.308069, 8434.687500, 8427.402344, 8297.221680, 8286.737305,      7508,         1048576,000,002,000128
006,1978138624,    7545, 2623.541504,   20.000000, 8905.611328, 8458.351562,  449.973755,    3.178934, 8458.494141, 8455.431641, 8320.576172, 8314.651367,      7546,         1048576,000,002,000128
007,1968177152,    7507, 2601.797852,   20.000000, 8957.696289, 8430.481445,  523.856506,    3.187792, 8434.172852, 8427.510742, 8296.922852, 8287.795898,      7508,         1048576,000,002,000128
000,2159804416,    8238, 2270.897949,   20.000000, 9135.869141, 8585.233398,  524.925720,    4.161460, 8611.436523, 8581.379883, 8475.203125, 8441.553711,      8239,         1048576,000,003,000128
001,2161115136,    8243, 2268.773438,   20.000000, 9147.854492, 8576.014648,  537.939575,    3.732301, 8608.909180, 8572.587891, 8472.842773, 8432.668945,      8243,         1048576,000,003,000128
002,2159804416,    8238, 2270.109619,   20.000000, 9135.497070, 8585.763672,  526.929932,    3.780513, 8609.124023, 8582.324219, 8472.490234, 8441.573242,      8239,         1048576,000,003,000128
003,2129657856,    8123, 2301.302979,   20.000000, 9116.547852, 8572.834961,  550.430237,    4.313145, 8566.318359, 8568.002930, 8428.641602, 8427.898438,      8124,         1048576,000,003,000128
004,1970274304,    7515, 2593.299805,   20.000000, 8924.097656, 8473.413086,  470.507568,    3.703798, 8453.808594, 8469.616211, 8310.455078, 8323.953125,      7516,         1048576,000,003,000128
005,1981546496,    7558, 2607.755615,   20.000000, 8931.013672, 8452.037109,  494.018127,    3.317739, 8437.459961, 8449.033203, 8299.478516, 8307.953125,      7559,         1048576,000,003,000128
006,1976565760,    7539, 2600.132568,   20.000000, 8945.734375, 8445.404297,  507.398773,    3.153984, 8437.311523, 8442.676758, 8300.375000, 8301.990234,      7539,         1048576,000,003,000128
007,1976041472,    7537, 2597.120117,   20.000000, 8934.637695, 8459.948242,  480.148682,    3.288060, 8453.462891, 8456.930664, 8316.079102, 8316.964844,      7537,         1048576,000,003,000128
000,2158493696,    8233, 2264.146240,   20.000000, 9177.817383, 8551.090820,  581.002502,    3.807097, 8595.837891, 8547.147461, 8459.792969, 8407.750000,      8233,         1048576,000,004,000128
001,2163736576,    8253, 2277.315674,   20.000000, 9136.914062, 8578.599609,  498.865265,    3.700775, 8637.047852, 8574.924805, 8500.728516, 8435.252930,      8253,         1048576,000,004,000128
002,2164523008,    8256, 2276.499023,   20.000000, 9144.992188, 8571.077148,  507.589508,    3.725345, 8636.440430, 8567.298828, 8500.431641, 8427.412109,      8256,         1048576,000,004,000128
003,2123628544,    8100, 2297.259277,   20.000000, 9157.417969, 8536.897461,  589.332581,    4.312379, 8566.769531, 8531.695312, 8429.850586, 8392.249023,      8100,         1048576,000,004,000128
004,1971060736,    7518, 2609.498779,   20.000000, 8918.549805, 8463.381836,  433.850800,    3.690311, 8483.452148, 8459.147461, 8340.366211, 8313.703125,      7518,         1048576,000,004,000128
