tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la
000,00000000,00305639,020,00168536,00006535,00006497,001024,000,000,00016384,00154581
001,00000000,00305575,020,00168540,00006430,00006387,001024,000,000,00016384,00154551
002,00000000,00304376,020,00166851,00006582,00006546,001024,000,000,00016384,00153880
003,00000000,00303284,020,00166412,00006519,00006483,001024,000,000,00016384,00153047
004,00000000,00303146,020,00165663,00006522,00006476,001024,000,000,00016384,00152642
005,00000000,00301431,020,00165634,00006480,00006429,001024,000,000,00016384,00152054
006,00000000,00300999,020,00165144,00006589,00006537,001024,000,000,00016384,00152035
007,00000000,00300537,020,00163956,00006657,00006619,001024,000,000,00016384,00151402
008,00000000,00299606,020,00163705,00006412,00006384,001024,000,000,00016384,00150905
009,00000000,00299050,020,00163357,00006420,00006377,001024,000,000,00016384,00150661
010,00000000,00298151,020,00163012,00006220,00006187,001024,000,000,00016384,00150165
011,00000000,00297446,020,00162388,00006463,00006424,001024,000,000,00016384,00149872
012,00000000,00296531,020,00162587,00006252,00006202,001024,000,000,00016384,00149712
013,00000000,00296288,020,00161262,00006485,00006433,001024,000,000,00016384,00149214
014,00000000,00294934,020,00161640,00006354,00006320,001024,000,000,00016384,00148804
015,00000000,00294785,020,00161374,00006399,00006355,001024,000,000,00016384,00148698
016,00000000,00293615,020,00160976,00006255,00006193,001024,000,000,00016384,00148427
017,00000000,00294159,020,00160209,00006302,00006267,001024,000,000,00016384,00147988
018,00000000,00292989,020,00159825,00006279,00006234,001024,000,000,00016384,00147843
019,00000000,00294649,020,00160776,00006228,00006184,001024,000,000,00016384,00148649
020,00000000,00300455,020,00164377,00006529,00006484,001024,000,000,00016384,00151828
021,00000000,00300480,020,00164126,00006352,00006306,001024,000,000,00016384,00151578
022,00000000,00299895,020,00164115,00006519,00006475,001024,000,000,00016384,00151062
023,00000000,00299009,020,00163283,00006403,00006355,001024,000,000,00016384,00150842
024,00000000,00298148,020,00163462,00006489,00006455,001024,000,000,00016384,00150562
025,00000000,00297442,020,00162278,00006460,00006428,001024,000,000,00016384,00149891
026,00000000,00296337,020,00161867,00006361,00006320,001024,000,000,00016384,00149594
027,00000000,00295111,020,00161751,00006431,00006396,001024,000,000,00016384,00149468
028,00000000,00295281,020,00161544,00006431,00006393,001024,000,000,00016384,00148865
029,00000000,00294527,020,00160622,00006442,00006402,001024,000,000,00016384,00148697
030,00000000,00293504,020,00160297,00006283,00006231,001024,000,000,00016384,00148130
031,00000000,00292493,020,00160122,00006257,00006225,001024,000,000,00016384,00147826
000,00000000,00713785,020,00480288,00017024,00016879,001024,001,000,00016384,00358652
001,00000000,00714824,020,00480918,00017182,00017030,001024,001,000,00016384,00360209
002,00000000,00713289,020,00482293,00017258,00017105,001024,001,000,00016384,00359176
003,00000000,00709807,020,00478078,00017002,00016846,001024,001,000,00016384,00357239
004,00000000,00708814,020,00476243,00016863,00016719,001024,001,000,00016384,00356781
005,00000000,00707077,020,00476981,00016669,00016542,001024,001,000,00016384,00355792
006,00000000,00707635,020,00474689,00016858,00016726,001024,001,000,00016384,00355679
007,00000000,00705230,020,00474203,00016878,00016743,001024,001,000,00016384,00354864
008,00000000,00706740,020,00473532,00016901,00016765,001024,001,000,00016384,00355536
009,00000000,00703262,020,00470323,00016836,00016711,001024,001,000,00016384,00353484
010,00000000,00704256,020,00472200,00017086,00016963,001024,001,000,00016384,00354367
011,00000000,00700546,020,00470657,00016728,00016609,001024,001,000,00016384,00352288
012,00000000,00700345,020,00469655,00016965,00016818,001024,001,000,00016384,00352807
013,00000000,00698539,020,00467914,00016636,00016502,001024,001,000,00016384,00351494
014,00000000,00697091,020,00469074,00016848,00016718,001024,001,000,00016384,00350834
015,00000000,00696466,020,00464802,00016840,00016699,001024,001,000,00016384,00350302
016,00000000,00698952,020,00469753,00016713,00016583,001024,001,000,00016384,00351304
