lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0000000,0000341,0000050,0001007,0007634,0007945,0008205,0000017,001024,000,000,16384
0000000,0007291,0000421,0001203,0018655,0017724,0019417,0003216,001024,000,000,16384
0000000,0000351,0000051,0001007,0005190,0006031,0005220,0000013,001024,001,000,16384
0000000,0004445,0000430,0001089,0009237,0015238,0009157,0001711,001024,001,000,16384
0000000,0000351,0000050,0001006,0005170,0006121,0005210,0000013,001024,002,000,16384
0000000,0005589,0000421,0001137,0008666,0014958,0008817,0002343,001024,002,000,16384
0000000,0000341,0000050,0001007,0007524,0007875,0008095,0000017,001024,000,001,16384
0000000,0007537,0000411,0001203,0018735,0017693,0019436,0003312,001024,000,001,16384
0000000,0000351,0000050,0001007,0005190,0006032,0005230,0000013,001024,001,001,16384
0000000,0004523,0000440,0001088,0008405,0015078,0008486,0001739,001024,001,001,16384
0000000,0000360,0000050,0001006,0005170,0006101,0005210,0000013,001024,002,001,16384
0000000,0005571,0000421,0001139,0008236,0014918,0008566,0002352,001024,002,001,16384
0000000,0000351,0000050,0001007,0007564,0007904,0008126,0000017,001024,000,002,16384
0000000,0007482,0000441,0001205,0018805,0017703,0019537,0003283,001024,000,002,16384
0000000,0000360,0000060,0001007,0005180,0006002,0005220,0000013,001024,001,002,16384
0000000,0004385,0000451,0001086,0008997,0015058,0008877,0001690,001024,001,002,16384
0000000,0000360,0000050,0001006,0005170,0006102,0005210,0000013,001024,002,002,16384
0000000,0005703,0000450,0001140,0008416,0014929,0008686,0002353,001024,002,002,16384
