tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),array_size(B)
RUN 0
000,     72728,   72728,    1.682382,   30.000000,26431.500000, 3560.913086,               0
001,     72728,   72728,    1.667770,   30.000000,26828.937500, 3163.419434,               0
002,     72728,   72728,    1.668390,   30.000000,26433.027344, 3554.638184,               0
003,     72728,   72728,    1.797882,   30.000000,26670.216797, 3324.658691,               0
004,     72728,   72728,    1.672338,   30.000000,26621.230469, 3370.356934,               0
005,     72727,   72727,    1.792861,   30.000000,26294.958984, 3693.034668,               0
006,     72727,   72727,    1.672764,   30.000000,26492.578125, 3496.743896,               0
007,     72727,   72727,    1.810643,   30.000000,26657.226562, 3337.710938,               0
-------------------------------------------------------------------------------------------------------

RUN 1
000,     69428,   69428,    1.596495,   30.000000,26731.894531, 3260.713135,               0
001,     69428,   69428,    1.595666,   30.000000,26717.126953, 3275.283203,               0
002,     69428,   69428,    1.593060,   30.000000,26257.617188, 3729.619629,               0
003,     69428,   69428,    1.710563,   30.000000,26758.009766, 3237.048340,               0
004,     69428,   69428,    1.594623,   30.000000,26649.898438, 3341.871582,               0
005,     69429,   69429,    1.701323,   30.000000,26425.298828, 3564.619141,               0
006,     69428,   69428,    1.589870,   30.000000,26321.628906, 3668.104980,               0
007,     69428,   69428,    1.728717,   30.000000,26755.732422, 3239.436279,               0
-------------------------------------------------------------------------------------------------------

RUN 2
000,     70567,   70567,    1.618745,   30.000000,26312.013672, 3680.481689,               0
001,     70568,   70568,    1.615550,   30.000000,26451.996094, 3541.145508,               0
002,     70568,   70568,    1.615672,   30.000000,26395.644531, 3592.440430,               0
003,     70567,   70567,    1.738513,   30.000000,26482.658203, 3512.142822,               0
004,     70567,   70567,    1.625265,   30.000000,26732.435547, 3259.230713,               0
005,     70568,   70568,    1.734271,   30.000000,26533.341797, 3455.095703,               0
006,     70568,   70568,    1.617076,   30.000000,26272.966797, 3716.279053,               0
007,     70568,   70568,    1.749045,   30.000000,26699.927734, 3295.214111,               0
-------------------------------------------------------------------------------------------------------

RUN 3
000,     69939,   69939,    1.596939,   30.000000,26180.095703, 3812.266357,               0
001,     69940,   69940,    1.602180,   30.000000,26452.978516, 3539.701660,               0
002,     69939,   69939,    1.602320,   30.000000,26334.605469, 3654.780518,               0
003,     69939,   69939,    1.722333,   30.000000,26660.740234, 3334.220703,               0
004,     69939,   69939,    1.603394,   30.000000,26433.279297, 3558.577393,               0
005,     69940,   69940,    1.691870,   30.000000,26438.552734, 3551.537354,               0
006,     69939,   69939,    1.586832,   30.000000,26153.794922, 3835.589600,               0
007,     69940,   69940,    1.734888,   30.000000,26743.255859, 3252.070557,               0
-------------------------------------------------------------------------------------------------------

RUN 4
000,     70013,   70013,    1.606215,   30.000000,26525.841797, 3466.894043,               0
001,     70012,   70012,    1.605140,   30.000000,26342.529297, 3650.804443,               0
002,     70013,   70013,    1.601772,   30.000000,26328.613281, 3656.386230,               0
003,     70013,   70013,    1.725235,   30.000000,26256.777344, 3738.214844,               0
004,     70012,   70012,    1.613539,   30.000000,26451.619141, 3539.912842,               0
005,     70013,   70013,    1.720435,   30.000000,26516.101562, 3473.011230,               0
006,     70013,   70013,    1.607379,   30.000000,26622.880859, 3366.797607,               0
007,     70013,   70013,    1.749104,   30.000000,26704.113281, 3290.935791,               0
-------------------------------------------------------------------------------------------------------

