lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0008686,0001001,0000151,0001007,0005049,0007905,0014227,001024,001,000,0512
0056006,0001230,0001152,0001073,0040737,0055165,0085492,001024,001,000,0512
0008656,0001001,0000151,0001007,0005039,0007854,0014187,001024,002,000,0512
0055945,0001230,0001122,0001072,0040787,0055094,0085271,001024,002,000,0512
0010109,0001001,0000210,0001008,0005781,0009297,0016781,001024,003,000,0512
0065272,0001258,0001423,0001072,0049383,0064321,0098285,001024,003,000,0512
0009448,0001001,0000160,0001007,0005350,0008656,0015479,001024,004,000,0512
0058670,0001232,0001212,0001070,0042289,0057829,0087915,001024,004,000,0512
0006272,0001001,0000151,0001005,0004899,0005660,0011371,001024,001,001,0512
0009608,0001241,0001062,0001016,0007393,0008186,0016752,001024,001,001,0512
0007514,0001001,0000151,0001006,0005731,0006702,0013716,001024,002,001,0512
0014116,0001234,0001082,0001017,0014317,0012904,0027151,001024,002,001,0512
0007614,0001001,0000210,0001006,0005710,0006723,0013836,001024,003,001,0512
0012704,0001281,0001373,0001017,0012424,0011491,0023895,001024,003,001,0512
0007073,0001001,0000160,0001005,0005310,0006282,0013024,001024,004,001,0512
0012714,0001262,0001182,0001016,0009928,0011141,0021240,001024,004,001,0512
0008716,0001001,0000160,0001007,0005069,0007925,0014277,001024,001,002,0512
0058590,0001229,0001152,0001090,0041418,0057739,0086092,001024,001,002,0512
0008696,0001001,0000160,0001007,0005060,0007905,0014247,001024,002,002,0512
0059042,0001249,0001122,0001092,0041478,0058090,0086203,001024,002,002,0512
0010039,0001001,0000210,0001008,0005871,0009227,0016721,001024,003,002,0512
0067798,0001235,0001463,0001081,0050394,0066966,0103044,001024,003,002,0512
0009438,0001001,0000160,0001007,0005370,0008627,0015459,001024,004,002,0512
0061806,0001238,0001272,0001081,0042870,0060975,0088567,001024,004,002,0512
