tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000,    210723,  210723,   11.414164
-------------------------------------------------------------------------------------------------------

RUN 1
000,    210198,  210198,   11.354135
-------------------------------------------------------------------------------------------------------

RUN 2
000,    213761,  213761,   11.672579
-------------------------------------------------------------------------------------------------------

RUN 3
000,    209734,  209734,   11.425273
-------------------------------------------------------------------------------------------------------

RUN 4
000,    211489,  211489,   11.407192
-------------------------------------------------------------------------------------------------------

