tid,lock_impl_time(ms)
RUN 0
001, 17757.992
002, 17932.715
003, 17731.506
004, 17959.207
005, 17703.602
006, 17918.494
007, 17636.666
008, 17862.561
010, 17717.051
009, 17950.697
011, 17658.627
012, 18010.711
013, 17636.271
015, 17994.623
014, 17704.830
016, 17947.350
-----------------------------------------------------------------------------------------------

RUN 1
001, 17725.781
002, 17829.662
003, 17777.898
004, 17944.879
005, 17716.295
006, 17955.395
007, 17643.857
008, 17856.104
010, 17679.660
009, 18014.400
011, 17761.168
012, 17962.447
013, 17692.975
015, 17919.086
014, 17752.744
016, 17931.363
-----------------------------------------------------------------------------------------------

RUN 2
001, 17683.266
002, 17937.236
003, 17747.014
004, 17963.283
005, 17675.490
006, 18041.631
007, 17709.348
008, 17842.809
010, 17712.740
009, 17912.250
011, 17703.852
012, 18042.645
013, 17718.477
015, 17828.842
014, 17731.307
016, 17948.551
-----------------------------------------------------------------------------------------------

RUN 3
001, 17738.734
002, 17925.633
003, 17784.090
004, 17883.043
005, 17689.865
006, 18017.600
007, 17660.328
008, 17890.924
010, 17767.736
009, 18022.887
011, 17737.635
012, 17971.795
013, 17756.324
015, 17907.307
014, 17684.361
016, 17812.549
-----------------------------------------------------------------------------------------------

RUN 4
001, 17656.682
002, 17923.326
003, 17763.773
004, 17970.168
005, 17657.805
006, 18098.598
007, 17611.785
008, 17835.273
010, 17749.385
009, 17945.967
011, 17661.229
012, 17959.822
013, 17646.627
015, 17936.305
014, 17704.129
016, 17910.836
-----------------------------------------------------------------------------------------------

