0000000,0000140,0000030,0001006,0006151,0007464,0014567,0000015,001024,000,000,16384
0000000,0003557,0000481,0001188,0015539,0016191,0029445,0002536,001024,000,000,16384
0000000,0000141,0000030,0001006,0005109,0006853,0012604,0000012,001024,001,000,16384
0000000,0003787,0000481,0001205,0007073,0014087,0020038,0002740,001024,001,000,16384
0000000,0000150,0000040,0001008,0007855,0008727,0017533,0000018,001024,002,000,16384
0000000,0002682,0000561,0001162,0017553,0016912,0031669,0001696,001024,002,000,16384
0000000,0000150,0000030,0001006,0006192,0007544,0014688,0000015,001024,000,001,16384
0000000,0003541,0000481,0001189,0021951,0020509,0040206,0002534,001024,000,001,16384
0000000,0000141,0000030,0001006,0005110,0006883,0012644,0000012,001024,001,001,16384
0000000,0003773,0000491,0001204,0007013,0014307,0020328,0002729,001024,001,001,16384
0000000,0000141,0000040,0001008,0007915,0008786,0017643,0000018,001024,002,001,16384
0000000,0002677,0000582,0001164,0018435,0017313,0033453,0001690,001024,002,001,16384
0000000,0000150,0000030,0001006,0006172,0007494,0014627,0000015,001024,000,002,16384
0000000,0003554,0000481,0001188,0016582,0016471,0030868,0002534,001024,000,002,16384
0000000,0000141,0000030,0001006,0005110,0006873,0012653,0000012,001024,001,002,16384
0000000,0003757,0000461,0001202,0007134,0014558,0020608,0002707,001024,001,002,16384
0000000,0000150,0000040,0001008,0007894,0008767,0017593,0000018,001024,002,002,16384
0000000,0002673,0000571,0001164,0020699,0018925,0037521,0001686,001024,002,002,16384
