tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_ac(ms),wait_rel(ms),array_size(B)
RUN 0
000,    357626,  357626,   14.199730,      30.000,58856.238281, 1107.423950,               0
001,    357625,  357625,   13.936328,      30.000,58860.734375, 1104.790283,               0
002,    357625,  357625,   14.274993,      30.000,58850.917969, 1112.816895,               0
003,    357625,  357625,   13.595808,      30.000,58889.371094, 1076.829102,               0
004,    357625,  357625,   14.694814,      30.000,58808.566406, 1158.159912,               0
005,    357624,  357624,   13.860005,      30.000,58888.062500, 1080.367432,               0
006,    357624,  357624,   15.655847,      30.000,58750.675781, 1211.349609,               0
007,    357623,  357623,   14.126034,      30.000,58873.042969, 1094.499756,               0
008,    357624,  357624,   15.349307,      30.000,58786.972656, 1178.434814,               0
009,    357624,  357624,   15.476414,      30.000,58734.320312, 1231.078979,               0
010,    357624,  357624,   14.904777,      30.000,58795.023438, 1169.885132,               0
011,    357625,  357625,   16.110279,      30.000,58705.175781, 1257.044434,               0
012,    357624,  357624,   14.209213,      30.000,58858.597656, 1105.422607,               0
013,    357618,  357618,   15.353320,      30.000,58774.835938, 1189.714722,               0
014,    357624,  357624,   14.062975,      30.000,58874.039062, 1092.343506,               0
015,    357625,  357625,   15.151083,      30.000,58775.757812, 1189.277344,               0
-------------------------------------------------------------------------------------------------------

RUN 1
000,    354039,  354039,   13.741933,      30.000,58891.671875, 1072.932129,               0
001,    354040,  354040,   13.528315,      30.000,58910.460938, 1056.042358,               0
002,    354041,  354041,   15.607074,      30.000,58732.167969, 1231.674927,               0
003,    354040,  354040,   13.814782,      30.000,58884.875000, 1082.132202,               0
004,    354039,  354039,   13.950688,      30.000,58887.312500, 1080.659668,               0
005,    354039,  354039,   13.627875,      30.000,58910.226562, 1058.990845,               0
006,    354039,  354039,   14.324034,      30.000,58830.710938, 1132.332031,               0
007,    354041,  354041,   15.976173,      30.000,58715.722656, 1248.983521,               0
008,    354038,  354038,   15.239413,      30.000,58759.542969, 1205.636597,               0
009,    354039,  354039,   15.556950,      30.000,58732.917969, 1231.784668,               0
010,    354038,  354038,   13.696584,      30.000,58903.601562, 1063.206177,               0
011,    354039,  354039,   15.421654,      30.000,58758.558594, 1204.743896,               0
012,    354042,  354042,   14.804543,      30.000,58818.449219, 1144.636719,               0
