tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),array_size(B)
RUN 0
000,     31580,   31580,    0.738490,   30.000000,28041.373047, 1955.200684,               0
001,     31579,   31579,    0.784221,   30.000000,27972.105469, 2025.150513,               0
002,     31580,   31580,    0.779588,   30.000000,28302.128906, 1695.259766,               0
003,     31551,   31551,    0.788811,   30.000000,28389.492188, 1608.598389,               0
004,     31580,   31580,    0.781450,   30.000000,28404.638672, 1593.051514,               0
005,     31576,   31576,    0.780475,   30.000000,28396.099609, 1601.990356,               0
006,     31579,   31579,    0.779812,   30.000000,28120.710938, 1874.103027,               0
007,     31570,   31570,    0.780812,   30.000000,28364.882812, 1632.499268,               0
008,     31579,   31579,    0.909858,   30.000000,28121.615234, 1875.779419,               0
009,     31580,   31580,    0.906858,   30.000000,28301.314453, 1696.570190,               0
010,     31580,   31580,    0.841852,   30.000000,28347.500000, 1650.504028,               0
011,     31579,   31579,    0.852752,   30.000000,28295.148438, 1702.519043,               0
012,     31560,   31560,    0.869393,   30.000000,28231.736328, 1766.209961,               0
013,     31580,   31580,    0.850447,   30.000000,28360.869141, 1636.954834,               0
014,     31579,   31579,    0.855876,   30.000000,28316.859375, 1681.280396,               0
015,     31579,   31579,    0.863057,   30.000000,28277.468750, 1720.127075,               0
-------------------------------------------------------------------------------------------------------

RUN 1
000,     31801,   31801,    0.788596,   30.000000,28270.255859, 1725.193970,               0
001,     31810,   31810,    0.797057,   30.000000,28301.310547, 1696.458496,               0
002,     31810,   31810,    0.786098,   30.000000,28225.662109, 1771.759277,               0
003,     31801,   31801,    0.792491,   30.000000,28389.261719, 1608.321899,               0
004,     31801,   31801,    0.785782,   30.000000,28347.351562, 1649.609497,               0
005,     31801,   31801,    0.786273,   30.000000,28492.945312, 1505.052979,               0
006,     31810,   31810,    0.795066,   30.000000,27975.759766, 2019.381348,               0
007,     31810,   31810,    0.785526,   30.000000,28348.521484, 1648.541992,               0
008,     31810,   31810,    0.939154,   30.000000,28306.242188, 1691.699829,               0
009,     31801,   31801,    0.863421,   30.000000,28308.212891, 1690.043335,               0
010,     31801,   31801,    0.845650,   30.000000,28265.578125, 1732.620239,               0
011,     31809,   31809,    0.857204,   30.000000,28233.726562, 1763.792847,               0
012,     31800,   31800,    0.914414,   30.000000,28290.474609, 1707.219360,               0
013,     31801,   31801,    0.838717,   30.000000,28281.150391, 1716.180298,               0
014,     31801,   31801,    0.867253,   30.000000,28282.216797, 1715.467773,               0
015,     31809,   31809,    0.977127,   30.000000,28204.509766, 1792.600098,               0
-------------------------------------------------------------------------------------------------------

RUN 2
000,     31417,   31417,    0.747330,   30.000000,28323.753906, 1671.326416,               0
001,     31418,   31418,    0.783289,   30.000000,28418.166016, 1579.690552,               0
002,     31418,   31418,    0.776085,   30.000000,28353.257812, 1644.763794,               0
003,     31418,   31418,    0.783990,   30.000000,28381.929688, 1615.659058,               0
004,     31418,   31418,    0.776540,   30.000000,28268.017578, 1729.359741,               0
005,     31418,   31418,    0.776467,   30.000000,28462.546875, 1535.449097,               0
006,     31417,   31417,    0.776317,   30.000000,27956.064453, 2037.791626,               0
007,     31418,   31418,    0.777137,   30.000000,28243.154297, 1754.841309,               0
008,     31417,   31417,    0.879679,   30.000000,28008.125000, 1989.717529,               0
009,     31417,   31417,    0.843252,   30.000000,28360.365234, 1637.333252,               0
010,     31418,   31418,    0.836500,   30.000000,28212.957031, 1785.142334,               0
011,     31417,   31417,    0.844294,   30.000000,28289.224609, 1708.714355,               0
012,     31417,   31417,    0.988481,   30.000000,28265.517578, 1732.457275,               0
013,     31417,   31417,    0.869371,   30.000000,28220.468750, 1776.801392,               0
014,     31417,   31417,    0.915817,   30.000000,28322.562500, 1674.904297,               0
015,     31417,   31417,    0.836917,   30.000000,28053.337891, 1944.345215,               0
-------------------------------------------------------------------------------------------------------

RUN 3
000,     31746,   31746,    0.777893,   30.000000,28302.398438, 1693.161743,               0
001,     31746,   31746,    0.791859,   30.000000,28358.755859, 1638.554443,               0
002,     31746,   31746,    0.792164,   30.000000,28314.759766, 1682.778076,               0
003,     31746,   31746,    0.783837,   30.000000,28334.468750, 1663.057983,               0
004,     31746,   31746,    0.811966,   30.000000,28259.148438, 1737.871948,               0
005,     31746,   31746,    0.785492,   30.000000,28414.074219, 1583.488037,               0
006,     31746,   31746,    0.784383,   30.000000,28079.447266, 1914.692505,               0
007,     31746,   31746,    0.785511,   30.000000,28446.478516, 1550.442139,               0
008,     31746,   31746,    1.025245,   30.000000,28046.121094, 1951.770020,               0
009,     31746,   31746,    0.846954,   30.000000,28364.244141, 1633.920288,               0
010,     31746,   31746,    0.851995,   30.000000,28173.816406, 1823.703857,               0
011,     31746,   31746,    0.864675,   30.000000,28113.291016, 1885.055420,               0
012,     31745,   31745,    0.937983,   30.000000,28211.050781, 1786.462769,               0
013,     31745,   31745,    0.868443,   30.000000,28328.011719, 1669.123901,               0
014,     31746,   31746,    0.859009,   30.000000,28314.689453, 1683.400635,               0
015,     31745,   31745,    0.858378,   30.000000,28362.189453, 1635.188965,               0
-------------------------------------------------------------------------------------------------------

RUN 4
000,     31549,   31549,    0.741700,   30.000000,28082.470703, 1913.377441,               0
001,     31547,   31547,    0.786196,   30.000000,28181.597656, 1816.073975,               0
002,     31550,   31550,    0.778738,   30.000000,28453.898438, 1543.741699,               0
003,     31550,   31550,    0.791959,   30.000000,28350.712891, 1647.146484,               0
004,     31550,   31550,    0.779745,   30.000000,28439.753906, 1557.395142,               0
005,     31550,   31550,    0.780831,   30.000000,28457.394531, 1540.451782,               0
006,     31550,   31550,    0.779716,   30.000000,28121.750000, 1873.345337,               0
007,     31550,   31550,    0.779217,   30.000000,28376.095703, 1621.166382,               0
008,     31549,   31549,    0.841447,   30.000000,28126.707031, 1871.383911,               0
009,     31550,   31550,    0.929938,   30.000000,28318.554688, 1679.398315,               0
010,     31550,   31550,    0.902817,   30.000000,28300.230469, 1697.381836,               0
011,     31545,   31545,    0.851917,   30.000000,28357.308594, 1640.405029,               0
012,     31549,   31549,    1.017887,   30.000000,28233.478516, 1763.506958,               0
013,     31550,   31550,    0.914174,   30.000000,28269.560547, 1728.269653,               0
014,     31550,   31550,    0.847383,   30.000000,28337.621094, 1660.434082,               0
015,     31549,   31549,    0.870878,   30.000000,28161.535156, 1835.942993,               0
-------------------------------------------------------------------------------------------------------

