lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0007124,0001014,0006201,0001233,0007214,0006412,0006052,001024,001,000,0001
0010680,0376501,0007795,0002907,0008926,0009428,0008066,001024,001,000,0001
0007956,0001014,0006262,0001233,0007254,0006151,0006092,001024,002,000,0001
0015499,0987272,0010149,0003132,0014568,0011591,0009528,001024,002,000,0001
0007094,0001014,0006172,0001234,0007194,0006392,0006022,001024,003,000,0001
0011301,0064667,0008616,0002971,0011472,0010079,0009087,001024,003,000,0001
0007103,0001014,0006202,0001234,0007243,0006402,0006032,001024,004,000,0001
0011682,0545877,0010489,0003065,0012944,0010670,0010680,001024,004,000,0001
0007084,0001014,0006192,0001234,0007214,0006382,0006052,001024,001,001,0001
0010780,1091098,0007965,0002981,0009869,0009608,0008366,001024,001,001,0001
0007905,0001014,0006472,0001229,0007264,0006141,0006091,001024,002,001,0001
0015459,0126080,0010720,0003090,0014637,0011552,0009568,001024,002,001,0001
0007094,0001014,0006222,0001234,0007214,0006372,0006042,001024,003,001,0001
0011302,0765688,0008126,0002975,0011372,0009949,0008717,001024,003,001,0001
0006943,0001013,0006112,0001236,0007143,0006322,0005961,001024,004,001,0001
0011612,0776632,0009869,0003091,0012714,0010570,0010250,001024,004,001,0001
0008506,0001015,0006452,0001246,0007274,0006843,0006112,001024,001,002,0001
0017383,0142266,0009158,0003179,0013165,0012263,0008977,001024,001,002,0001
0008476,0001015,0006262,0001248,0007254,0006823,0006092,001024,002,002,0001
0017663,0856041,0010389,0003420,0015880,0013175,0009808,001024,002,002,0001
0007785,0001014,0006211,0001248,0007204,0007043,0006031,001024,003,002,0001
0012264,0676353,0008657,0003140,0010530,0010910,0008877,001024,003,002,0001
0007705,0001014,0006161,0001249,0007203,0007034,0006011,001024,004,002,0001
0012654,0845311,0009729,0003015,0012454,0011622,0010210,001024,004,002,0001
0007044,0001014,0006192,0001232,0007213,0006372,0006051,001024,001,003,0001
0010449,0523792,0007995,0002937,0009488,0009308,0008195,001024,001,003,0001
0007925,0001014,0006262,0001231,0007273,0006112,0006092,001024,002,003,0001
0015449,1204251,0010079,0003228,0015960,0011763,0009768,001024,002,003,0001
0007054,0001014,0006212,0001233,0007204,0006352,0006032,001024,003,003,0001
0010990,0119143,0008507,0002993,0010420,0009658,0008626,001024,003,003,0001
0006984,0001014,0006182,0001233,0007234,0006342,0006031,001024,004,003,0001
0012413,0628487,0010700,0003091,0016321,0010530,0010590,001024,004,003,0001
0008686,0001015,0006272,0001250,0007264,0007033,0006102,001024,001,004,0001
0016391,1029214,0010610,0003328,0016381,0012573,0010029,001024,001,004,0001
0007904,0001014,0006172,0001251,0007204,0007243,0006041,001024,002,004,0001
0012053,1155492,0008786,0003054,0009839,0010800,0008967,001024,002,004,0001
0008747,0001015,0006312,0001249,0007274,0007044,0006111,001024,003,004,0001
0016000,0344229,0009628,0003280,0014828,0011762,0008967,001024,003,004,0001
0007934,0001014,0006181,0001250,0007234,0007244,0006041,001024,004,004,0001
0012303,1277064,0010059,0003121,0012744,0011252,0010290,001024,004,004,0001
0007625,0000330,0000060,0001005,0006622,0006682,0006582,001024,001,000,0512
0013315,0001018,0006362,0001045,0009258,0012153,0008967,001024,001,000,0512
0007785,0000330,0000070,0001004,0006623,0006682,0006582,001024,002,000,0512
0013996,0001018,0006402,0001041,0010058,0012473,0009778,001024,002,000,0512
0008456,0000320,0000070,0001007,0009388,0008006,0009327,001024,003,000,0512
0016751,0001034,0017523,0001034,0027442,0016300,0027322,001024,003,000,0512
0007725,0000321,0000070,0001006,0007434,0007284,0007384,001024,004,000,0512
0014918,0001022,0009518,0001043,0022532,0014427,0022372,001024,004,000,0512
0006873,0000320,0000060,0001005,0006643,0005941,0006603,001024,001,001,0512
0010831,0001018,0006413,0001060,0009849,0008686,0009548,001024,001,001,0512
0007835,0000320,0000061,0001007,0010330,0007394,0010259,001024,002,001,0512
0015629,0001038,0018465,0001057,0028805,0015169,0028684,001024,002,001,0512
0007745,0000311,0000061,0001007,0009989,0007294,0009928,001024,003,001,0512
0015499,0001037,0018625,0001057,0028614,0015028,0028493,001024,003,001,0512
0008295,0000321,0000070,0001008,0011783,0007845,0011702,001024,004,001,0512
0016381,0001040,0019718,0001057,0030207,0015910,0030096,001024,004,001,0512
0007193,0000331,0000070,0001005,0006623,0006131,0006583,001024,001,002,0512
0010549,0001017,0006372,0001051,0009157,0008596,0008836,001024,001,002,0512
0007053,0000330,0000061,0001005,0006622,0006121,0006582,001024,002,002,0512
0010941,0001018,0006392,0001050,0009618,0009017,0009347,001024,002,002,0512
0007855,0000320,0000070,0001007,0009709,0007404,0009648,001024,003,002,0512
0015590,0001035,0017873,0001049,0028354,0015138,0028234,001024,003,002,0512
0008246,0000311,0000070,0001007,0010960,0007805,0010881,001024,004,002,0512
0016471,0001037,0019868,0001046,0029776,0016001,0029666,001024,004,002,0512
0007734,0000311,0000061,0001007,0009909,0007274,0009848,001024,001,003,0512
0015620,0001035,0018785,0001046,0028554,0015159,0028443,001024,001,003,0512
0007564,0000321,0000070,0001007,0009407,0007094,0009338,001024,002,003,0512
0015409,0001034,0017563,0001049,0028263,0014938,0028144,001024,002,003,0512
0006863,0000321,0000061,0001005,0006643,0005941,0006603,001024,003,003,0512
0010931,0001017,0006402,0001051,0009738,0008866,0009438,001024,003,003,0512
0006913,0000321,0000070,0001006,0007564,0006472,0007514,001024,004,003,0512
0013546,0001023,0009909,0001050,0023784,0013044,0023635,001024,004,003,0512
0006853,0000321,0000061,0001005,0006633,0005931,0006592,001024,001,004,0512
0010690,0001018,0006412,0001056,0009718,0008656,0009428,001024,001,004,0512
0007684,0000311,0000070,0001007,0009788,0007224,0009718,001024,002,004,0512
0015469,0001036,0018715,0001054,0028513,0014999,0028403,001024,002,004,0512
0007575,0000321,0000070,0001007,0009508,0007114,0009447,001024,003,004,0512
0015288,0001036,0017643,0001058,0028324,0014828,0028203,001024,003,004,0512
0008026,0000320,0000070,0001007,0010961,0007594,0010890,001024,004,004,0512
0016251,0001038,0019247,0001053,0029866,0015780,0029746,001024,004,004,0512
