lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0000000,0000141,0000030,0001006,0005440,0006903,0005681,0000014,001024,000,000,16384
0000000,0004782,0000531,0001310,0012995,0014207,0013776,0003760,001024,000,000,16384
0000000,0000140,0000031,0001007,0006993,0007955,0007504,0000016,001024,001,000,16384
0000000,0002951,0000571,0001188,0015189,0014538,0016010,0001959,001024,001,000,16384
0000000,0000141,0000030,0001006,0005110,0006563,0005159,0000012,001024,002,000,16384
0000000,0004281,0000741,0001257,0008195,0012975,0008446,0003245,001024,002,000,16384
0000000,0000140,0000030,0001006,0005510,0007294,0005691,0000014,001024,003,000,16384
0000000,0004536,0000521,0001291,0011091,0013947,0011692,0003517,001024,003,000,16384
0000000,0000141,0000030,0001007,0006753,0007785,0007253,0000016,001024,000,001,16384
0000000,0003385,0000521,0001218,0015829,0015239,0016621,0002391,001024,000,001,16384
0000000,0000140,0000030,0001006,0005601,0007394,0005841,0000014,001024,001,001,16384
0000000,0004293,0000521,0001260,0012203,0014677,0012975,0003246,001024,001,001,16384
0000000,0000160,0000030,0001006,0005139,0006733,0005189,0000012,001024,002,001,16384
0000000,0004447,0000401,0001276,0007895,0013505,0008226,0003397,001024,002,001,16384
0000000,0000140,0000030,0001006,0005630,0007534,0005841,0000014,001024,003,001,16384
0000000,0004289,0000521,0001262,0011582,0014497,0012374,0003245,001024,003,001,16384
0000000,0000140,0000030,0001007,0006773,0007815,0007274,0000016,001024,000,002,16384
0000000,0003381,0000521,0001217,0016040,0015389,0016792,0002383,001024,000,002,16384
0000000,0000141,0000030,0001006,0005640,0007444,0005871,0000014,001024,001,002,16384
0000000,0004266,0000531,0001260,0012123,0014658,0012864,0003217,001024,001,002,16384
0000000,0000160,0000030,0001006,0005130,0006752,0005179,0000012,001024,002,002,16384
0000000,0004415,0000421,0001272,0008235,0013595,0008185,0003374,001024,002,002,16384
0000000,0000140,0000030,0001006,0005650,0007574,0005861,0000014,001024,003,002,16384
0000000,0004292,0000531,0001262,0011552,0014507,0012273,0003243,001024,003,002,16384
