tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la,pinning,cache_misses
018,00003768,00003768,010,00037117,00000000,00000000,001024,001,000,00000001,00003768,02,0000030976141855
019,00003772,00003772,010,00035707,00000000,00000000,001024,001,000,00000001,00003772,02,0000030968513100
020,00003762,00003762,010,00036296,00000000,00000000,001024,001,000,00000001,00003762,02,0000030898964313
021,00003784,00003784,010,00035942,00000000,00000000,001024,001,000,00000001,00003784,02,0000031010463069
022,00003789,00003789,010,00036974,00000000,00000000,001024,001,000,00000001,00003789,02,0000031000187763
023,00003766,00003766,010,00036170,00000000,00000000,001024,001,000,00000001,00003766,02,0000030994717793
024,00003786,00003786,010,00037254,00000000,00000000,001024,001,000,00000001,00003786,02,0000031005532983
025,00003767,00003767,010,00035196,00000000,00000000,001024,001,000,00000001,00003767,02,0000030923649334
026,00003772,00003772,010,00036869,00000000,00000000,001024,001,000,00000001,00003772,02,0000031004021442
027,00003766,00003766,010,00036334,00000000,00000000,001024,001,000,00000001,00003766,02,0000030994944410
028,00003759,00003759,010,00036140,00000000,00000000,001024,001,000,00000001,00003759,02,0000030847999510
029,00003770,00003770,010,00036678,00000000,00000000,001024,001,000,00000001,00003770,02,0000030994186545
030,00003785,00003785,010,00035781,00000000,00000000,001024,001,000,00000001,00003785,02,0000031044257751
031,00003765,00003765,010,00036316,00000000,00000000,001024,001,000,00000001,00003765,02,0000030870415324
000,00003588,00003588,010,00055422,00000000,00000000,001024,002,000,00000001,00003588,02,0000030740199960
001,00003585,00003585,010,00056824,00000000,00000000,001024,002,000,00000001,00003585,02,0000030904228582
002,00003585,00003585,010,00057225,00000000,00000000,001024,002,000,00000001,00003585,02,0000030854730868
003,00003586,00003586,010,00057440,00000000,00000000,001024,002,000,00000001,00003586,02,0000030857355572
004,00003589,00003589,010,00059876,00000000,00000000,001024,002,000,00000001,00003589,02,0000030840019796
005,00003591,00003591,010,00057846,00000000,00000000,001024,002,000,00000001,00003591,02,0000030842694539
006,00003594,00003594,010,00055460,00000000,00000000,001024,002,000,00000001,00003594,02,0000030859016410
007,00003585,00003585,010,00054608,00000000,00000000,001024,002,000,00000001,00003585,02,0000030883467883
008,00003585,00003585,010,00051657,00000000,00000000,001024,002,000,00000001,00003585,02,0000030884101911
009,00003585,00003585,010,00055608,00000000,00000000,001024,002,000,00000001,00003585,02,0000030813294229
010,00003585,00003585,010,00057646,00000000,00000000,001024,002,000,00000001,00003585,02,0000030804406247
011,00003585,00003585,010,00053538,00000000,00000000,001024,002,000,00000001,00003585,02,0000030794288002
012,00003587,00003587,010,00053309,00000000,00000000,001024,002,000,00000001,00003587,02,0000030898265904
013,00003585,00003585,010,00055752,00000000,00000000,001024,002,000,00000001,00003585,02,0000030803781821
014,00003586,00003586,010,00057436,00000000,00000000,001024,002,000,00000001,00003586,02,0000030823039118
015,00003592,00003592,010,00055651,00000000,00000000,001024,002,000,00000001,00003592,02,0000030909279418
016,00003598,00003598,010,00036575,00000000,00000000,001024,002,000,00000001,00003598,02,0000031032946444
017,00003610,00003610,010,00035689,00000000,00000000,001024,002,000,00000001,00003610,02,0000031030515855
018,00003613,00003613,010,00036316,00000000,00000000,001024,002,000,00000001,00003613,02,0000031042467788
019,00003587,00003587,010,00036219,00000000,00000000,001024,002,000,00000001,00003587,02,0000030895610469
020,00003588,00003588,010,00037009,00000000,00000000,001024,002,000,00000001,00003588,02,0000030931523815
021,00003611,00003611,010,00035700,00000000,00000000,001024,002,000,00000001,00003611,02,0000031003192883
022,00003599,00003599,010,00036016,00000000,00000000,001024,002,000,00000001,00003599,02,0000031052522481
023,00003615,00003615,010,00036037,00000000,00000000,001024,002,000,00000001,00003615,02,0000031057241618
024,00003590,00003590,010,00037077,00000000,00000000,001024,002,000,00000001,00003590,02,0000031012504862
025,00003618,00003618,010,00034562,00000000,00000000,001024,002,000,00000001,00003618,02,0000030922318210
026,00003596,00003596,010,00035130,00000000,00000000,001024,002,000,00000001,00003596,02,0000031088713590
027,00003591,00003591,010,00035719,00000000,00000000,001024,002,000,00000001,00003591,02,0000030953603271
028,00003596,00003596,010,00035433,00000000,00000000,001024,002,000,00000001,00003596,02,0000030959786555
029,00003610,00003610,010,00035776,00000000,00000000,001024,002,000,00000001,00003610,02,0000031084152657
030,00003588,00003588,010,00036085,00000000,00000000,001024,002,000,00000001,00003588,02,0000030958251767
031,00003600,00003600,010,00035007,00000000,00000000,001024,002,000,00000001,00003600,02,0000030882855811
000,00003719,00003719,010,00054015,00000000,00000000,001024,003,000,00000001,00003719,02,0000030697692371
001,00003718,00003718,010,00050039,00000000,00000000,001024,003,000,00000001,00003718,02,0000030857081216
002,00003742,00003742,010,00054489,00000000,00000000,001024,003,000,00000001,00003742,02,0000030903844191
003,00003722,00003722,010,00054217,00000000,00000000,001024,003,000,00000001,00003722,02,0000030914576436
004,00003712,00003712,010,00053394,00000000,00000000,001024,003,000,00000001,00003712,02,0000030838275051
005,00003715,00003715,010,00053567,00000000,00000000,001024,003,000,00000001,00003715,02,0000030898097350
006,00003724,00003724,010,00056434,00000000,00000000,001024,003,000,00000001,00003724,02,0000030934243964
007,00003713,00003713,010,00055013,00000000,00000000,001024,003,000,00000001,00003713,02,0000030900610017
008,00003724,00003724,010,00050298,00000000,00000000,001024,003,000,00000001,00003724,02,0000030925529124
009,00003711,00003711,010,00053939,00000000,00000000,001024,003,000,00000001,00003711,02,0000030811080133
010,00003715,00003715,010,00053170,00000000,00000000,001024,003,000,00000001,00003715,02,0000030794544464
011,00003711,00003711,010,00054515,00000000,00000000,001024,003,000,00000001,00003711,02,0000030760396908
012,00003710,00003710,010,00054457,00000000,00000000,001024,003,000,00000001,00003710,02,0000030841156327
013,00003716,00003716,010,00054413,00000000,00000000,001024,003,000,00000001,00003716,02,0000030789933118
014,00003714,00003714,010,00054934,00000000,00000000,001024,003,000,00000001,00003714,02,0000030794611585
015,00003714,00003714,010,00038617,00000000,00000000,001024,003,000,00000001,00003714,02,0000030948364007
016,00003721,00003721,010,00034706,00000000,00000000,001024,003,000,00000001,00003721,02,0000030977252034
017,00003712,00003712,010,00037378,00000000,00000000,001024,003,000,00000001,00003712,02,0000030975048598
018,00003718,00003718,010,00035380,00000000,00000000,001024,003,000,00000001,00003718,02,0000030934028865
019,00003716,00003716,010,00052038,00000000,00000000,001024,003,000,00000001,00003716,02,0000030823378086
020,00003741,00003741,010,00036824,00000000,00000000,001024,003,000,00000001,00003741,02,0000030945935984
021,00003720,00003720,010,00036128,00000000,00000000,001024,003,000,00000001,00003720,02,0000030920068570
022,00003743,00003743,010,00036875,00000000,00000000,001024,003,000,00000001,00003743,02,0000031023842149
023,00003717,00003717,010,00037654,00000000,00000000,001024,003,000,00000001,00003717,02,0000030962113801
024,00003742,00003742,010,00035946,00000000,00000000,001024,003,000,00000001,00003742,02,0000031032622828
025,00003715,00003715,010,00037129,00000000,00000000,001024,003,000,00000001,00003715,02,0000030885101845
026,00003721,00003721,010,00036089,00000000,00000000,001024,003,000,00000001,00003721,02,0000031005428675
027,00003716,00003716,010,00036156,00000000,00000000,001024,003,000,00000001,00003716,02,0000030976540981
028,00003719,00003719,010,00036622,00000000,00000000,001024,003,000,00000001,00003719,02,0000030905109797
029,00003743,00003743,010,00035853,00000000,00000000,001024,003,000,00000001,00003743,02,0000031004987563
030,00003720,00003720,010,00035577,00000000,00000000,001024,003,000,00000001,00003720,02,0000030994784581
031,00003711,00003711,010,00035566,00000000,00000000,001024,003,000,00000001,00003711,02,0000030868446690
000,00006440,00006440,010,00102919,00000000,00000000,001024,000,001,00000001,00006440,02,0000030799027142
001,00006435,00006435,010,00099715,00000000,00000000,001024,000,001,00000001,00006435,02,0000001678712340
002,00006460,00006460,010,00101779,00000000,00000000,001024,000,001,00000001,00006460,02,0000030946667885
003,00006483,00006483,010,00103269,00000000,00000000,001024,000,001,00000001,00006483,02,0000030984092978
004,00006438,00006438,010,00103074,00000000,00000000,001024,000,001,00000001,00006438,02,0000030901262169
005,00006449,00006449,010,00102428,00000000,00000000,001024,000,001,00000001,00006449,02,0000030944577870
006,00006444,00006444,010,00102066,00000000,00000000,001024,000,001,00000001,00006444,02,0000030948856014
007,00006485,00006485,010,00103340,00000000,00000000,001024,000,001,00000001,00006485,02,0000030975743821
008,00006441,00006441,010,00103589,00000000,00000000,001024,000,001,00000001,00006441,02,0000030858539871
009,00006466,00006466,010,00101974,00000000,00000000,001024,000,001,00000001,00006466,02,0000030826834517
010,00006448,00006448,010,00103149,00000000,00000000,001024,000,001,00000001,00006448,02,0000030784074471
011,00006488,00006488,010,00102187,00000000,00000000,001024,000,001,00000001,00006488,02,0000030882008212
012,00006448,00006448,010,00100591,00000000,00000000,001024,000,001,00000001,00006448,02,0000030916964593
013,00006492,00006492,010,00103967,00000000,00000000,001024,000,001,00000001,00006492,02,0000030849906810
014,00006459,00006459,010,00102411,00000000,00000000,001024,000,001,00000001,00006459,02,0000030809326491
015,00006439,00006439,010,00089080,00000000,00000000,001024,000,001,00000001,00006439,02,0000030942319390
016,00006446,00006446,010,00080239,00000000,00000000,001024,000,001,00000001,00006446,02,0000030971110056
017,00006456,00006456,010,00085727,00000000,00000000,001024,000,001,00000001,00006456,02,0000030940268152
018,00006484,00006484,010,00081109,00000000,00000000,001024,000,001,00000001,00006484,02,0000030969391407
019,00006457,00006457,010,00085176,00000000,00000000,001024,000,001,00000001,00006457,02,0000030878531278
020,00006443,00006443,010,00081602,00000000,00000000,001024,000,001,00000001,00006443,02,0000030912788779
021,00006453,00006453,010,00080157,00000000,00000000,001024,000,001,00000001,00006453,02,0000030966180670
022,00006447,00006447,010,00082108,00000000,00000000,001024,000,001,00000001,00006447,02,0000030962855321
023,00006455,00006455,010,00075329,00000000,00000000,001024,000,001,00000001,00006455,02,0000031010314773
024,00006459,00006459,010,00082235,00000000,00000000,001024,000,001,00000001,00006459,02,0000030991470425
025,00006484,00006484,010,00081349,00000000,00000000,001024,000,001,00000001,00006484,02,0000030936433741
026,00006460,00006460,010,00085879,00000000,00000000,001024,000,001,00000001,00006460,02,0000030988893715
027,00006483,00006483,010,00084489,00000000,00000000,001024,000,001,00000001,00006483,02,0000031025143119
028,00006443,00006443,010,00082015,00000000,00000000,001024,000,001,00000001,00006443,02,0000030853345758
029,00006440,00006440,010,00085369,00000000,00000000,001024,000,001,00000001,00006440,02,0000030945040162
030,00006454,00006454,010,00081187,00000000,00000000,001024,000,001,00000001,00006454,02,0000030997742581
031,00006491,00006491,010,00100369,00000000,00000000,001024,000,001,00000001,00006491,02,0000030904612686
000,00003693,00003693,010,00050776,00000000,00000000,001024,001,001,00000001,00003693,02,0000030745647204
001,00003695,00003695,010,00052386,00000000,00000000,001024,001,001,00000001,00003695,02,0000030870788832
002,00003693,00003693,010,00054972,00000000,00000000,001024,001,001,00000001,00003693,02,0000030829605075
003,00003694,00003694,010,00053996,00000000,00000000,001024,001,001,00000001,00003694,02,0000030933783104
004,00003701,00003701,010,00054017,00000000,00000000,001024,001,001,00000001,00003701,02,0000030905165389
005,00003720,00003720,010,00053326,00000000,00000000,001024,001,001,00000001,00003720,02,0000030975062987
006,00003697,00003697,010,00054327,00000000,00000000,001024,001,001,00000001,00003697,02,0000030888859456
007,00003706,00003706,010,00054650,00000000,00000000,001024,001,001,00000001,00003706,02,0000030899767552
008,00003694,00003694,010,00052854,00000000,00000000,001024,001,001,00000001,00003694,02,0000030862210452
009,00003695,00003695,010,00056449,00000000,00000000,001024,001,001,00000001,00003695,02,0000030797302453
010,00003695,00003695,010,00054036,00000000,00000000,001024,001,001,00000001,00003695,02,0000030877441941
011,00003701,00003701,010,00054963,00000000,00000000,001024,001,001,00000001,00003701,02,0000030855099378
012,00003694,00003694,010,00054206,00000000,00000000,001024,001,001,00000001,00003694,02,0000030897873468
013,00003698,00003698,010,00054843,00000000,00000000,001024,001,001,00000001,00003698,02,0000030890181397
014,00003704,00003704,010,00054975,00000000,00000000,001024,001,001,00000001,00003704,02,0000030862187127
015,00003693,00003693,010,00054577,00000000,00000000,001024,001,001,00000001,00003693,02,0000030889382627
016,00003703,00003703,010,00036470,00000000,00000000,001024,001,001,00000001,00003703,02,0000031034322720
017,00003727,00003727,010,00035495,00000000,00000000,001024,001,001,00000001,00003727,02,0000030990675488
018,00003720,00003720,010,00036109,00000000,00000000,001024,001,001,00000001,00003720,02,0000030982295576
019,00003719,00003719,010,00037235,00000000,00000000,001024,001,001,00000001,00003719,02,0000030996887782
020,00003696,00003696,010,00035677,00000000,00000000,001024,001,001,00000001,00003696,02,0000030898942859
021,00003719,00003719,010,00036379,00000000,00000000,001024,001,001,00000001,00003719,02,0000030983954233
022,00003693,00003693,010,00037236,00000000,00000000,001024,001,001,00000001,00003693,02,0000030965649485
023,00003710,00003710,010,00038005,00000000,00000000,001024,001,001,00000001,00003710,02,0000031020714540
024,00003699,00003699,010,00036718,00000000,00000000,001024,001,001,00000001,00003699,02,0000030993609734
025,00003694,00003694,010,00036205,00000000,00000000,001024,001,001,00000001,00003694,02,0000030897010412
026,00003701,00003701,010,00037446,00000000,00000000,001024,001,001,00000001,00003701,02,0000030987411237
027,00003702,00003702,010,00035916,00000000,00000000,001024,001,001,00000001,00003702,02,0000030974632576
028,00003701,00003701,010,00036261,00000000,00000000,001024,001,001,00000001,00003701,02,0000030904998350
029,00003708,00003708,010,00036129,00000000,00000000,001024,001,001,00000001,00003708,02,0000031018482421
030,00003719,00003719,010,00036158,00000000,00000000,001024,001,001,00000001,00003719,02,0000031015269433
031,00003695,00003695,010,00035321,00000000,00000000,001024,001,001,00000001,00003695,02,0000030911045219
000,00003642,00003642,010,00051649,00000000,00000000,001024,002,001,00000001,00003642,02,0000030910786534
001,00003643,00003643,010,00054523,00000000,00000000,001024,002,001,00000001,00003643,02,0000030848194251
002,00003635,00003635,010,00055884,00000000,00000000,001024,002,001,00000001,00003635,02,0000030736988572
003,00003640,00003640,010,00054839,00000000,00000000,001024,002,001,00000001,00003640,02,0000030831837002
004,00003646,00003646,010,00054809,00000000,00000000,001024,002,001,00000001,00003646,02,0000030877096238
005,00003656,00003656,010,00055680,00000000,00000000,001024,002,001,00000001,00003656,02,0000030878823856
006,00003636,00003636,010,00055454,00000000,00000000,001024,002,001,00000001,00003636,02,0000030828257514
007,00003637,00003637,010,00054728,00000000,00000000,001024,002,001,00000001,00003637,02,0000030880250531
008,00003664,00003664,010,00051893,00000000,00000000,001024,002,001,00000001,00003664,02,0000030932912275
009,00003638,00003638,010,00055976,00000000,00000000,001024,002,001,00000001,00003638,02,0000030817573024
010,00003636,00003636,010,00056117,00000000,00000000,001024,002,001,00000001,00003636,02,0000030751826824
011,00003639,00003639,010,00057846,00000000,00000000,001024,002,001,00000001,00003639,02,0000030805966357
012,00003648,00003648,010,00055728,00000000,00000000,001024,002,001,00000001,00003648,02,0000030882986170
013,00003646,00003646,010,00054109,00000000,00000000,001024,002,001,00000001,00003646,02,0000030829089145
014,00003637,00003637,010,00055250,00000000,00000000,001024,002,001,00000001,00003637,02,0000030776006002
015,00003651,00003651,010,00039087,00000000,00000000,001024,002,001,00000001,00003651,02,0000031025185157
016,00003640,00003640,010,00033894,00000000,00000000,001024,002,001,00000001,00003640,02,0000030947389981
017,00003647,00003647,010,00038768,00000000,00000000,001024,002,001,00000001,00003647,02,0000030962060568
018,00003639,00003639,010,00037289,00000000,00000000,001024,002,001,00000001,00003639,02,0000030936156609
019,00003667,00003667,010,00035399,00000000,00000000,001024,002,001,00000001,00003667,02,0000030978622684
020,00003646,00003646,010,00035764,00000000,00000000,001024,002,001,00000001,00003646,02,0000030950528462
021,00003666,00003666,010,00036736,00000000,00000000,001024,002,001,00000001,00003666,02,0000031010715296
022,00003647,00003647,010,00035220,00000000,00000000,001024,002,001,00000001,00003647,02,0000031018784870
023,00003640,00003640,010,00037056,00000000,00000000,001024,002,001,00000001,00003640,02,0000030979242953
024,00003666,00003666,010,00033717,00000000,00000000,001024,002,001,00000001,00003666,02,0000031040308651
025,00003637,00003637,010,00037042,00000000,00000000,001024,002,001,00000001,00003637,02,0000030846377110
026,00003640,00003640,010,00037433,00000000,00000000,001024,002,001,00000001,00003640,02,0000031026067287
027,00003662,00003662,010,00037091,00000000,00000000,001024,002,001,00000001,00003662,02,0000031052790709
028,00003636,00003636,010,00052565,00000000,00000000,001024,002,001,00000001,00003636,02,0000030853254902
029,00003637,00003637,010,00035695,00000000,00000000,001024,002,001,00000001,00003637,02,0000030965658308
030,00003645,00003645,010,00036539,00000000,00000000,001024,002,001,00000001,00003645,02,0000031010056731
031,00003663,00003663,010,00036043,00000000,00000000,001024,002,001,00000001,00003663,02,0000030977788454
000,00003710,00003710,010,00050261,00000000,00000000,001024,003,001,00000001,00003710,02,0000030721985722
001,00003710,00003710,010,00053793,00000000,00000000,001024,003,001,00000001,00003710,02,0000030877684795
002,00003718,00003718,010,00057831,00000000,00000000,001024,003,001,00000001,00003718,02,0000030858831214
003,00003710,00003710,010,00055659,00000000,00000000,001024,003,001,00000001,00003710,02,0000030851773239
004,00003714,00003714,010,00056542,00000000,00000000,001024,003,001,00000001,00003714,02,0000030892025585
005,00003718,00003718,010,00058355,00000000,00000000,001024,003,001,00000001,00003718,02,0000030883993236
006,00003712,00003712,010,00057012,00000000,00000000,001024,003,001,00000001,00003712,02,0000030865510806
007,00003710,00003710,010,00056038,00000000,00000000,001024,003,001,00000001,00003710,02,0000030889255938
008,00003713,00003713,010,00052256,00000000,00000000,001024,003,001,00000001,00003713,02,0000030896646661
009,00003711,00003711,010,00049852,00000000,00000000,001024,003,001,00000001,00003711,02,0000030814390639
010,00003715,00003715,010,00053990,00000000,00000000,001024,003,001,00000001,00003715,02,0000030812619168
011,00003710,00003710,010,00055364,00000000,00000000,001024,003,001,00000001,00003710,02,0000030840066258
012,00003714,00003714,010,00051445,00000000,00000000,001024,003,001,00000001,00003714,02,0000030888986870
013,00003718,00003718,010,00055281,00000000,00000000,001024,003,001,00000001,00003718,02,0000030819977068
014,00003710,00003710,010,00054656,00000000,00000000,001024,003,001,00000001,00003710,02,0000030802092707
015,00003734,00003734,010,00053872,00000000,00000000,001024,003,001,00000001,00003734,02,0000030942677869
016,00003718,00003718,010,00036664,00000000,00000000,001024,003,001,00000001,00003718,02,0000030923503650
017,00003714,00003714,010,00036763,00000000,00000000,001024,003,001,00000001,00003714,02,0000030969707203
018,00003734,00003734,010,00034661,00000000,00000000,001024,003,001,00000001,00003734,02,0000030971856211
019,00003714,00003714,010,00036850,00000000,00000000,001024,003,001,00000001,00003714,02,0000030915122792
020,00003734,00003734,010,00036770,00000000,00000000,001024,003,001,00000001,00003734,02,0000030959823006
021,00003715,00003715,010,00034320,00000000,00000000,001024,003,001,00000001,00003715,02,0000030966691972
022,00003716,00003716,010,00035680,00000000,00000000,001024,003,001,00000001,00003716,02,0000030974128837
023,00003719,00003719,010,00034772,00000000,00000000,001024,003,001,00000001,00003719,02,0000031040260037
024,00003742,00003742,010,00035779,00000000,00000000,001024,003,001,00000001,00003742,02,0000031017248537
025,00003715,00003715,010,00034041,00000000,00000000,001024,003,001,00000001,00003715,02,0000030900362408
026,00003725,00003725,010,00036686,00000000,00000000,001024,003,001,00000001,00003725,02,0000030934931483
027,00003722,00003722,010,00035682,00000000,00000000,001024,003,001,00000001,00003722,02,0000030983597131
028,00003714,00003714,010,00034811,00000000,00000000,001024,003,001,00000001,00003714,02,0000030935856999
029,00003736,00003736,010,00035768,00000000,00000000,001024,003,001,00000001,00003736,02,0000031012422581
030,00003716,00003716,010,00035128,00000000,00000000,001024,003,001,00000001,00003716,02,0000030977949941
031,00003734,00003734,010,00035598,00000000,00000000,001024,003,001,00000001,00003734,02,0000030920590509
000,00006376,00006376,010,00101397,00000000,00000000,001024,000,002,00000001,00006376,02,0000030926642393
001,00006385,00006385,010,00102564,00000000,00000000,001024,000,002,00000001,00006385,02,0000030775154582
002,00006377,00006377,010,00102326,00000000,00000000,001024,000,002,00000001,00006377,02,0000030930430666
003,00006373,00006373,010,00099285,00000000,00000000,001024,000,002,00000001,00006373,02,0000001809677202
004,00006377,00006377,010,00101670,00000000,00000000,001024,000,002,00000001,00006377,02,0000030927497217
005,00006380,00006380,010,00101122,00000000,00000000,001024,000,002,00000001,00006380,02,0000030933641414
006,00006374,00006374,010,00100145,00000000,00000000,001024,000,002,00000001,00006374,02,0000030938031442
007,00006388,00006388,010,00101230,00000000,00000000,001024,000,002,00000001,00006388,02,0000030965762821
008,00006374,00006374,010,00103834,00000000,00000000,001024,000,002,00000001,00006374,02,0000030861469085
009,00006396,00006396,010,00101504,00000000,00000000,001024,000,002,00000001,00006396,02,0000030851783774
010,00006378,00006378,010,00105841,00000000,00000000,001024,000,002,00000001,00006378,02,0000030777029463
011,00006425,00006425,010,00103393,00000000,00000000,001024,000,002,00000001,00006425,02,0000030840779243
012,00006383,00006383,010,00103783,00000000,00000000,001024,000,002,00000001,00006383,02,0000030958290674
013,00006424,00006424,010,00105054,00000000,00000000,001024,000,002,00000001,00006424,02,0000030861290913
014,00006379,00006379,010,00104172,00000000,00000000,001024,000,002,00000001,00006379,02,0000030821730428
015,00006393,00006393,010,00090000,00000000,00000000,001024,000,002,00000001,00006393,02,0000031012443498
016,00006426,00006426,010,00083222,00000000,00000000,001024,000,002,00000001,00006426,02,0000031039017712
017,00006392,00006392,010,00089933,00000000,00000000,001024,000,002,00000001,00006392,02,0000030922842203
018,00006426,00006426,010,00090477,00000000,00000000,001024,000,002,00000001,00006426,02,0000030975478747
019,00006377,00006377,010,00083629,00000000,00000000,001024,000,002,00000001,00006377,02,0000030812599354
020,00006387,00006387,010,00082444,00000000,00000000,001024,000,002,00000001,00006387,02,0000030857262972
021,00006377,00006377,010,00081473,00000000,00000000,001024,000,002,00000001,00006377,02,0000030959532433
022,00006395,00006395,010,00081490,00000000,00000000,001024,000,002,00000001,00006395,02,0000031001317097
023,00006433,00006433,010,00085457,00000000,00000000,001024,000,002,00000001,00006433,02,0000031023939059
024,00006428,00006428,010,00086460,00000000,00000000,001024,000,002,00000001,00006428,02,0000031030183710
025,00006384,00006384,010,00085816,00000000,00000000,001024,000,002,00000001,00006384,02,0000030880923216
026,00006405,00006405,010,00082166,00000000,00000000,001024,000,002,00000001,00006405,02,0000031012923693
027,00006393,00006393,010,00083606,00000000,00000000,001024,000,002,00000001,00006393,02,0000030995152968
028,00006390,00006390,010,00082113,00000000,00000000,001024,000,002,00000001,00006390,02,0000030881322635
029,00006387,00006387,010,00081516,00000000,00000000,001024,000,002,00000001,00006387,02,0000030992232942
030,00006381,00006381,010,00082164,00000000,00000000,001024,000,002,00000001,00006381,02,0000030992030635
031,00006377,00006377,010,00101134,00000000,00000000,001024,000,002,00000001,00006377,02,0000030880095182
