lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0007414,0000411,0000040,0001006,0005240,0006663,0013195,001024,001,000,0512
0010370,0131429,0000782,0001220,0007354,0009068,0017683,001024,001,000,0512
0007394,0000420,0000040,0001006,0005230,0006662,0013175,001024,002,000,0512
0010760,0131464,0000822,0001220,0007454,0009247,0018425,001024,002,000,0512
0007013,0000391,0000040,0001005,0005130,0006202,0012684,001024,003,000,0512
0010299,0135666,0000811,0001255,0007885,0009037,0018004,001024,003,000,0512
0007504,0000450,0000050,0001006,0005290,0006723,0013355,001024,004,000,0512
0013786,0125474,0000932,0001214,0009398,0011652,0022632,001024,004,000,0512
0007373,0000411,0000040,0001006,0005239,0006653,0013155,001024,001,001,0512
0010680,0131476,0000781,0001228,0007594,0009077,0018275,001024,001,001,0512
0007363,0000411,0000040,0001006,0005230,0006652,0013135,001024,002,001,0512
0010280,0131475,0000821,0001224,0007454,0009047,0018044,001024,002,001,0512
0007554,0000441,0000050,0001006,0005310,0006733,0013415,001024,003,001,0512
0014177,0149852,0000961,0001218,0009869,0012063,0023074,001024,003,001,0512
0007043,0000411,0000040,0001005,0005160,0006212,0012764,001024,004,001,0512
0010930,0135728,0000802,0001261,0008235,0009348,0019296,001024,004,001,0512
0007444,0000411,0000040,0001006,0005230,0006673,0013215,001024,001,002,0512
0010850,0131507,0000831,0001224,0007785,0009418,0018375,001024,001,002,0512
0007434,0000411,0000040,0001006,0005239,0006673,0013205,001024,002,002,0512
0011071,0131470,0000782,0001225,0007795,0009387,0018696,001024,002,002,0512
0007534,0000441,0000050,0001006,0005290,0006732,0013375,001024,003,002,0512
0013836,0149862,0000951,0001220,0009979,0011682,0022893,001024,003,002,0512
0007063,0000401,0000040,0001005,0005149,0006222,0012764,001024,004,002,0512
0011712,0135517,0000831,0001263,0008486,0009749,0020458,001024,004,002,0512
