tid,total_duration(s),min_slock_hold,med,max,min_swait_acq,med,max,min_swait_rel,med,max,min_slwait_acq,med,max,min_slwait_rel,med,max,min_sgwait_acq,med,max,min_sgwait_rel,med,max,min_sdata_read,med,max,min_sdata_write,med,max,min_sglock_tries,med,max,array_size(B),client_id
000,10.0, 0.000013333, 0.000015000, 0.001645000, 0.023068333, 0.211045831, 2.807894945, 0.006455000, 0.007890000, 0.028723333, 0.016230000, 0.185524166, 2.772444963, 0.000231667, 0.000980000, 0.017220000, 0.006238333, 0.020307500, 0.219485000, 0.005961667, 0.006603333, 0.019453334, 0.000035000, 0.000038333, 0.009361667, 0.000021667, 0.000023333, 0.002656667, 1.000000000, 3.000000000,33.000000000,               0,000
001,10.0, 0.000013333, 0.000015000, 0.002655000, 0.023635000, 0.226950005, 3.494435072, 0.006518333, 0.008020000, 0.020296667, 0.016315000, 0.202014998, 3.481101751, 0.000175000, 0.001020000, 0.010563334, 0.006243333, 0.020545000, 0.207945004, 0.006003333, 0.006696667, 0.016796667, 0.000035000, 0.000036667, 0.002340000, 0.000021667, 0.000023333, 0.009185000, 1.000000000, 3.000000000,31.000000000,               0,000
002,10.0, 0.000013333, 0.000015000, 0.002018333, 0.019576667, 0.231525838, 3.535120010, 0.005851666, 0.007903334, 0.019008333, 0.000058333, 0.207025826, 3.508578300, 0.000096667, 0.001035000, 0.012078334, 0.006230000, 0.020213334, 0.189140007, 0.004708333, 0.006570000, 0.016096666, 0.000033333, 0.000038333, 0.003081667, 0.000021667, 0.000023333, 0.003210000, 1.000000000, 3.000000000,28.000000000,               0,000
003,10.0, 0.000013333, 0.000015000, 0.001716667, 0.023146667, 0.225513339, 2.989066601, 0.005783333, 0.006936667, 0.022413334, 0.014036667, 0.203108341, 2.954509974, 0.000105000, 0.001081667, 0.006261667, 0.004938333, 0.017196666, 0.183543339, 0.005215000, 0.005561667, 0.014580000, 0.000035000, 0.000118333, 0.004383333, 0.000021667, 0.000021667, 0.000460000, 1.000000000, 3.000000000,32.000000000,               0,000
004,10.0, 0.000013333, 0.000015000, 0.012058333, 0.018763334, 0.218324170, 3.036390066, 0.007601667, 0.009820000, 0.029966667, 0.001051667, 0.179200828, 2.988955021, 0.000208333, 0.000903333, 0.009766666, 0.007511667, 0.033843335, 1.029298306, 0.007195000, 0.008591667, 0.019980000, 0.000035000, 0.000053333, 0.009423333, 0.000021667, 0.000023333, 0.000406667, 1.000000000, 4.000000000,120.000000000,               0,000
005,10.0, 0.000013333, 0.000015000, 0.010610000, 0.008271666, 0.222318336, 3.730691671, 0.007730000, 0.009648333, 0.148901671, 0.000058333, 0.183960006, 3.683651686, 0.000121667, 0.000905000, 0.019846667, 0.007528333, 0.033539999, 1.178513288, 0.007210000, 0.008455000, 0.148436666, 0.000035000, 0.000040000, 0.020586668, 0.000021667, 0.000023333, 0.009141667, 1.000000000, 4.000000000,137.000000000,               0,000
006,10.0, 0.000013333, 0.000015000, 0.010323334, 0.009361667, 0.218248338, 3.225823402, 0.007445000, 0.009505000, 0.023636667, 0.000061667, 0.180141672, 3.203720093, 0.000088333, 0.000891667, 0.012111667, 0.007476666, 0.032918334, 0.295921654, 0.007075000, 0.008315000, 0.019169999, 0.000035000, 0.000038333, 0.011820000, 0.000021667, 0.000023333, 0.000460000, 1.000000000, 4.000000000,35.000000000,               0,000
007,10.0, 0.000013333, 0.000015000, 0.004791667, 0.008053333, 0.218886673, 2.820689917, 0.005730000, 0.009600000, 0.024085000, 0.000058333, 0.181108341, 2.627458334, 0.000096667, 0.000888333, 0.013010000, 0.007560000, 0.033009999, 0.290033340, 0.005251667, 0.008410000, 0.021466667, 0.000035000, 0.000040000, 0.015668333, 0.000021667, 0.000023333, 0.000391667, 1.000000000, 4.000000000,33.000000000,               0,000
000,10.0, 0.000013333, 0.000015000, 0.001488333, 0.023159999, 0.215784997, 3.795586586, 0.006336667, 0.007871667, 0.019881668, 0.004915000, 0.190044999, 3.787739992, 0.000246667, 0.000978333, 0.013088333, 0.006188334, 0.020216666, 0.180936664, 0.005871667, 0.006596667, 0.018008333, 0.000035000, 0.000038333, 0.003436667, 0.000021667, 0.000023333, 0.000306667, 1.000000000, 3.000000000,27.000000000,               0,001
001,10.0, 0.000013333, 0.000015000, 0.001595000, 0.022281667, 0.214594170, 2.880031586, 0.004633334, 0.007830000, 0.019859999, 0.015761666, 0.189427495, 2.859674931, 0.000103333, 0.000956667, 0.012093334, 0.006215000, 0.020206667, 0.214644998, 0.004230000, 0.006568333, 0.017175000, 0.000035000, 0.000038333, 0.007836667, 0.000021667, 0.000023333, 0.000115000, 1.000000000, 3.000000000,33.000000000,               0,001
