tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,   1655151, 1655151,   15.487148,   30.000000,11289.462891,11179.218750,   74.830574,   80.581810,11066.396484,10955.834961,   1655151,               0,000,000
000,   1644149, 1644149,   15.408837,   30.000000,11298.142578,11170.765625,   74.334236,   79.983162,11076.886719,10949.478516,   1644149,               0,000,001
