tid,total_duration(s),min_slock_hold,med,max,min_swait_acq,med,max,min_swait_rel,med,max,min_slwait_acq,med,max,min_slwait_rel,med,max,min_sgwait_acq,med,max,min_sgwait_rel,med,max,min_sdata_read,med,max,min_sdata_write,med,max,min_sglock_tries,med,max,array_size(B),client_id
000,10.0, 0.000013333, 0.000017083, 0.010923333, 0.007543333, 0.010658333,3879.501708984, 0.008603333, 0.009865000, 0.087463334, 0.000068333, 0.000081667,3879.385253906, 0.001315000, 0.001779167, 0.038013332, 0.007291667, 0.010203334, 0.320545405, 0.006910000, 0.007901250, 0.027776666, 0.000050000, 0.000056667, 0.014896667, 0.000021667, 0.000028333, 0.000360000, 1.000000000, 1.000000000,40.000000000,               0,001
001,10.0, 0.000013333, 0.000015000, 0.002125000, 0.006231667, 0.019885000,5915.677246094, 0.006113333, 0.007883334, 0.023505000, 0.000066667, 0.000076667,5915.653320312, 0.000051667, 0.001681667, 0.006011667, 0.005991667, 0.019618334, 0.363525003, 0.005848333, 0.005961667, 0.021718333, 0.000046667, 0.000061667, 0.004985000, 0.000023333, 0.000025000, 0.003466667, 1.000000000, 3.000000000,59.000000000,               0,001
002,10.0, 0.000080000, 0.001241667, 0.002403333,3270.901611328,5000.387207031,6729.872070312, 0.013686666, 0.018038332, 0.022390001,3270.875488281,5000.353027344,6729.830078125, 0.002740000, 0.002888333, 0.003036667, 0.025353333, 0.027075000, 0.028796667, 0.010360000, 0.010858334, 0.011356667, 0.000180000, 0.002940000, 0.005700000, 0.000060000, 0.000060000, 0.000060000, 1.000000000, 1.000000000, 2.000000000,               0,001
003,10.0, 0.000026667, 0.001223333, 0.002420000,3121.322998047,5000.258300781,6879.193359375, 0.015806668, 0.020506667, 0.025206666,3121.296630859,5000.220703125,6879.144531250, 0.003016667, 0.003230000, 0.003443333, 0.025883334, 0.030226666, 0.034570001, 0.012286667, 0.013050000, 0.013813334, 0.000120000, 0.003358333, 0.006596667, 0.000063333, 0.000066667, 0.000070000, 2.000000000, 2.000000000, 2.000000000,               0,001
004,10.0, 0.000015000, 0.000020000, 0.003509583, 0.007446667, 0.023508333,4568.480468750, 0.007833334, 0.009812500, 0.019786250, 0.000061667, 0.000080000,4568.430175781, 0.000053333, 0.001760000, 0.011539167, 0.007098333, 0.023250001, 0.285686255, 0.006886667, 0.007850417, 0.017670000, 0.000048333, 0.000056667, 0.003918333, 0.000021667, 0.000028333, 0.003206667, 1.000000000, 3.000000000,36.000000000,               0,001
005,10.0, 0.000015000, 0.000017083, 0.001852500, 0.007453333, 0.016088333,982.014709473, 0.007985000, 0.009810417, 0.019775417, 0.000068333, 0.000084583,981.911682129, 0.000070000, 0.001768333, 0.011596667, 0.007196667, 0.015825000, 0.332288325, 0.006930000, 0.007848750, 0.018008333, 0.000046667, 0.000058333, 0.011329583, 0.000025000, 0.000028333, 0.003730000, 1.000000000, 2.000000000,42.000000000,               0,001
006,10.0, 0.000026667, 0.001231667, 0.002436667,3122.085205078,5000.020507812,6877.956054688, 0.013160000, 0.018788334, 0.024416666,3122.052001953,4999.969238281,6877.886230469, 0.002880000, 0.003091667, 0.003303333, 0.032323334, 0.043931667, 0.055539999, 0.009820000, 0.011545000, 0.013270000, 0.000176667, 0.003030000, 0.005883333, 0.000060000, 0.000068333, 0.000076667, 3.000000000, 3.000000000, 3.000000000,               0,001
007,10.0, 0.000015000, 0.000017083, 0.001808333, 0.007473333, 0.009107083,3270.930175781, 0.007946666, 0.009842084, 0.020663334, 0.000061667, 0.000080000,3270.894287109, 0.000071667, 0.001763333, 0.012564166, 0.007223333, 0.008745417, 0.345645010, 0.006980000, 0.007880000, 0.017717499, 0.000051667, 0.000057083, 0.003391667, 0.000025000, 0.000028333, 0.000310000, 1.000000000, 1.000000000,44.000000000,               0,001
008,10.0, 0.000026667, 0.003855000, 0.007683333,3121.819091797,5000.120605469,6878.422851562, 0.013746667, 0.026766667, 0.039786667,3121.770996094,5000.042480469,6878.313476562, 0.002453333, 0.002751667, 0.003050000, 0.047476668, 0.056808334, 0.066140004, 0.010840000, 0.011643333, 0.012446667, 0.000116667, 0.009240000, 0.018363334, 0.000056667, 0.000085000, 0.000113333, 4.000000000, 4.000000000, 4.000000000,               0,001
009,10.0, 0.000013333, 0.000016667, 0.007286667, 0.008690000, 0.018828332,5142.834472656, 0.008473333, 0.011178333, 0.107991666, 0.000063333, 0.000081667,5142.596191406, 0.000058333, 0.001758333, 0.019450000, 0.008381667, 0.018546667, 0.409451663, 0.008151666, 0.009230000, 0.105990000, 0.000045000, 0.000055000, 0.017193334, 0.000023333, 0.000028333, 0.000401667, 1.000000000, 2.000000000,35.000000000,               0,001
010,10.0, 0.000016667, 0.000026667, 0.007180000, 0.009915833, 0.059397917,6879.085449219, 0.011387500, 0.013660000, 0.042066667, 0.000088333, 0.000130000,6879.025878906, 0.001699167, 0.002337083, 0.003066667, 0.009602083, 0.058370832, 0.644370019, 0.009339167, 0.010963334, 0.017583333, 0.000062917, 0.000093333, 0.017583333, 0.000027083, 0.000043333, 0.000093333, 1.000000000, 6.000000000,58.000000000,               0,001
011,10.0, 0.000030000, 0.003713333, 0.007396667,3121.997070312,5000.036132812,6878.075683594, 0.014076667, 0.028765000, 0.043453332,3121.948730469,4999.966796875,6877.984375000, 0.002630000, 0.003283333, 0.003936667, 0.047820002, 0.049083333, 0.050346665, 0.011086667, 0.012920000, 0.014753333, 0.000130000, 0.008450000, 0.016770000, 0.000060000, 0.000068333, 0.000076667, 1.000000000, 2.000000000, 4.000000000,               0,001
012,10.0, 0.000013333, 0.000026667, 0.007463333, 0.009218333, 0.057686668,6878.247070312, 0.010216666, 0.013676667, 0.038383335, 0.000068333, 0.000133333,6878.142089844, 0.001403333, 0.002316667, 0.003146667, 0.008970000, 0.056226667, 0.585383356, 0.008663333, 0.010990000, 0.013196667, 0.000050000, 0.000093333, 0.016659999, 0.000021667, 0.000043333, 0.000076667, 1.000000000, 5.000000000,52.000000000,               0,001
013,10.0, 0.000016667, 0.000026667, 0.007573333, 0.009568334, 0.041765001,6879.294433594, 0.010768333, 0.013723333, 0.041376665, 0.000080000, 0.000126667,6879.220703125, 0.001490417, 0.002343333, 0.003920000, 0.009307500, 0.033846665, 0.702709973, 0.008991667, 0.010925000, 0.013416667, 0.000050417, 0.000086667, 0.030270001, 0.000029167, 0.000046667, 0.000106667, 1.000000000, 3.000000000,63.000000000,               0,001
014,10.0, 0.000013333, 0.000022500, 0.024486667, 0.009146667, 0.029446250,3878.098388672, 0.010303333, 0.012485000, 0.092380002, 0.000068333, 0.000107500,3877.843994141, 0.001306667, 0.002055000, 0.027400000, 0.008885000, 0.029031666, 0.737066686, 0.008443333, 0.010142500, 0.021840001, 0.000048333, 0.000077500, 0.043070000, 0.000021667, 0.000037500, 0.000113333, 1.000000000, 3.000000000,66.000000000,               0,001
015,10.0, 0.000016667, 0.000020000, 0.007423333, 0.009637916, 0.038792916,6878.572265625, 0.011028334, 0.012052500, 0.040323332, 0.000088333, 0.000097917,6878.471191406, 0.001484167, 0.002051250, 0.003403333, 0.009352500, 0.038506251, 0.596113324, 0.009197917, 0.009930833, 0.019472083, 0.000054583, 0.000062083, 0.021159999, 0.000028333, 0.000031667, 0.000103333, 1.000000000, 4.000000000,53.000000000,               0,001
   0,000
000,10.0, 0.000015000, 0.000016667, 0.009179584, 0.007395000, 0.015943334,3634.438720703, 0.007668333, 0.009698333, 0.025145000, 0.000063333, 0.000086667,3634.423583984, 0.000080000, 0.001758333, 0.011223333, 0.007136667, 0.015666667, 0.314043343, 0.005858333, 0.007718334, 0.023174999, 0.000046667, 0.000056667, 0.002201667, 0.000025000, 0.000028333, 0.004551667, 1.000000000, 2.000000000,41.000000000,               0,002
001,10.0, 0.000013333, 0.000015000, 0.004008333, 0.006136667, 0.018433332, 0.347228318, 0.006125000, 0.007825000, 0.019013334, 0.000066667, 0.000085000, 0.000738333, 0.000056667, 0.001671667, 0.006320000, 0.005898333, 0.018175000, 0.346976668, 0.005223333, 0.005928333, 0.017010000, 0.000045000, 0.000048333, 0.002008333, 0.000023333, 0.000025000, 0.000448333, 1.000000000, 3.000000000,57.000000000,               0,002
002,10.0, 0.000016667, 0.000020000, 0.002696667, 0.007436667, 0.023936667,6070.232421875, 0.008059166, 0.009825000, 0.023750000, 0.000071667, 0.000093333,6070.125976562, 0.000065417, 0.001808333, 0.011602917, 0.007170000, 0.023655834, 0.491044164, 0.006918333, 0.007825000, 0.017897917, 0.000050000, 0.000055000, 0.007096667, 0.000025000, 0.000028333, 0.000366667, 1.000000000, 3.000000000,62.000000000,               0,002
