tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000,    228126,  228126,   12.016156
-------------------------------------------------------------------------------------------------------

RUN 1
000,    226547,  226547,   12.050126
-------------------------------------------------------------------------------------------------------

RUN 2
000,    226403,  226403,   11.989186
-------------------------------------------------------------------------------------------------------

RUN 3
000,    224691,  224691,   11.808707
-------------------------------------------------------------------------------------------------------

RUN 4
000,    222347,  222347,   11.906803
-------------------------------------------------------------------------------------------------------

