0000000,0000611,0000090,0001006,0006242,0007685,0014908,0000015,001024,000,000,16384
0000000,0003465,0000571,0001180,0015058,0016070,0028624,0002445,001024,000,000,16384
0000000,0000682,0000090,0001006,0005119,0006984,0012724,0000013,001024,001,000,16384
0000000,0003699,0000902,0001199,0006763,0014017,0019938,0002668,001024,001,000,16384
0000000,0000631,0000090,0001007,0007764,0008727,0017453,0000018,001024,002,000,16384
0000000,0002719,0000561,0001159,0017573,0016942,0031779,0001733,001024,002,000,16384
0000000,0000641,0000090,0001006,0006262,0007594,0014808,0000015,001024,000,001,16384
0000000,0003446,0000511,0001183,0016120,0016311,0030147,0002430,001024,000,001,16384
0000000,0000691,0000091,0001006,0005110,0006903,0012644,0000013,001024,001,001,16384
0000000,0003695,0000801,0001192,0006893,0014417,0020339,0002638,001024,001,001,16384
0000000,0000631,0000090,0001007,0007695,0008666,0017323,0000018,001024,002,001,16384
0000000,0002728,0000511,0001160,0017553,0016992,0031789,0001728,001024,002,001,16384
0000000,0000641,0000090,0001006,0006182,0007594,0014748,0000015,001024,000,002,16384
0000000,0003484,0000481,0001181,0015490,0016131,0029606,0002466,001024,000,002,16384
0000000,0000711,0000090,0001006,0005110,0006933,0012664,0000013,001024,001,002,16384
0000000,0003739,0000632,0001200,0006893,0014046,0019958,0002688,001024,001,002,16384
0000000,0000641,0000090,0001007,0007785,0008726,0017483,0000018,001024,002,002,16384
0000000,0002693,0000481,0001159,0017724,0017022,0031880,0001708,001024,002,002,16384
