lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0004088,0000240,0000050,0001003,0002825,0003286,0003266,0000000,001024,000,000,0512
0006893,0007743,0000531,0001135,0004158,0004729,0004959,0000000,001024,000,000,0512
0006532,0000260,0000050,0001005,0005190,0006192,0005730,0000000,001024,001,000,0512
0011050,0010079,0000511,0001261,0008637,0010139,0009247,0000000,001024,001,000,0512
0006051,0000260,0000070,0001005,0004950,0005611,0005300,0000000,001024,002,000,0512
0007885,0009337,0000491,0001251,0006132,0006994,0006482,0000000,001024,002,000,0512
0006533,0000270,0000051,0001005,0005180,0005741,0005721,0000000,001024,003,000,0512
0010018,0010384,0000521,0001260,0007164,0008165,0007824,0000000,001024,003,000,0512
0004769,0000220,0000050,0001003,0003226,0004438,0003948,0000000,001024,000,001,0512
0009107,0006518,0000441,0001167,0007384,0008586,0008687,0000000,001024,000,001,0512
0007093,0000241,0000050,0001005,0005180,0006282,0005730,0000000,001024,001,001,0512
0010449,0010088,0000511,0001242,0006993,0009258,0007654,0000000,001024,001,001,0512
0006622,0000300,0000070,0001005,0004969,0006182,0005330,0000000,001024,002,001,0512
0009699,0011197,0000501,0001331,0006141,0009077,0006683,0000000,001024,002,001,0512
0007083,0000290,0000060,0001005,0005180,0006282,0005730,0000000,001024,003,001,0512
0010710,0010401,0000501,0001243,0007174,0009408,0007965,0000000,001024,003,001,0512
0004078,0000240,0000050,0001003,0002825,0003277,0003266,0000000,001024,000,002,0512
0006793,0007071,0000511,0001135,0004138,0004739,0004809,0000000,001024,000,002,0512
0006542,0000280,0000060,0001005,0005190,0006201,0005730,0000000,001024,001,002,0512
0010881,0009843,0000521,0001258,0008867,0009908,0009397,0000000,001024,001,002,0512
0006051,0000310,0000070,0001005,0004960,0005611,0005320,0000000,001024,002,002,0512
0007865,0008690,0000521,0001246,0006132,0007043,0006593,0000000,001024,002,002,0512
0006533,0000261,0000051,0001005,0005180,0005741,0005730,0000000,001024,003,002,0512
0009748,0009833,0000511,0001260,0007254,0007965,0007795,0000000,001024,003,002,0512
