tid,loop_in_cs,lock_acquires,duration,glock_tries,array_size(B),nodeID,run,lockNR
000,00109430,00109430,010,00213472,001024,001,000,0256
001,00103400,00103400,010,00201578,001024,001,000,0256
002,00108900,00108900,010,00212300,001024,001,000,0256
003,00095900,00095900,010,00186888,001024,001,000,0256
004,00109000,00109000,010,00212642,001024,001,000,0256
005,00105170,00105170,010,00204834,001024,001,000,0256
006,00108500,00108500,010,00211460,001024,001,000,0256
007,00106769,00106769,010,00207946,001024,001,000,0256
008,00108100,00108100,010,00210650,001024,001,000,0256
009,00105700,00105700,010,00206020,001024,001,000,0256
010,00096700,00096700,010,00188452,001024,001,000,0256
011,00107800,00107800,010,00209934,001024,001,000,0256
012,00104780,00104780,010,00204248,001024,001,000,0256
013,00105127,00105127,010,00204846,001024,001,000,0256
014,00107900,00107900,010,00210064,001024,001,000,0256
015,00105000,00105000,010,00204340,001024,001,000,0256
016,00108800,00108800,010,00212104,001024,001,000,0256
017,00108500,00108500,010,00211434,001024,001,000,0256
018,00105211,00105211,010,00204916,001024,001,000,0256
019,00108800,00108800,010,00211882,001024,001,000,0256
020,00105920,00105920,010,00206154,001024,001,000,0256
021,00105500,00105500,010,00205510,001024,001,000,0256
022,00108000,00108000,010,00210312,001024,001,000,0256
023,00103710,00103710,010,00201696,001024,001,000,0256
024,00094855,00094855,010,00184606,001024,001,000,0256
025,00104773,00104773,010,00203980,001024,001,000,0256
026,00108600,00108600,010,00211428,001024,001,000,0256
027,00108900,00108900,010,00211942,001024,001,000,0256
028,00108600,00108600,010,00211500,001024,001,000,0256
029,00105500,00105500,010,00205402,001024,001,000,0256
030,00108000,00108000,010,00210200,001024,001,000,0256
031,00104627,00104627,010,00203660,001024,001,000,0256
000,00119194,00119194,010,00231572,001024,001,001,0256
001,00111596,00111596,010,00216006,001024,001,001,0256
002,00119386,00119386,010,00231848,001024,001,001,0256
003,00109000,00109000,010,00210982,001024,001,001,0256
004,00111200,00111200,010,00215090,001024,001,001,0256
005,00118580,00118580,010,00229882,001024,001,001,0256
006,00118500,00118500,010,00229796,001024,001,001,0256
007,00111800,00111800,010,00216450,001024,001,001,0256
008,00111000,00111000,010,00215144,001024,001,001,0256
009,00117473,00117473,010,00227952,001024,001,001,0256
010,00111500,00111500,010,00215816,001024,001,001,0256
011,00112340,00112340,010,00217434,001024,001,001,0256
012,00116213,00116213,010,00225264,001024,001,001,0256
013,00114800,00114800,010,00222440,001024,001,001,0256
014,00101777,00101777,010,00196712,001024,001,001,0256
015,00111439,00111439,010,00215496,001024,001,001,0256
016,00118800,00118800,010,00230580,001024,001,001,0256
017,00101800,00101800,010,00196748,001024,001,001,0256
018,00118400,00118400,010,00229808,001024,001,001,0256
019,00118300,00118300,010,00229316,001024,001,001,0256
020,00111218,00111218,010,00215178,001024,001,001,0256
021,00111185,00111185,010,00215158,001024,001,001,0256
022,00117800,00117800,010,00228152,001024,001,001,0256
023,00110821,00110821,010,00214140,001024,001,001,0256
024,00118597,00118597,010,00229980,001024,001,001,0256
025,00118000,00118000,010,00228690,001024,001,001,0256
026,00111267,00111267,010,00215298,001024,001,001,0256
027,00110256,00110256,010,00212924,001024,001,001,0256
028,00118210,00118210,010,00229136,001024,001,001,0256
029,00110700,00110700,010,00213958,001024,001,001,0256
030,00110035,00110035,010,00212592,001024,001,001,0256
031,00118030,00118030,010,00228650,001024,001,001,0256
000,00108000,00108000,010,00209856,001024,001,002,0256
001,00109800,00109800,010,00212822,001024,001,002,0256
002,00107200,00107200,010,00207702,001024,001,002,0256
003,00110123,00110123,010,00213874,001024,001,002,0256
004,00109891,00109891,010,00213510,001024,001,002,0256
005,00100400,00100400,010,00195050,001024,001,002,0256
006,00109700,00109700,010,00212822,001024,001,002,0256
007,00111300,00111300,010,00215800,001024,001,002,0256
008,00113600,00113600,010,00220882,001024,001,002,0256
009,00112900,00112900,010,00219132,001024,001,002,0256
010,00110198,00110198,010,00213688,001024,001,002,0256
011,00110335,00110335,010,00214130,001024,001,002,0256
012,00101500,00101500,010,00196910,001024,001,002,0256
013,00110200,00110200,010,00213556,001024,001,002,0256
014,00101403,00101403,010,00196836,001024,001,002,0256
015,00110516,00110516,010,00214134,001024,001,002,0256
016,00115521,00115521,010,00224522,001024,001,002,0256
017,00109867,00109867,010,00212728,001024,001,002,0256
018,00112700,00112700,010,00218700,001024,001,002,0256
019,00110100,00110100,010,00213438,001024,001,002,0256
020,00112379,00112379,010,00218156,001024,001,002,0256
021,00109700,00109700,010,00212488,001024,001,002,0256
022,00112249,00112249,010,00217916,001024,001,002,0256
023,00113292,00113292,010,00220094,001024,001,002,0256
024,00109550,00109550,010,00212294,001024,001,002,0256
025,00112681,00112681,010,00218756,001024,001,002,0256
026,00110300,00110300,010,00213592,001024,001,002,0256
027,00110100,00110100,010,00213198,001024,001,002,0256
028,00113420,00113420,010,00220050,001024,001,002,0256
029,00110894,00110894,010,00215010,001024,001,002,0256
030,00111600,00111600,010,00216330,001024,001,002,0256
031,00112064,00112064,010,00217006,001024,001,002,0256
