tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR
000,00065587,00065587,010,00072733,00001937,00001937,001024,000,000,00000512
001,00065225,00065225,010,00072271,00002003,00002003,001024,000,000,00000512
002,00065066,00065066,010,00071942,00002042,00002042,001024,000,000,00000512
003,00064932,00064932,010,00071908,00001980,00001980,001024,000,000,00000512
004,00064805,00064805,010,00071487,00002018,00002018,001024,000,000,00000512
005,00064703,00064703,010,00071384,00002003,00002003,001024,000,000,00000512
006,00064564,00064564,010,00071308,00001969,00001969,001024,000,000,00000512
007,00064519,00064519,010,00071054,00002030,00002030,001024,000,000,00000512
008,00064302,00064302,010,00071064,00002014,00002014,001024,000,000,00000512
009,00064272,00064272,010,00070887,00002014,00002014,001024,000,000,00000512
010,00063916,00063916,010,00070591,00002086,00002086,001024,000,000,00000512
011,00063927,00063927,010,00070715,00002001,00002001,001024,000,000,00000512
012,00063791,00063791,010,00070276,00001976,00001976,001024,000,000,00000512
013,00063598,00063598,010,00070371,00002003,00002003,001024,000,000,00000512
014,00063384,00063384,010,00069971,00002031,00002031,001024,000,000,00000512
015,00063492,00063492,010,00070098,00002005,00002005,001024,000,000,00000512
016,00063106,00063106,010,00069855,00002012,00002012,001024,000,000,00000512
017,00063145,00063145,010,00069560,00002094,00002094,001024,000,000,00000512
018,00062965,00062965,010,00069514,00001976,00001976,001024,000,000,00000512
019,00062830,00062830,010,00069267,00002129,00002129,001024,000,000,00000512
020,00062764,00062764,010,00069234,00002038,00002038,001024,000,000,00000512
021,00062500,00062500,010,00069224,00002010,00002010,001024,000,000,00000512
022,00062512,00062512,010,00069016,00002000,00002000,001024,000,000,00000512
023,00062167,00062167,010,00068938,00001942,00001942,001024,000,000,00000512
024,00062140,00062140,010,00068568,00002103,00002103,001024,000,000,00000512
025,00061893,00061893,010,00068492,00002011,00002011,001024,000,000,00000512
026,00061872,00061872,010,00068440,00002044,00002044,001024,000,000,00000512
027,00061730,00061730,010,00068278,00002043,00002043,001024,000,000,00000512
028,00061565,00061565,010,00068253,00002005,00002005,001024,000,000,00000512
029,00061439,00061439,010,00067974,00002027,00002027,001024,000,000,00000512
030,00061388,00061388,010,00068117,00002039,00002039,001024,000,000,00000512
031,00061123,00061123,010,00067732,00002089,00002089,001024,000,000,00000512
000,00057630,00057630,010,00069914,00001463,00001463,001024,001,000,00000512
001,00057400,00057400,010,00069650,00001434,00001434,001024,001,000,00000512
002,00057407,00057407,010,00069774,00001445,00001445,001024,001,000,00000512
003,00056400,00056400,010,00068464,00001407,00001407,001024,001,000,00000512
004,00056500,00056500,010,00068629,00001362,00001362,001024,001,000,00000512
005,00056124,00056124,010,00068148,00001386,00001386,001024,001,000,00000512
006,00056098,00056098,010,00068226,00001427,00001427,001024,001,000,00000512
007,00055432,00055432,010,00067065,00001406,00001406,001024,001,000,00000512
008,00056700,00056700,010,00068661,00001355,00001355,001024,001,000,00000512
009,00056643,00056643,010,00068578,00001391,00001391,001024,001,000,00000512
010,00056700,00056700,010,00068693,00001363,00001363,001024,001,000,00000512
011,00055513,00055513,010,00066833,00001302,00001302,001024,001,000,00000512
012,00055500,00055500,010,00067257,00001351,00001351,001024,001,000,00000512
013,00056451,00056451,010,00068241,00001373,00001373,001024,001,000,00000512
014,00056077,00056077,010,00067824,00001379,00001379,001024,001,000,00000512
015,00055762,00055762,010,00066964,00001378,00001378,001024,001,000,00000512
016,00055500,00055500,010,00067157,00001333,00001333,001024,001,000,00000512
017,00055704,00055704,010,00067273,00001389,00001389,001024,001,000,00000512
018,00055500,00055500,010,00066838,00001354,00001354,001024,001,000,00000512
019,00055300,00055300,010,00066665,00001381,00001381,001024,001,000,00000512
020,00055284,00055284,010,00066797,00001297,00001297,001024,001,000,00000512
021,00055588,00055588,010,00066770,00001357,00001357,001024,001,000,00000512
022,00055100,00055100,010,00066353,00001256,00001256,001024,001,000,00000512
023,00055200,00055200,010,00066531,00001359,00001359,001024,001,000,00000512
024,00055425,00055425,010,00066755,00001342,00001342,001024,001,000,00000512
025,00055526,00055526,010,00066886,00001367,00001367,001024,001,000,00000512
026,00055191,00055191,010,00066574,00001296,00001296,001024,001,000,00000512
027,00055470,00055470,010,00066775,00001293,00001293,001024,001,000,00000512
