tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR
000,00045100,00045100,010,00044995,00000105,00000105,001024,000,000,00000512
001,00045349,00045349,010,00045213,00000136,00000136,001024,000,000,00000512
002,00045102,00045102,010,00044996,00000106,00000106,001024,000,000,00000512
003,00045100,00045100,010,00044996,00000104,00000104,001024,000,000,00000512
004,00046600,00046600,010,00046499,00000101,00000101,001024,000,000,00000512
005,00045642,00045642,010,00045531,00000111,00000111,001024,000,000,00000512
006,00045197,00045197,010,00045096,00000101,00000101,001024,000,000,00000512
007,00045200,00045200,010,00045086,00000114,00000114,001024,000,000,00000512
008,00045500,00045500,010,00045391,00000109,00000109,001024,000,000,00000512
009,00045100,00045100,010,00044987,00000113,00000113,001024,000,000,00000512
010,00045300,00045300,010,00045176,00000124,00000124,001024,000,000,00000512
011,00046500,00046500,010,00046383,00000117,00000117,001024,000,000,00000512
012,00046500,00046500,010,00046388,00000112,00000112,001024,000,000,00000512
013,00046100,00046100,010,00045988,00000112,00000112,001024,000,000,00000512
014,00046523,00046523,010,00046417,00000106,00000106,001024,000,000,00000512
015,00046400,00046400,010,00046262,00000138,00000138,001024,000,000,00000512
016,00046400,00046400,010,00046285,00000115,00000115,001024,000,000,00000512
017,00045238,00045238,010,00045126,00000112,00000112,001024,000,000,00000512
018,00046000,00046000,010,00045896,00000104,00000104,001024,000,000,00000512
019,00045800,00045800,010,00045705,00000095,00000095,001024,000,000,00000512
020,00046601,00046601,010,00046478,00000123,00000123,001024,000,000,00000512
021,00046400,00046400,010,00046295,00000105,00000105,001024,000,000,00000512
022,00045895,00045895,010,00045809,00000086,00000086,001024,000,000,00000512
023,00046196,00046196,010,00046104,00000092,00000092,001024,000,000,00000512
024,00046600,00046600,010,00046488,00000112,00000112,001024,000,000,00000512
025,00046500,00046500,010,00046375,00000125,00000125,001024,000,000,00000512
026,00046432,00046432,010,00046312,00000120,00000120,001024,000,000,00000512
027,00046313,00046313,010,00046205,00000108,00000108,001024,000,000,00000512
028,00046500,00046500,010,00046384,00000116,00000116,001024,000,000,00000512
029,00046623,00046623,010,00046527,00000096,00000096,001024,000,000,00000512
030,00046700,00046700,010,00046599,00000101,00000101,001024,000,000,00000512
031,00046500,00046500,010,00046380,00000120,00000120,001024,000,000,00000512
000,00044726,00044726,010,00044626,00000100,00000100,001024,000,001,00000512
001,00044412,00044412,010,00044310,00000102,00000102,001024,000,001,00000512
002,00044458,00044458,010,00044360,00000098,00000098,001024,000,001,00000512
003,00044600,00044600,010,00044493,00000107,00000107,001024,000,001,00000512
004,00044576,00044576,010,00044473,00000103,00000103,001024,000,001,00000512
005,00044700,00044700,010,00044591,00000109,00000109,001024,000,001,00000512
006,00044800,00044800,010,00044704,00000096,00000096,001024,000,001,00000512
007,00044700,00044700,010,00044590,00000110,00000110,001024,000,001,00000512
008,00045541,00045541,010,00045442,00000099,00000099,001024,000,001,00000512
009,00044594,00044594,010,00044497,00000097,00000097,001024,000,001,00000512
010,00044800,00044800,010,00044699,00000101,00000101,001024,000,001,00000512
011,00045100,00045100,010,00044976,00000124,00000124,001024,000,001,00000512
012,00045000,00045000,010,00044883,00000117,00000117,001024,000,001,00000512
013,00045567,00045567,010,00045480,00000087,00000087,001024,000,001,00000512
014,00045483,00045483,010,00045380,00000103,00000103,001024,000,001,00000512
015,00044900,00044900,010,00044801,00000099,00000099,001024,000,001,00000512
016,00045000,00045000,010,00044899,00000101,00000101,001024,000,001,00000512
017,00045564,00045564,010,00045443,00000121,00000121,001024,000,001,00000512
018,00045208,00045208,010,00045094,00000114,00000114,001024,000,001,00000512
019,00045500,00045500,010,00045417,00000083,00000083,001024,000,001,00000512
020,00045400,00045400,010,00045313,00000087,00000087,001024,000,001,00000512
021,00045600,00045600,010,00045491,00000109,00000109,001024,000,001,00000512
022,00045559,00045559,010,00045437,00000122,00000122,001024,000,001,00000512
023,00045933,00045933,010,00045821,00000112,00000112,001024,000,001,00000512
024,00045600,00045600,010,00045517,00000083,00000083,001024,000,001,00000512
025,00045400,00045400,010,00045297,00000103,00000103,001024,000,001,00000512
026,00045500,00045500,010,00045380,00000120,00000120,001024,000,001,00000512
027,00044800,00044800,010,00044703,00000097,00000097,001024,000,001,00000512
028,00045100,00045100,010,00044976,00000124,00000124,001024,000,001,00000512
029,00045646,00045646,010,00045553,00000093,00000093,001024,000,001,00000512
030,00045400,00045400,010,00045304,00000096,00000096,001024,000,001,00000512
031,00045330,00045330,010,00045215,00000115,00000115,001024,000,001,00000512
000,00045100,00045100,010,00045013,00000087,00000087,001024,000,002,00000512
001,00045400,00045400,010,00045280,00000120,00000120,001024,000,002,00000512
002,00045300,00045300,010,00045185,00000115,00000115,001024,000,002,00000512
003,00044879,00044879,010,00044781,00000098,00000098,001024,000,002,00000512
004,00045258,00045258,010,00045140,00000118,00000118,001024,000,002,00000512
005,00045200,00045200,010,00045091,00000109,00000109,001024,000,002,00000512
006,00045700,00045700,010,00045593,00000107,00000107,001024,000,002,00000512
007,00045500,00045500,010,00045386,00000114,00000114,001024,000,002,00000512
008,00045432,00045432,010,00045328,00000104,00000104,001024,000,002,00000512
009,00045518,00045518,010,00045403,00000115,00000115,001024,000,002,00000512
010,00046800,00046800,010,00046714,00000086,00000086,001024,000,002,00000512
011,00047100,00047100,010,00046979,00000121,00000121,001024,000,002,00000512
012,00046400,00046400,010,00046296,00000104,00000104,001024,000,002,00000512
013,00046000,00046000,010,00045887,00000113,00000113,001024,000,002,00000512
014,00046079,00046079,010,00045972,00000107,00000107,001024,000,002,00000512
015,00047000,00047000,010,00046886,00000114,00000114,001024,000,002,00000512
016,00046280,00046280,010,00046184,00000096,00000096,001024,000,002,00000512
017,00045800,00045800,010,00045699,00000101,00000101,001024,000,002,00000512
018,00046811,00046811,010,00046715,00000096,00000096,001024,000,002,00000512
019,00046700,00046700,010,00046587,00000113,00000113,001024,000,002,00000512
020,00046600,00046600,010,00046492,00000108,00000108,001024,000,002,00000512
021,00046400,00046400,010,00046287,00000113,00000113,001024,000,002,00000512
022,00046700,00046700,010,00046583,00000117,00000117,001024,000,002,00000512
023,00047200,00047200,010,00047090,00000110,00000110,001024,000,002,00000512
024,00046500,00046500,010,00046386,00000114,00000114,001024,000,002,00000512
025,00046500,00046500,010,00046393,00000107,00000107,001024,000,002,00000512
026,00047300,00047300,010,00047175,00000125,00000125,001024,000,002,00000512
027,00046766,00046766,010,00046662,00000104,00000104,001024,000,002,00000512
028,00046758,00046758,010,00046627,00000131,00000131,001024,000,002,00000512
029,00046800,00046800,010,00046675,00000125,00000125,001024,000,002,00000512
030,00046200,00046200,010,00046074,00000126,00000126,001024,000,002,00000512
031,00047100,00047100,010,00046984,00000116,00000116,001024,000,002,00000512
