tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_ac(ms),wait_rel(ms),array_size(B)
RUN 0
000,   2103723, 2103723,   70.818680,      30.000,59236.617188,  633.401306,               0
001,   1932029, 1932029,   64.854057,      30.000,59330.621094,  551.501648,               0
002,   2494506, 2494506,   84.240173,      30.000,59481.949219,  360.034393,               0
003,   2062809, 2062809,   69.664322,      30.000,59582.046875,  289.767670,               0
004,   2330917, 2330917,   78.519600,      30.000,59509.652344,  343.780762,               0
005,   1861993, 1861993,   63.025646,      30.000,59626.753906,  259.247498,               0
006,   2263185, 2263185,   76.232040,      30.000,59533.019531,  325.360901,               0
007,   1966345, 1966345,   66.371063,      30.000,59601.250000,  277.453217,               0
008,   2665655, 2665655,   87.601494,      30.000,59403.570312,  432.560883,               0
009,   2396077, 2396077,   78.990814,      30.000,59431.398438,  421.766998,               0
010,   2548548, 2548548,   86.001793,      30.000,59470.187500,  368.732666,               0
011,   2053117, 2053117,   69.459290,      30.000,59582.847656,  289.915100,               0
012,   2341862, 2341862,   79.071564,      30.000,59503.199219,  348.706360,               0
013,   1843907, 1843907,   62.359375,      30.000,59629.628906,  257.734070,               0
014,   2207591, 2207591,   74.409691,      30.000,59545.148438,  317.097504,               0
015,   1942655, 1942655,   65.481331,      30.000,59607.578125,  272.644257,               0
016,    687131,  687131,   22.719339,      30.000,59828.953125,  138.458450,               0
017,    684467,  684467,   22.608597,      30.000,59828.441406,  139.202057,               0
018,    650440,  650440,   21.565544,      30.000,59839.597656,  130.158600,               0
019,    643275,  643275,   21.329233,      30.000,59840.511719,  129.811722,               0
020,    684854,  684854,   22.655514,      30.000,59827.800781,  139.832153,               0
021,    681805,  681805,   22.638233,      30.000,59827.410156,  140.327835,               0
022,    663694,  663694,   22.048296,      30.000,59836.656250,  132.200424,               0
023,    648373,  648373,   21.498117,      30.000,59840.054688,  129.920349,               0
024,    850522,  850522,   28.137556,      30.000,59781.449219,  175.179764,               0
025,    841916,  841916,   27.835283,      30.000,59782.226562,  174.856186,               0
026,    595118,  595118,   19.714046,      30.000,59854.281250,  119.388184,               0
027,    576490,  576490,   19.129736,      30.000,59858.042969,  116.756386,               0
028,    840118,  840118,   27.866043,      30.000,59785.835938,  171.460052,               0
029,    833117,  833117,   27.633154,      30.000,59786.527344,  171.098694,               0
030,    599443,  599443,   19.966618,      30.000,59853.832031,  119.318695,               0
031,    588109,  588109,   19.574373,      30.000,59855.605469,  118.362770,               0
-------------------------------------------------------------------------------------------------------

RUN 1
000,   2169160, 2169160,   72.910370,      30.000,59203.480469,  648.225708,               0
001,   1984833, 1984833,   66.587296,      30.000,59300.835938,  564.088745,               0
002,   2547011, 2547011,   85.964119,      30.000,59460.289062,  364.213562,               0
003,   2094345, 2094345,   70.750412,      30.000,59564.835938,  291.026550,               0
004,   2427722, 2427722,   81.768913,      30.000,59480.441406,  352.928833,               0
005,   1922711, 1922711,   65.105438,      30.000,59603.531250,  264.452759,               0
006,   2293235, 2293235,   77.239372,      30.000,59516.605469,  325.981964,               0
007,   2000082, 2000082,   67.440430,      30.000,59583.257812,  279.500122,               0
008,   2753544, 2753544,   90.536346,      30.000,59373.589844,  442.803223,               0
009,   2444263, 2444263,   80.658066,      30.000,59408.507812,  427.625458,               0
010,   2603369, 2603369,   87.884865,      30.000,59448.265625,  373.140533,               0
011,   2086411, 2086411,   70.591637,      30.000,59565.785156,  290.924896,               0
012,   2406575, 2406575,   81.196960,      30.000,59484.671875,  349.870117,               0
013,   1900166, 1900166,   64.346069,      30.000,59606.863281,  262.833038,               0
014,   2238246, 2238246,   75.447426,      30.000,59528.316406,  318.088135,               0
015,   1977265, 1977265,   66.628242,      30.000,59589.781250,  274.384521,               0
016,    640241,  640241,   21.086023,      30.000,59822.890625,  134.130905,               0
017,    636413,  636413,   20.944994,      30.000,59822.707031,  134.699081,               0
018,    598942,  598942,   19.757771,      30.000,59834.496094,  124.917084,               0
019,    589437,  589437,   19.427420,      30.000,59837.187500,  123.293358,               0
020,    633801,  633801,   20.944242,      30.000,59823.480469,  134.017242,               0
021,    632507,  632507,   20.879642,      30.000,59822.789062,  134.789276,               0
022,    611442,  611442,   20.213270,      30.000,59832.203125,  126.663269,               0
023,    594563,  594563,   19.672804,      30.000,59836.035156,  123.999359,               0
024,    806357,  806357,   26.607571,      30.000,59775.011719,  171.016647,               0
025,    795129,  795129,   26.205839,      30.000,59776.722656,  170.014893,               0
026,    548048,  548048,   18.081253,      30.000,59849.562500,  113.698456,               0
027,    532976,  532976,   17.608713,      30.000,59852.910156,  111.250458,               0
028,    791048,  791048,   26.125927,      30.000,59780.464844,  166.520584,               0
029,    788769,  788769,   26.069883,      30.000,59779.910156,  167.147308,               0
030,    553165,  553165,   18.272543,      30.000,59848.921875,  113.972336,               0
031,    539118,  539118,   17.826773,      30.000,59851.550781,  112.202599,               0
-------------------------------------------------------------------------------------------------------

RUN 2
000,   2179294, 2179294,   73.153130,      30.000,59199.351562,  651.790771,               0
001,   1983650, 1983650,   66.617554,      30.000,59301.585938,  563.295715,               0
002,   2557988, 2557988,   86.343658,      30.000,59457.460938,  366.436493,               0
003,   2103835, 2103835,   71.063293,      30.000,59562.605469,  292.535675,               0
004,   2410124, 2410124,   81.192345,      30.000,59484.550781,  349.965057,               0
005,   1909463, 1909463,   64.645775,      30.000,59605.031250,  263.829254,               0
006,   2306738, 2306738,   77.681755,      30.000,59513.789062,  327.837097,               0
007,   2010341, 2010341,   67.796066,      30.000,59580.812500,  281.190155,               0
008,   2760551, 2760551,   90.735344,      30.000,59371.390625,  444.583466,               0
009,   2456112, 2456112,   81.097176,      30.000,59405.046875,  430.246674,               0
010,   2610155, 2610155,   88.048553,      30.000,59446.812500,  374.230103,               0
011,   2091535, 2091535,   70.725922,      30.000,59564.167969,  292.158142,               0
012,   2393589, 2393589,   80.712723,      30.000,59487.109375,  348.320099,               0
013,   1892107, 1892107,   64.076401,      30.000,59608.417969,  261.753418,               0
014,   2248220, 2248220,   75.874031,      30.000,59526.164062,  319.426117,               0
015,   1987225, 1987225,   67.041183,      30.000,59587.285156,  276.090698,               0
016,    633628,  633628,   20.850183,      30.000,59825.527344,  131.867950,               0
017,    633190,  633190,   20.876043,      30.000,59823.621094,  133.948059,               0
018,    596850,  596850,   19.692427,      30.000,59836.464844,  123.524590,               0
019,    589471,  589471,   19.451494,      30.000,59837.742188,  122.640411,               0
020,    636717,  636717,   21.003586,      30.000,59823.070312,  134.222214,               0
021,    630462,  630462,   20.808077,      30.000,59823.828125,  133.869125,               0
022,    606001,  606001,   19.994967,      30.000,59834.046875,  125.156029,               0
023,    595741,  595741,   19.667133,      30.000,59835.679688,  124.264763,               0
024,    800790,  800790,   26.376484,      30.000,59776.335938,  170.040100,               0
025,    791028,  791028,   26.033291,      30.000,59777.371094,  169.651459,               0
026,    543239,  543239,   17.929180,      30.000,59850.765625,  112.715332,               0
027,    526381,  526381,   17.379736,      30.000,59854.464844,  110.116722,               0
028,    786365,  786365,   25.959587,      30.000,59782.070312,  165.161591,               0
029,    781915,  781915,   25.825397,      30.000,59781.800781,  165.594803,               0
030,    548647,  548647,   18.139357,      30.000,59850.429688,  112.690651,               0
031,    536900,  536900,   17.798420,      30.000,59852.054688,  111.826157,               0
-------------------------------------------------------------------------------------------------------

RUN 3
000,   2179308, 2179308,   73.151573,      30.000,59197.289062,  653.935852,               0
001,   1983040, 1983040,   66.612106,      30.000,59298.296875,  566.533081,               0
002,   2548834, 2548834,   85.975441,      30.000,59458.203125,  366.323273,               0
003,   2104386, 2104386,   71.114105,      30.000,59561.480469,  293.612549,               0
004,   2418882, 2418882,   81.418320,      30.000,59480.835938,  353.130219,               0
005,   1917353, 1917353,   65.014252,      30.000,59603.093750,  265.153015,               0
006,   2312239, 2312239,   77.971252,      30.000,59510.714844,  330.412750,               0
