tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR
000,00000000,00372494,020,00178289,00009082,00000000,001024,000,000,00016384
001,00000000,00374154,020,00178347,00008983,00000000,001024,000,000,00016384
002,00000000,00372544,020,00178099,00009261,00000000,001024,000,000,00016384
003,00000000,00372776,020,00178111,00009075,00000000,001024,000,000,00016384
004,00000000,00372815,020,00178174,00009091,00000000,001024,000,000,00016384
005,00000000,00372816,020,00178291,00009213,00000000,001024,000,000,00016384
006,00000000,00372885,020,00178241,00008999,00000000,001024,000,000,00016384
007,00000000,00372596,020,00178234,00009145,00000000,001024,000,000,00016384
008,00000000,00372846,020,00178090,00009126,00000000,001024,000,000,00016384
009,00000000,00373154,020,00178582,00008968,00000000,001024,000,000,00016384
010,00000000,00372967,020,00178185,00009017,00000000,001024,000,000,00016384
011,00000000,00372578,020,00178356,00009102,00000000,001024,000,000,00016384
012,00000000,00372974,020,00178241,00009043,00000000,001024,000,000,00016384
013,00000000,00373252,020,00178276,00009108,00000000,001024,000,000,00016384
014,00000000,00372063,020,00177943,00009186,00000000,001024,000,000,00016384
015,00000000,00373031,020,00178168,00009113,00000000,001024,000,000,00016384
016,00000000,00372980,020,00178407,00008939,00000000,001024,000,000,00016384
017,00000000,00372559,020,00177940,00009117,00000000,001024,000,000,00016384
018,00000000,00373055,020,00177937,00009153,00000000,001024,000,000,00016384
019,00000000,00373178,020,00178336,00009017,00000000,001024,000,000,00016384
020,00000000,00372695,020,00178365,00009119,00000000,001024,000,000,00016384
021,00000000,00372277,020,00178249,00008984,00000000,001024,000,000,00016384
022,00000000,00372224,020,00178458,00009138,00000000,001024,000,000,00016384
023,00000000,00372604,020,00178203,00009068,00000000,001024,000,000,00016384
024,00000000,00372308,020,00178276,00009003,00000000,001024,000,000,00016384
025,00000000,00372221,020,00177758,00009095,00000000,001024,000,000,00016384
026,00000000,00372586,020,00178412,00008961,00000000,001024,000,000,00016384
027,00000000,00372448,020,00178213,00009090,00000000,001024,000,000,00016384
028,00000000,00372845,020,00178271,00008956,00000000,001024,000,000,00016384
