tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR
000,00053600,00053600,010,00060397,00000000,00000000,001024,000,000,00000512
001,00053858,00053858,010,00060615,00000000,00000000,001024,000,000,00000512
002,00054000,00054000,010,00060991,00000000,00000000,001024,000,000,00000512
003,00054000,00054000,010,00060580,00000000,00000000,001024,000,000,00000512
004,00053700,00053700,010,00060279,00000000,00000000,001024,000,000,00000512
005,00053800,00053800,010,00060904,00000000,00000000,001024,000,000,00000512
006,00053646,00053646,010,00060589,00000000,00000000,001024,000,000,00000512
007,00055100,00055100,010,00061962,00000000,00000000,001024,000,000,00000512
008,00053700,00053700,010,00060441,00000000,00000000,001024,000,000,00000512
009,00054800,00054800,010,00061505,00000000,00000000,001024,000,000,00000512
010,00055075,00055075,010,00062035,00000000,00000000,001024,000,000,00000512
011,00056771,00056771,010,00064044,00000000,00000000,001024,000,000,00000512
012,00056100,00056100,010,00062679,00000000,00000000,001024,000,000,00000512
013,00055100,00055100,010,00062026,00000000,00000000,001024,000,000,00000512
014,00056900,00056900,010,00064007,00000000,00000000,001024,000,000,00000512
015,00056000,00056000,010,00062816,00000000,00000000,001024,000,000,00000512
016,00055591,00055591,010,00062648,00000000,00000000,001024,000,000,00000512
017,00055600,00055600,010,00062427,00000000,00000000,001024,000,000,00000512
018,00055434,00055434,010,00062220,00000000,00000000,001024,000,000,00000512
019,00055300,00055300,010,00061942,00000000,00000000,001024,000,000,00000512
020,00055200,00055200,010,00061800,00000000,00000000,001024,000,000,00000512
021,00055588,00055588,010,00062553,00000000,00000000,001024,000,000,00000512
022,00055445,00055445,010,00062260,00000000,00000000,001024,000,000,00000512
023,00055400,00055400,010,00062142,00000000,00000000,001024,000,000,00000512
024,00056500,00056500,010,00063482,00000000,00000000,001024,000,000,00000512
025,00056384,00056384,010,00063484,00000000,00000000,001024,000,000,00000512
026,00056200,00056200,010,00063080,00000000,00000000,001024,000,000,00000512
027,00056000,00056000,010,00062740,00000000,00000000,001024,000,000,00000512
028,00056139,00056139,010,00062804,00000000,00000000,001024,000,000,00000512
029,00056094,00056094,010,00062964,00000000,00000000,001024,000,000,00000512
030,00056122,00056122,010,00063105,00000000,00000000,001024,000,000,00000512
031,00055891,00055891,010,00063786,00000000,00000000,001024,000,000,00000512
000,00111900,00111900,010,00116854,00000000,00000000,001024,001,000,00000512
001,00112568,00112568,010,00117657,00000000,00000000,001024,001,000,00000512
002,00111800,00111800,010,00116909,00000000,00000000,001024,001,000,00000512
003,00112420,00112420,010,00117463,00000000,00000000,001024,001,000,00000512
004,00112400,00112400,010,00117681,00000000,00000000,001024,001,000,00000512
005,00112246,00112246,010,00117279,00000000,00000000,001024,001,000,00000512
006,00112200,00112200,010,00117420,00000000,00000000,001024,001,000,00000512
007,00112200,00112200,010,00117089,00000000,00000000,001024,001,000,00000512
008,00111938,00111938,010,00116957,00000000,00000000,001024,001,000,00000512
009,00113300,00113300,010,00118315,00000000,00000000,001024,001,000,00000512
010,00112075,00112075,010,00117156,00000000,00000000,001024,001,000,00000512
011,00112500,00112500,010,00117618,00000000,00000000,001024,001,000,00000512
012,00112200,00112200,010,00117315,00000000,00000000,001024,001,000,00000512
013,00113200,00113200,010,00118255,00000000,00000000,001024,001,000,00000512
014,00111771,00111771,010,00116870,00000000,00000000,001024,001,000,00000512
015,00112200,00112200,010,00117251,00000000,00000000,001024,001,000,00000512
016,00111989,00111989,010,00117017,00000000,00000000,001024,001,000,00000512
017,00111400,00111400,010,00116470,00000000,00000000,001024,001,000,00000512
018,00111975,00111975,010,00116989,00000000,00000000,001024,001,000,00000512
019,00111700,00111700,010,00116834,00000000,00000000,001024,001,000,00000512
020,00112531,00112531,010,00117727,00000000,00000000,001024,001,000,00000512
021,00111300,00111300,010,00116252,00000000,00000000,001024,001,000,00000512
022,00111500,00111500,010,00116672,00000000,00000000,001024,001,000,00000512
023,00111103,00111103,010,00116152,00000000,00000000,001024,001,000,00000512
024,00111037,00111037,010,00116044,00000000,00000000,001024,001,000,00000512
025,00110600,00110600,010,00115751,00000000,00000000,001024,001,000,00000512
026,00111400,00111400,010,00116273,00000000,00000000,001024,001,000,00000512
027,00112310,00112310,010,00117435,00000000,00000000,001024,001,000,00000512
028,00111200,00111200,010,00116338,00000000,00000000,001024,001,000,00000512
029,00111200,00111200,010,00116238,00000000,00000000,001024,001,000,00000512
030,00111500,00111500,010,00116714,00000000,00000000,001024,001,000,00000512
031,00110400,00110400,010,00115303,00000000,00000000,001024,001,000,00000512
000,00097940,00097940,010,00104288,00000000,00000000,001024,002,000,00000512
001,00097074,00097074,010,00103478,00000000,00000000,001024,002,000,00000512
002,00098300,00098300,010,00104564,00000000,00000000,001024,002,000,00000512
003,00097597,00097597,010,00104411,00000000,00000000,001024,002,000,00000512
004,00097714,00097714,010,00103949,00000000,00000000,001024,002,000,00000512
005,00097300,00097300,010,00103388,00000000,00000000,001024,002,000,00000512
006,00097841,00097841,010,00104255,00000000,00000000,001024,002,000,00000512
007,00097506,00097506,010,00103503,00000000,00000000,001024,002,000,00000512
