lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0000000,0000311,0000030,0001012,0009869,0012945,0023645,0000021,001024,000,000,16384
0000000,0004898,0000661,0001893,0031058,0030067,0056878,0003530,001024,000,000,16384
0000000,0000311,0000030,0001013,0013395,0014357,0029014,0000025,001024,001,000,16384
0000000,0002916,0000632,0001695,0030939,0029605,0054984,0001840,001024,001,000,16384
0000000,0000311,0000030,0001011,0008255,0012473,0021871,0000021,001024,002,000,16384
0000000,0004835,0000671,0001880,0028283,0027843,0051658,0003507,001024,002,000,16384
0000000,0000320,0000030,0001011,0009658,0012895,0023405,0000021,001024,000,001,16384
0000000,0004858,0000682,0001899,0031249,0030007,0057268,0003548,001024,000,001,16384
0000000,0000320,0000030,0001013,0013375,0014257,0028854,0000025,001024,001,001,16384
0000000,0002938,0000662,0001705,0031239,0029916,0055675,0001867,001024,001,001,16384
0000000,0000311,0000030,0001011,0008196,0012493,0021811,0000021,001024,002,001,16384
0000000,0004790,0000672,0001871,0028724,0028002,0051968,0003452,001024,002,001,16384
0000000,0000311,0000030,0001011,0009698,0012895,0023424,0000021,001024,000,002,16384
0000000,0004830,0000681,0001891,0030868,0029646,0056356,0003527,001024,000,002,16384
0000000,0000311,0000030,0001013,0013255,0014227,0028724,0000025,001024,001,002,16384
0000000,0002973,0000651,0001705,0031139,0029736,0055434,0001893,001024,001,002,16384
0000000,0000311,0000030,0001011,0008206,0012454,0021801,0000021,001024,002,002,16384
0000000,0004756,0000682,0001876,0028484,0027683,0051507,0003422,001024,002,002,16384
