tid,wait_acq(ms),wait_rel(ms)
RUN 0
001,  0.001015,  0.000337
001,  0.000125,  0.000110
001,  0.000130,  0.000088
001,  0.000112,  0.000102
001,  0.000127,  0.000080
001,  0.000110,  0.000095
001,  0.000112,  0.000107
001,  0.000127,  0.000105
001,  0.000215,  0.000083
001,  0.000210,  0.000085
-----------------------------------------------------------------------------------------------

RUN 1
001,  0.000238,  0.000150
001,  0.000127,  0.000083
001,  0.000115,  0.000095
001,  0.000103,  0.000097
001,  0.000103,  0.000095
001,  0.000088,  0.000083
001,  0.000102,  0.000100
001,  0.000155,  0.000103
001,  0.000200,  0.000108
001,  0.000178,  0.000073
-----------------------------------------------------------------------------------------------

