tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,glock_tries,array_size(B),client_id,run
000,   2282368,   35662,    8.305518,   10.000000, 9755.797852,  235.195358, 8800.659180,    4.488157,  952.854797,  228.219116,    1.589880,    0.892012,    150588,       100663296,000,000
001,   2547392,   39803,    9.248185,   10.000000, 9728.287109,  261.593597, 8655.379883,    5.023307, 1070.253662,  253.724106,    1.733948,    0.993183,    169698,       100663296,000,000
002,   2466880,   38545,    9.012245,   10.000000, 9734.833984,  254.808273, 8710.135742,    4.937161, 1022.260803,  247.206619,    1.707378,    0.966223,    161059,       100663296,000,000
003,   2584576,   40384,    9.463681,   10.000000, 9723.140625,  266.403656, 8646.449219,    5.144987, 1074.117798,  258.526276,    1.789494,    1.011940,    169411,       100663296,000,000
004,   2253632,   35213,    8.207727,   10.000000, 9759.230469,  231.651596, 8811.574219,    4.609345,  945.389221,  224.531540,    1.512742,    0.879485,    149809,       100663296,000,000
005,   2414528,   37727,    8.759645,   10.000000, 9741.913086,  248.422394, 8739.166992,    4.954063, 1000.346130,  240.861115,    1.774865,    0.940028,    158282,       100663296,000,000
006,   1810304,   28286,    6.488312,   10.000000, 9818.134766,  174.569443, 9018.548828,    4.006072,  797.594910,  168.213135,    1.375677,    0.665347,    135463,       100663296,000,000
007,   2475392,   38678,    9.000557,   10.000000, 9738.968750,  251.331970, 8647.782227,    4.943102, 1088.705078,  243.708878,    1.634337,    0.964747,    174555,       100663296,000,000
000,   2399744,   37496,    8.713930,   10.000000, 9743.494141,  246.839127, 8754.505859,    4.669054,  986.580078,  239.559708,    1.652782,    0.937403,    155986,       100663296,000,001
001,   2165760,   33840,    7.865016,   10.000000, 9768.187500,  222.890900, 8872.744141,    4.281100,  893.247864,  216.179886,    1.488670,    0.843708,    141317,       100663296,000,001
