tid,total_duration(s),min_slock_hold,med,max,min_swait_acq,med,max,min_swait_rel,med,max,min_slwait_acq,med,max,min_slwait_rel,med,max,min_sgwait_acq,med,max,min_sgwait_rel,med,max,min_sdata_read,med,max,min_sdata_write,med,max,min_sglock_tries,med,max,array_size(B),client_id,nlocks
000,20.0, 0.185708329, 0.185993329, 0.191413328, 0.000140000, 0.000141667, 0.000153333, 0.000383333, 0.000395000, 0.247335002, 0.000063333, 0.000065000, 0.000073333, 0.000141667, 0.000165833, 0.000173333, 0.000000000, 1.666969180,17.198217392, 0.000000000, 0.003761667, 0.007951667, 0.000000000, 0.119597502, 0.243103340, 0.000000000, 0.119589999, 0.239749998, 0.000000000,244.000000000,2557.000000000,         1048576,000,000001
001,20.0, 0.168494999, 0.169190839, 0.177180007, 0.000121667, 0.000128333, 3.732181549, 0.000360000, 0.000371667, 0.247208327, 0.000056667, 0.000060833, 0.000065000, 0.000158333, 0.000161667, 0.000186667, 0.000000000, 1.679224968, 6.851416588, 0.000000000, 0.003627500, 0.008353333, 0.000000000, 0.119327500, 0.239299998, 0.000000000, 0.119646668, 0.239681661, 0.000000000,248.000000000,1000.000000000,         1048576,000,000001
002,20.0, 0.185633332, 0.185909167, 0.190870002, 0.000156667, 0.000163333,10.407157898, 0.000370000, 0.000379167, 0.252799988, 0.000061667, 0.000065000, 0.000066667, 0.000160000, 0.000165000, 0.000185000, 3.347100019, 8.505608559,36.901622772, 0.007183333, 0.007624167, 0.009305000, 0.238894999, 0.239234164, 0.239855006, 0.239134997, 0.239682496, 0.244340003,493.000000000,1265.000000000,5446.000000000,         1048576,000,000001
003,20.0, 0.168961674, 0.169037506, 0.169106662, 0.000130000, 0.000130000, 0.000133333, 0.000363333, 0.000369167, 0.000376667, 0.000056667, 0.000058333, 0.000060000, 0.000155000, 0.000160000, 0.000163333, 0.000000000, 1.685736656,10.057731628, 0.000000000, 0.003925833, 0.009656667, 0.000000000, 0.119036667, 0.238743335, 0.000000000, 0.119793333, 0.240480006, 0.000000000,263.000000000,1601.000000000,         1048576,000,000001
004,20.0, 0.185548335, 0.185861662, 0.186030000, 0.000138333, 0.000139167, 0.000150000, 0.000368333, 0.000380000, 0.000391667, 0.000063333, 0.000067500, 0.000076667, 0.000160000, 0.000165000, 0.000176667, 0.006965000, 1.692159176,20.509754181, 0.007113333, 0.007779167, 0.010356667, 0.237383336, 0.239833340, 0.433758348, 0.238136664, 0.239899993, 1.669238329, 1.000000000,246.000000000,3010.000000000,         1048576,000,000001
005,20.0, 0.185408339, 0.185811669, 0.186056674, 0.000135000, 0.000138333, 0.000141667, 0.000398333, 0.000403333, 0.247329995, 0.000061667, 0.000063333, 0.000070000, 0.000143333, 0.000175833, 0.000180000, 0.000000000, 1.673749208,13.600923538, 0.000000000, 0.003579167, 0.007945416, 0.000000000, 0.119408332, 0.243656665, 0.000000000, 0.119544163, 0.239979163, 0.000000000,240.000000000,2027.000000000,         1048576,000,000001
006,20.0, 0.176795006, 0.185725838, 0.190078333, 0.000136667, 0.000156667,14.067656517, 0.000370000, 0.000385000, 0.247128338, 0.000058333, 0.000063333, 0.000070000, 0.000140000, 0.000165000, 0.000221667, 0.006886667, 1.743965030,17.270166397, 0.006781667, 0.007243333, 0.008036667, 0.236603335, 0.238007501, 0.240168333, 0.237295002, 0.238460004, 0.246315002, 1.000000000,260.000000000,2572.000000000,         1048576,000,000001
007,20.0, 0.176668331, 0.176962495, 0.177281663, 0.000130000, 0.000135000,10.529208183, 0.000365000, 0.000374167, 0.247596666, 0.000056667, 0.000060000, 0.000063333, 0.000148333, 0.000163333, 0.000166667, 0.000000000, 1.689334989,13.719713211, 0.000000000, 0.003705833, 0.007791667, 0.000000000, 0.119438335, 0.239728332, 0.000000000, 0.119700834, 0.240189999, 0.000000000,250.000000000,2062.000000000,         1048576,000,000001
008,20.0, 0.185571671, 0.185959995, 0.190288335, 0.000135000, 0.000137500, 0.000143333, 0.000376667, 0.000392500, 0.000396667, 0.000061667, 0.000064167, 0.000070000, 0.000160000, 0.000170000, 0.000175000, 3.207690001,13.603663445,40.604740143, 0.009195000, 0.009540834, 0.010645000, 0.240335003, 0.240906671, 0.241508335, 0.241616666, 0.242322505, 0.244871661,375.000000000,1630.000000000,4824.000000000,         1048576,000,000001
009,20.0, 0.185605004, 0.185912505, 0.186195001, 0.000140000, 0.000141667, 0.000146667, 0.000378333, 0.000394167, 0.251251668, 0.000066667, 0.000068333, 0.000071667, 0.000153333, 0.000167500, 0.000175000, 0.008395000, 1.603194118,23.535417557, 0.008250000, 0.008830000, 0.009875000, 0.237741664, 0.239079162, 0.241184995, 0.238976672, 0.240459993, 0.241923332, 1.000000000,199.000000000,2849.000000000,         1048576,000,000001
010,20.0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,         1048576,000,000001
011,20.0, 0.185523331, 0.185921669, 0.191308334, 0.000135000, 0.000138333, 0.000183333, 0.000398333, 0.000406667, 0.000421667, 0.000061667, 0.000062500, 0.000095000, 0.000170000, 0.000170833, 0.000173333, 0.000000000, 1.667478323,13.713943481, 0.000000000, 0.004373333, 0.009238333, 0.000000000, 0.119785830, 0.241021663, 0.000000000, 0.120345831, 0.241496667, 0.000000000,206.000000000,1681.000000000,         1048576,000,000001
012,20.0, 0.168593332, 0.168939993, 0.169049993, 0.000121667, 0.000127500, 0.000131667, 0.000355000, 0.000365000, 0.000388333, 0.000058333, 0.000062500, 0.000068333, 0.000150000, 0.000155000, 0.000156667, 0.000000000, 0.000000000, 0.009200000, 0.000000000, 0.000000000, 0.009570000, 0.000000000, 0.000000000, 0.239708334, 0.000000000, 0.000000000, 0.251141667, 0.000000000, 0.000000000, 1.000000000,         1048576,000,000001
013,20.0, 0.176713333, 0.185784996, 0.189736664, 0.000126667, 0.000140000, 6.975171566, 0.000373333, 0.000388333, 0.252013326, 0.000056667, 0.000066667, 0.000070000, 0.000143333, 0.000167500, 0.000173333, 0.000000000, 3.367490053,20.390935898, 0.000000000, 0.004327500, 0.009621667, 0.000000000, 0.119806670, 0.240924999, 0.000000000, 0.120180003, 0.242118329, 0.000000000,404.000000000,2451.000000000,         1048576,000,000001
014,20.0, 0.176685005, 0.177080005, 0.194428340, 0.000140000, 0.000163333, 0.247676671, 0.000380000, 0.000387500, 0.248676673, 0.000056667, 0.000060000, 0.000068333, 0.000148333, 0.000165000, 0.000201667, 0.000000000, 0.004433333, 0.018773334, 0.000000000, 0.004195833, 0.018750001, 0.000000000, 0.119281664, 0.408786654, 0.000000000, 0.119937502, 0.900876641, 0.000000000, 0.000000000, 1.000000000,         1048576,000,000001
015,20.0, 0.168648332, 0.169072494, 0.169200003, 0.000123333, 0.000126667, 0.000133333, 0.000363333, 0.000370000, 0.000381667, 0.000056667, 0.000059167, 0.000066667, 0.000155000, 0.000159167, 0.000165000, 0.000000000, 0.004040000, 0.008655000, 0.000000000, 0.003926666, 0.008550000, 0.000000000, 0.118936665, 0.238593340, 0.000000000, 0.119238332, 0.239941671, 0.000000000, 0.000000000, 1.000000000,         1048576,000,000001
000,20.0, 0.176679999, 0.177107498, 0.177210003, 0.000130000, 0.000140000, 0.000141667, 0.000370000, 0.000378333, 0.000418333, 0.000058333, 0.000064167, 0.000070000, 0.000155000, 0.000160833, 0.000208333, 0.006830000, 1.613214970, 3.957903385, 0.006720000, 0.006993333, 0.008118333, 0.236606672, 0.237796664, 0.240246668, 0.237198338, 0.238175005, 0.239033327, 1.000000000,239.000000000,597.000000000,         1048576,001,000001
001,20.0, 0.185486659, 0.185984999, 0.186094999, 0.000136667, 0.000139167, 0.000146667, 0.000376667, 0.000390000, 0.000405000, 0.000061667, 0.000063333, 0.000073333, 0.000161667, 0.000170000, 0.000178333, 0.000000000, 1.712249994,10.357999802, 0.000000000, 0.007216667, 0.008590000, 0.000000000, 0.239027500, 0.243980005, 0.000000000, 0.239200830, 0.246195003, 0.000000000,259.000000000,1566.000000000,         1048576,001,000001
002,20.0, 0.185599998, 0.185969174, 0.186233327, 0.000143333, 0.000150833, 0.000165000, 0.000396667, 0.000404167, 0.000413333, 0.000063333, 0.000070000, 0.000073333, 0.000171667, 0.000173333, 0.000183333, 0.000000000, 1.664810777,13.645794868, 0.000000000, 0.003419167, 0.007896666, 0.000000000, 0.119395830, 0.239966661, 0.000000000, 0.119728334, 0.241001666, 0.000000000,243.000000000,2021.000000000,         1048576,001,000001
003,20.0, 0.161361665, 0.161691666, 0.166046664, 0.000115000, 0.000118333, 0.244518340, 0.000350000, 0.000357500, 0.244351670, 0.000056667, 0.000056667, 0.000061667, 0.000140000, 0.000156667, 0.000163333, 0.000000000, 0.003324167, 0.007115000, 0.000000000, 0.003355000, 0.007005000, 0.000000000, 0.118320003, 0.237191662, 0.000000000, 0.118602499, 0.242878333, 0.000000000, 0.000000000, 1.000000000,         1048576,001,000001
004,20.0, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000,         1048576,001,000001
