lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0007594,0001001,0000151,0001006,0005741,0006743,0013836,001024,001,000,0512
0014437,0001232,0001092,0001018,0015078,0013355,0029125,001024,001,000,0512
0007564,0001001,0000160,0001006,0005721,0006762,0013786,001024,002,000,0512
0012213,0001230,0001113,0001019,0012033,0011181,0023684,001024,002,000,0512
0007715,0001001,0000201,0001006,0005791,0006813,0014037,001024,003,000,0512
0013325,0001236,0001402,0001019,0013596,0012113,0025949,001024,003,000,0512
0006572,0001001,0000160,0001005,0005030,0005760,0012213,001024,004,000,0512
0012344,0001240,0001202,0001018,0009298,0010590,0020238,001024,004,000,0512
0011271,0001001,0000160,0001009,0006202,0010519,0018234,001024,001,001,0512
0066175,0001222,0001152,0001105,0053661,0065403,0108034,001024,001,001,0512
0010229,0001001,0000160,0001008,0005110,0009468,0015750,001024,002,001,0512
0061075,0001224,0001152,0001114,0044223,0060224,0088407,001024,002,001,0512
0010330,0001001,0000160,0001008,0005149,0009558,0015930,001024,003,001,0512
0060524,0001235,0001212,0001109,0044163,0059702,0087785,001024,003,001,0512
0011381,0001001,0000210,0001009,0006152,0010590,0018214,001024,004,001,0512
0067046,0001258,0001432,0001106,0054161,0066135,0109055,001024,004,001,0512
0008577,0001001,0000160,0001007,0005050,0007795,0014167,001024,001,002,0512
0055856,0001228,0001143,0001070,0040527,0054994,0083538,001024,001,002,0512
0009809,0001001,0000151,0001008,0005731,0009058,0016421,001024,002,002,0512
0061676,0001225,0001122,0001070,0049433,0060904,0101381,001024,002,002,0512
0009919,0001001,0000211,0001008,0005721,0009077,0016511,001024,003,002,0512
0062337,0001284,0001433,0001071,0049833,0061386,0102172,001024,003,002,0512
0008576,0001001,0000160,0001007,0005059,0007774,0014167,001024,004,002,0512
0056085,0001232,0001172,0001070,0040717,0055224,0083668,001024,004,002,0512
