tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR
000,00172525,00172525,030,00187964,00000562,00000562,001024,000,000,00000512
001,00187200,00187200,030,00207650,00000552,00000552,001024,000,000,00000512
002,00188512,00188512,030,00207210,00000562,00000562,001024,000,000,00000512
003,00172300,00172300,030,00189419,00000512,00000512,001024,000,000,00000512
004,00189485,00189485,030,00208171,00000565,00000565,001024,000,000,00000512
005,00172700,00172700,030,00188184,00000516,00000516,001024,000,000,00000512
006,00172700,00172700,030,00188410,00000527,00000527,001024,000,000,00000512
007,00188200,00188200,030,00206581,00000580,00000580,001024,000,000,00000512
008,00189184,00189184,030,00207993,00000576,00000576,001024,000,000,00000512
009,00188600,00188600,030,00207135,00000565,00000565,001024,000,000,00000512
010,00188200,00188200,030,00206923,00000535,00000535,001024,000,000,00000512
011,00172400,00172400,030,00187751,00000538,00000538,001024,000,000,00000512
012,00173834,00173834,030,00189756,00000526,00000526,001024,000,000,00000512
013,00172500,00172500,030,00187109,00000517,00000517,001024,000,000,00000512
014,00172019,00172019,030,00187639,00000519,00000519,001024,000,000,00000512
015,00186854,00186854,030,00205121,00000539,00000539,001024,000,000,00000512
016,00187800,00187800,030,00206526,00000582,00000582,001024,000,000,00000512
017,00174165,00174165,030,00189324,00000505,00000505,001024,000,000,00000512
018,00188225,00188225,030,00206954,00000592,00000592,001024,000,000,00000512
019,00187957,00187957,030,00207035,00000570,00000570,001024,000,000,00000512
020,00173317,00173317,030,00188784,00000522,00000522,001024,000,000,00000512
021,00187841,00187841,030,00206720,00000556,00000556,001024,000,000,00000512
022,00172515,00172515,030,00187975,00000519,00000519,001024,000,000,00000512
023,00172536,00172536,030,00187528,00000535,00000535,001024,000,000,00000512
024,00173100,00173100,030,00188283,00000552,00000552,001024,000,000,00000512
025,00187300,00187300,030,00207864,00000590,00000590,001024,000,000,00000512
026,00187268,00187268,030,00205955,00000554,00000554,001024,000,000,00000512
027,00171500,00171500,030,00186318,00000536,00000536,001024,000,000,00000512
028,00187376,00187376,030,00207690,00000556,00000556,001024,000,000,00000512
029,00171931,00171931,030,00187350,00000510,00000510,001024,000,000,00000512
030,00172321,00172321,030,00187622,00000524,00000524,001024,000,000,00000512
031,00187457,00187457,030,00205751,00000588,00000588,001024,000,000,00000512
000,00174927,00174927,030,00182482,00000908,00000908,001024,001,000,00000512
001,00177601,00177601,030,00183990,00000921,00000921,001024,001,000,00000512
002,00176000,00176000,030,00182631,00000967,00000967,001024,001,000,00000512
003,00175554,00175554,030,00182234,00000942,00000942,001024,001,000,00000512
004,00178391,00178391,030,00184805,00000949,00000949,001024,001,000,00000512
005,00178155,00178155,030,00184345,00000975,00000975,001024,001,000,00000512
006,00178100,00178100,030,00184412,00000920,00000920,001024,001,000,00000512
007,00174800,00174800,030,00181238,00000902,00000902,001024,001,000,00000512
008,00176813,00176813,030,00183122,00000978,00000978,001024,001,000,00000512
009,00175100,00175100,030,00181498,00000942,00000942,001024,001,000,00000512
010,00175195,00175195,030,00181894,00000946,00000946,001024,001,000,00000512
011,00178800,00178800,030,00185131,00000987,00000987,001024,001,000,00000512
012,00177959,00177959,030,00184536,00000997,00000997,001024,001,000,00000512
013,00175100,00175100,030,00181658,00000906,00000906,001024,001,000,00000512
014,00175825,00175825,030,00182191,00001009,00001009,001024,001,000,00000512
015,00176246,00176246,030,00182683,00000962,00000962,001024,001,000,00000512
016,00177100,00177100,030,00183387,00000966,00000966,001024,001,000,00000512
017,00177500,00177500,030,00183788,00000964,00000964,001024,001,000,00000512
018,00175805,00175805,030,00182197,00000942,00000942,001024,001,000,00000512
019,00177700,00177700,030,00184013,00000977,00000977,001024,001,000,00000512
020,00174700,00174700,030,00182418,00000903,00000903,001024,001,000,00000512
021,00175811,00175811,030,00183466,00000920,00000920,001024,001,000,00000512
022,00178099,00178099,030,00184481,00000930,00000930,001024,001,000,00000512
023,00177662,00177662,030,00184419,00000956,00000956,001024,001,000,00000512
024,00175577,00175577,030,00182242,00000925,00000925,001024,001,000,00000512
025,00176144,00176144,030,00182862,00000919,00000919,001024,001,000,00000512
026,00177400,00177400,030,00183667,00000930,00000930,001024,001,000,00000512
027,00177912,00177912,030,00184328,00000977,00000977,001024,001,000,00000512
028,00175500,00175500,030,00181826,00000964,00000964,001024,001,000,00000512
029,00177600,00177600,030,00184053,00000936,00000936,001024,001,000,00000512
