tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),array_size(B)
RUN 0
000, 335544321,       6, 2000.833740,   15.000000,28032.435547,    0.022110,        67108864
000, 402653185,       4, 2390.717773,   15.000000,27655.226562,    0.053997,       134217728
000,1073741825,       2, 6388.365234,   15.000000,23648.105469,    0.031033,      1073741824
001, 335544321,       6, 2040.731323,   15.000000,27992.523438,    0.034863,        67108864
001, 402653185,       4, 2389.428467,   15.000000,27656.492188,    0.013863,       134217728
001,         1,       1,    0.001287,   15.000000,30036.388672,    0.000877,      1073741824
002, 335544321,       6, 2038.817871,   15.000000,27994.429688,    0.036617,        67108864
002, 268435457,       3, 1592.890991,   15.000000,28452.964844,    0.010243,       134217728
002,         1,       1,    0.001627,   15.000000,30036.384766,    0.001073,      1073741824
003, 335544321,       6, 2004.036011,   15.000000,28029.220703,    0.027427,        67108864
003, 268435457,       3, 1657.461670,   15.000000,28388.390625,    0.020960,       134217728
003,         1,       1,    0.001550,   15.000000,30036.384766,    0.000863,      1073741824
004, 335544321,       6, 1994.168701,   15.000000,28039.082031,    0.045867,        67108864
004, 268435457,       3, 1592.923218,   15.000000,28452.929688,    0.011480,       134217728
004,1073741825,       2, 6740.156250,   15.000000,23296.332031,    0.006987,      1073741824
005, 335544321,       6, 1989.921753,   15.000000,28043.330078,    0.025503,        67108864
005, 268435457,       3, 1644.419189,   15.000000,28401.439453,    0.011677,       134217728
005,         1,       1,    0.001413,   15.000000,30036.388672,    0.000973,      1073741824
006, 335544321,       6, 1991.555664,   15.000000,28041.701172,    0.026447,        67108864
006, 268435457,       3, 1594.590576,   15.000000,28451.251953,    0.009507,       134217728
006,         1,       1,    0.001713,   15.000000,30036.388672,    0.001300,      1073741824
007, 335544321,       6, 1989.666992,   15.000000,28043.585938,    0.025733,        67108864
007, 323032381,       3, 2014.760986,   15.000000,28031.052734,    0.024903,       134217728
007,         1,       1,    0.001373,   15.000000,30036.390625,    0.000993,      1073741824
008,         1,       1,    0.000900,   15.000000,30041.910156,    0.000667,        67108864
008,         1,       1,    0.001260,   15.000000,30055.833984,    0.000880,       134217728
008,         1,       1,    0.000950,   15.000000,30046.347656,    0.000670,      1073741824
009,         1,       1,    0.001173,   15.000000,30041.890625,    0.000810,        67108864
009,         1,       1,    0.001237,   15.000000,30055.810547,    0.000880,       134217728
009,         1,       1,    0.001017,   15.000000,30046.333984,    0.000727,      1073741824
010,         1,       1,    0.001093,   15.000000,30041.904297,    0.000697,        67108864
010,         1,       1,    0.001163,   15.000000,30055.820312,    0.000797,       134217728
010,         1,       1,    0.000983,   15.000000,30046.337891,    0.000797,      1073741824
011,         1,       1,    0.001280,   15.000000,30041.904297,    0.000797,        67108864
011,         1,       1,    0.001243,   15.000000,30055.820312,    0.000773,       134217728
011,         1,       1,    0.000963,   15.000000,30046.347656,    0.000740,      1073741824
