tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,array_size(B),nodeID,run,lockNR
000,00000000,02603866,030,01229758,00077731,001024,000,000,00016384
001,00000000,02733036,030,01290557,00081786,001024,000,000,00016384
002,00000000,02732690,030,01289989,00081208,001024,000,000,00016384
003,00000000,02731194,030,01291115,00081794,001024,000,000,00016384
004,00000000,02489922,030,01175739,00074522,001024,000,000,00016384
005,00000000,02505769,030,01182781,00074827,001024,000,000,00016384
006,00000000,02558986,030,01210142,00076432,001024,000,000,00016384
007,00000000,02574882,030,01216904,00076839,001024,000,000,00016384
008,00000000,02691730,030,01270314,00080851,001024,000,000,00016384
009,00000000,02624509,030,01240294,00078425,001024,000,000,00016384
010,00000000,02728363,030,01288434,00081920,001024,000,000,00016384
011,00000000,02562363,030,01210157,00076469,001024,000,000,00016384
012,00000000,02556464,030,01209830,00075948,001024,000,000,00016384
013,00000000,02782752,030,01314634,00083194,001024,000,000,00016384
014,00000000,02559344,030,01208099,00076865,001024,000,000,00016384
015,00000000,02652939,030,01253950,00079138,001024,000,000,00016384
016,00000000,02553674,030,01206791,00076088,001024,000,000,00016384
017,00000000,02669646,030,01259957,00079804,001024,000,000,00016384
018,00000000,02679243,030,01265252,00080534,001024,000,000,00016384
019,00000000,02505434,030,01182949,00074759,001024,000,000,00016384
020,00000000,02446243,030,01155868,00073236,001024,000,000,00016384
021,00000000,02503159,030,01182477,00074465,001024,000,000,00016384
022,00000000,02641267,030,01248160,00078837,001024,000,000,00016384
023,00000000,02764098,030,01306238,00082173,001024,000,000,00016384
024,00000000,02755398,030,01301570,00082169,001024,000,000,00016384
025,00000000,02597056,030,01226795,00077462,001024,000,000,00016384
026,00000000,02453765,030,01159568,00073433,001024,000,000,00016384
027,00000000,02669438,030,01261304,00079775,001024,000,000,00016384
028,00000000,02467386,030,01164871,00073710,001024,000,000,00016384
029,00000000,02665252,030,01259204,00079750,001024,000,000,00016384
030,00000000,02532486,030,01197266,00075666,001024,000,000,00016384
031,00000000,02709978,030,01280679,00080833,001024,000,000,00016384
