tid,loop_in_cs,lock_acquires,duration,glock_tries,array_size(B),nodeID,run,lockNR
000,00008068,00008068,020,01274707,001024,001,000,0001
001,00009685,00009685,020,01285148,001024,001,000,0001
002,00008313,00008313,020,01290162,001024,001,000,0001
003,00009834,00009834,020,01284502,001024,001,000,0001
004,00007880,00007880,020,01291776,001024,001,000,0001
005,00009537,00009537,020,01285506,001024,001,000,0001
006,00008199,00008199,020,01290569,001024,001,000,0001
007,00009926,00009926,020,01283985,001024,001,000,0001
008,00007933,00007933,020,01291437,001024,001,000,0001
009,00009648,00009648,020,01285331,001024,001,000,0001
010,00008099,00008099,020,01290990,001024,001,000,0001
011,00009121,00009121,020,01287024,001024,001,000,0001
012,00007748,00007748,020,01292286,001024,001,000,0001
013,00009442,00009442,020,01285942,001024,001,000,0001
014,00009426,00009426,020,01285825,001024,001,000,0001
015,00009712,00009712,020,01284627,001024,001,000,0001
016,00009759,00009759,020,01284463,001024,001,000,0001
017,00009641,00009641,020,01285071,001024,001,000,0001
018,00009809,00009809,020,01284391,001024,001,000,0001
019,00009009,00009009,020,01287227,001024,001,000,0001
020,00009486,00009486,020,01285285,001024,001,000,0001
021,00008905,00008905,020,01287730,001024,001,000,0001
022,00009744,00009744,020,01284543,001024,001,000,0001
023,00008744,00008744,020,01288232,001024,001,000,0001
024,00009407,00009407,020,01285612,001024,001,000,0001
025,00009029,00009029,020,01287153,001024,001,000,0001
026,00009847,00009847,020,01284066,001024,001,000,0001
027,00008488,00008488,020,01289221,001024,001,000,0001
028,00009050,00009050,020,01287195,001024,001,000,0001
029,00008346,00008346,020,01290119,001024,001,000,0001
030,00009465,00009465,020,01285430,001024,001,000,0001
031,00008353,00008353,020,01289920,001024,001,000,0001
000,00007747,00007747,020,01262613,001024,001,001,0001
001,00009267,00009267,020,01275554,001024,001,001,0001
002,00008263,00008263,020,01279558,001024,001,001,0001
003,00009632,00009632,020,01274230,001024,001,001,0001
004,00007722,00007722,020,01281104,001024,001,001,0001
005,00009328,00009328,020,01275209,001024,001,001,0001
006,00008186,00008186,020,01279463,001024,001,001,0001
007,00009885,00009885,020,01273097,001024,001,001,0001
008,00009400,00009400,020,01274832,001024,001,001,0001
009,00007649,00007649,020,01281577,001024,001,001,0001
010,00009603,00009603,020,01274109,001024,001,001,0001
011,00007519,00007519,020,01281871,001024,001,001,0001
012,00009319,00009319,020,01275103,001024,001,001,0001
013,00007812,00007812,020,01280699,001024,001,001,0001
014,00008461,00008461,020,01278634,001024,001,001,0001
015,00009584,00009584,020,01273823,001024,001,001,0001
016,00008799,00008799,020,01277190,001024,001,001,0001
017,00009461,00009461,020,01274630,001024,001,001,0001
018,00008564,00008564,020,01277951,001024,001,001,0001
019,00009792,00009792,020,01273477,001024,001,001,0001
020,00008808,00008808,020,01277103,001024,001,001,0001
021,00008073,00008073,020,01279778,001024,001,001,0001
022,00008622,00008622,020,01277653,001024,001,001,0001
023,00010237,00010237,020,01271608,001024,001,001,0001
024,00009645,00009645,020,01273953,001024,001,001,0001
025,00009635,00009635,020,01273918,001024,001,001,0001
026,00010206,00010206,020,01271811,001024,001,001,0001
027,00008875,00008875,020,01276866,001024,001,001,0001
028,00009353,00009353,020,01274982,001024,001,001,0001
029,00008504,00008504,020,01278567,001024,001,001,0001
030,00009545,00009545,020,01274153,001024,001,001,0001
031,00008875,00008875,020,01276834,001024,001,001,0001
000,00008301,00008301,020,01284788,001024,001,002,0001
001,00008286,00008286,020,01284866,001024,001,002,0001
002,00009276,00009276,020,01281137,001024,001,002,0001
003,00008525,00008525,020,01284078,001024,001,002,0001
004,00009264,00009264,020,01269492,001024,001,002,0001
005,00008028,00008028,020,01285813,001024,001,002,0001
006,00007429,00007429,020,01287851,001024,001,002,0001
007,00010050,00010050,020,01277926,001024,001,002,0001
008,00007468,00007468,020,01287695,001024,001,002,0001
009,00009718,00009718,020,01279266,001024,001,002,0001
