tid,lock_impl_time(ms)
RUN 0
001, 23301.361
002, 23485.369
003, 23462.967
004, 23609.217
005, 23261.275
006, 23428.170
007, 23684.482
008, 23423.207
-----------------------------------------------------------------------------------------------

RUN 1
001, 23240.080
002, 23621.295
003, 23574.811
004, 23719.559
005, 23459.439
006, 23158.682
007, 23592.203
008, 23619.170
-----------------------------------------------------------------------------------------------

RUN 2
001, 23195.439
002, 23578.453
003, 23492.086
004, 23682.820
005, 22952.969
006, 22911.582
007, 23678.533
008, 23573.754
-----------------------------------------------------------------------------------------------

RUN 3
001, 23230.334
002, 23340.459
003, 23314.104
004, 23041.041
005, 23122.498
006, 23188.727
007, 23754.900
008, 23168.547
-----------------------------------------------------------------------------------------------

RUN 4
001, 22797.648
002, 23542.887
003, 23585.613
004, 23080.564
005, 23389.125
006, 22935.889
007, 23448.893
008, 23281.492
-----------------------------------------------------------------------------------------------

