tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,         0,       0,    0.000007,    0.000000,    0.139679,    0.054138,    0.000705,    0.000284,    0.138639,    0.053723,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.060898,    0.041847,    0.000080,    0.000113,    0.060704,    0.041648,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.050886,    0.032164,    0.000073,    0.000096,    0.050711,    0.031962,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.034489,    0.031675,    0.000062,    0.000103,    0.034334,    0.031490,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.033631,    0.030857,    0.000061,    0.000098,    0.033482,    0.030680,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.036592,    0.031095,    0.000061,    0.000098,    0.036449,    0.030903,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.033347,    0.031527,    0.000062,    0.000094,    0.033186,    0.031336,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.033061,    0.031277,    0.000061,    0.000092,    0.032911,    0.031098,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.034486,    0.030802,    0.000072,    0.000101,    0.034328,    0.030609,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.034196,    0.030722,    0.000061,    0.000097,    0.034047,    0.030528,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.033886,    0.031009,    0.000061,    0.000094,    0.033739,    0.030817,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.033681,    0.031782,    0.000063,    0.000104,    0.033530,    0.031586,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.033845,    0.030324,    0.000069,    0.000095,    0.033683,    0.030137,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.033400,    0.031389,    0.000070,    0.000089,    0.033242,    0.031209,               0,000,000
