lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0000000,0000361,0000060,0001017,0037731,0022292,0037731,0000041,001024,000,000,16384
0000000,0001134,0000401,0001134,0062036,0044103,0061917,0000256,001024,000,000,16384
0000000,0000340,0000060,0001007,0006743,0006412,0006713,0000019,001024,001,000,16384
0000000,0001102,0000581,0001117,0027301,0036789,0027201,0000144,001024,001,000,16384
0000000,0000340,0000060,0001007,0006803,0006523,0006772,0000019,001024,002,000,16384
0000000,0001084,0000480,0001110,0027321,0036819,0027212,0000141,001024,002,000,16384
0000000,0000351,0000051,0001017,0037782,0022262,0037781,0000041,001024,000,001,16384
0000000,0001136,0000421,0001134,0062157,0044113,0062047,0000257,001024,000,001,16384
0000000,0000331,0000060,0001007,0006712,0006372,0006682,0000019,001024,001,001,16384
0000000,0001083,0000521,0001104,0027321,0036850,0027212,0000139,001024,001,001,16384
0000000,0000340,0000060,0001007,0006793,0006532,0006763,0000019,001024,002,001,16384
0000000,0001104,0000491,0001119,0027311,0036879,0027201,0000145,001024,002,001,16384
0000000,0000361,0000060,0001017,0037731,0022443,0037721,0000041,001024,000,002,16384
0000000,0001135,0000411,0001135,0062217,0044243,0062097,0000255,001024,000,002,16384
0000000,0000340,0000060,0001007,0006732,0006402,0006702,0000019,001024,001,002,16384
0000000,0001083,0000511,0001108,0027402,0036719,0027301,0000138,001024,001,002,16384
0000000,0000341,0000060,0001007,0006813,0006572,0006783,0000020,001024,002,002,16384
0000000,0001103,0000481,0001121,0027362,0036850,0027261,0000145,001024,002,002,16384
