tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,         0,       0,    0.000007,    0.000000,    0.107876,    0.043336,    0.014908,    0.002416,    0.092741,    0.040793,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.062279,    0.040457,    0.004731,    0.002029,    0.057434,    0.038355,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.047537,    0.032912,    0.004071,    0.001946,    0.043378,    0.030900,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.047308,    0.032410,    0.004164,    0.001926,    0.043049,    0.030420,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.045311,    0.032218,    0.004169,    0.001898,    0.041058,    0.030257,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.059021,    0.034184,    0.004163,    0.001909,    0.054765,    0.032212,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.043674,    0.031589,    0.004182,    0.001905,    0.039391,    0.029625,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.040836,    0.034120,    0.003958,    0.001926,    0.036791,    0.032135,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.038364,    0.043162,    0.004146,    0.001918,    0.034132,    0.041181,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.038005,    0.032071,    0.004252,    0.001875,    0.033668,    0.030134,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.038350,    0.032452,    0.004000,    0.001922,    0.034256,    0.030438,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.037017,    0.033241,    0.004031,    0.001906,    0.032898,    0.031269,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.037826,    0.032017,    0.003956,    0.001904,    0.033788,    0.030061,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.038352,    0.032771,    0.003984,    0.001906,    0.034286,    0.030814,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.037300,    0.032801,    0.003970,    0.001894,    0.033237,    0.030854,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.037041,    0.033543,    0.003926,    0.001915,    0.033024,    0.031569,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.038499,    0.031944,    0.003972,    0.001918,    0.034441,    0.029972,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.037207,    0.037312,    0.003925,    0.001913,    0.033194,    0.035337,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.038221,    0.032332,    0.004003,    0.001914,    0.034137,    0.030351,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.037652,    0.032145,    0.003977,    0.001914,    0.033597,    0.030175,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.038013,    0.032990,    0.004599,    0.001925,    0.033309,    0.031015,               0,000,001
000,         0,       0,    0.000007,    0.000000,    0.037018,    0.031666,    0.003977,    0.001895,    0.032956,    0.029714,               0,000,001
000,         0,       0,    0.000010,    0.000000,    0.038018,    0.032462,    0.003938,    0.001914,    0.033976,    0.030491,               0,000,001
000,         0,       0,    0.000010,    0.000000,    0.037246,    0.036596,    0.004073,    0.001922,    0.033083,    0.034620,               0,000,001
000,         0,       0,    0.000007,    0.000000,    0.037448,    0.031892,    0.003950,    0.001915,    0.033415,    0.029921,               0,000,001
000,         0,       0,    0.000010,    0.000000,    0.037745,    0.031956,    0.003974,    0.001890,    0.033689,    0.030009,               0,000,001
000,         0,       0,    0.000007,    0.000000,    0.037828,    0.032899,    0.003965,    0.001904,    0.033782,    0.030917,               0,000,001
000,         0,       0,    0.000007,    0.000000,    0.037449,    0.031681,    0.004266,    0.001921,    0.033102,    0.029692,               0,000,001
000,         0,       0,    0.000010,    0.000000,    0.040004,    0.032490,    0.003974,    0.001909,    0.035948,    0.030531,               0,000,001
000,         0,       0,    0.000010,    0.000000,    0.042343,    0.036963,    0.004212,    0.001898,    0.038049,    0.034999,               0,000,001
000,         0,       0,    0.000010,    0.000000,    0.037406,    0.032813,    0.003945,    0.001926,    0.033363,    0.030834,               0,000,001
000,         0,       0,    0.000010,    0.000000,    0.037993,    0.034305,    0.003952,    0.001915,    0.033959,    0.032338,               0,000,001
000,         0,       0,    0.000010,    0.000000,    0.044313,    0.032225,    0.003951,    0.001934,    0.040282,    0.030238,               0,000,001
000,         0,       0,    0.000007,    0.000000,    0.036835,    0.038747,    0.003978,    0.001870,    0.032776,    0.036819,               0,000,001
000,         0,       0,    0.000010,    0.000000,    0.037424,    0.031673,    0.003991,    0.001889,    0.033350,    0.029711,               0,000,001
000,         0,       0,    0.000010,    0.000000,    0.037925,    0.032255,    0.003979,    0.001922,    0.033865,    0.030277,               0,000,001
000,         0,       0,    0.000010,    0.000000,    0.037028,    0.032405,    0.003990,    0.001881,    0.032957,    0.030472,               0,000,001
000,         0,       0,    0.000010,    0.000000,    0.037199,    0.032944,    0.003975,    0.001905,    0.033140,    0.030983,               0,000,001
000,         0,       0,    0.000010,    0.000000,    0.037926,    0.032090,    0.003938,    0.001906,    0.033887,    0.030136,               0,000,001
000,         0,       0,    0.000007,    0.000000,    0.037037,    0.035736,    0.003944,    0.001886,    0.033013,    0.033791,               0,000,001
000,         0,       0,    0.000010,    0.000000,    0.038642,    0.031966,    0.004609,    0.001900,    0.033939,    0.030012,               0,000,002
000,         0,       0,    0.000007,    0.000000,    0.037394,    0.032196,    0.003968,    0.001902,    0.033341,    0.030236,               0,000,002
000,         0,       0,    0.000010,    0.000000,    0.037121,    0.040120,    0.003960,    0.001924,    0.033079,    0.038132,               0,000,002
000,         0,       0,    0.000010,    0.000000,    0.037519,    0.032074,    0.003968,    0.001918,    0.033471,    0.030098,               0,000,002
000,         0,       0,    0.000007,    0.000000,    0.038009,    0.032183,    0.003937,    0.001912,    0.033990,    0.030213,               0,000,002
000,         0,       0,    0.000007,    0.000000,    0.037057,    0.038938,    0.003967,    0.001912,    0.033007,    0.036968,               0,000,002
000,         0,       0,    0.000010,    0.000000,    0.037551,    0.063611,    0.003981,    0.001898,    0.033474,    0.061651,               0,000,002
000,         0,       0,    0.000007,    0.000000,    0.038332,    0.035446,    0.003944,    0.001901,    0.034303,    0.033484,               0,000,002
000,         0,       0,    0.000007,    0.000000,    0.037948,    0.035827,    0.003962,    0.001980,    0.033903,    0.033783,               0,000,002
000,         0,       0,    0.000010,    0.000000,    0.037423,    0.031745,    0.004283,    0.001874,    0.033062,    0.029802,               0,000,002
000,         0,       0,    0.000010,    0.000000,    0.036516,    0.031181,    0.003967,    0.001873,    0.032467,    0.029237,               0,000,002
000,         0,       0,    0.000010,    0.000000,    0.037225,    0.031081,    0.003924,    0.001926,    0.033219,    0.029101,               0,000,002
000,         0,       0,    0.000007,    0.000000,    0.036834,    0.031936,    0.003951,    0.001915,    0.032801,    0.029969,               0,000,002
000,         0,       0,    0.000010,    0.000000,    0.036943,    0.032135,    0.003960,    0.001890,    0.032901,    0.030194,               0,000,002
000,         0,       0,    0.000010,    0.000000,    0.037404,    0.031341,    0.003950,    0.001892,    0.033375,    0.029400,               0,000,002
000,         0,       0,    0.000007,    0.000000,    0.036565,    0.035373,    0.003963,    0.001898,    0.032519,    0.033426,               0,000,002
000,         0,       0,    0.000007,    0.000000,    0.036625,    0.031420,    0.003960,    0.001868,    0.032585,    0.029499,               0,000,002
000,         0,       0,    0.000010,    0.000000,    0.036953,    0.031340,    0.003956,    0.001893,    0.032921,    0.029392,               0,000,002
000,         0,       0,    0.000010,    0.000000,    0.036578,    0.031888,    0.003960,    0.001868,    0.032538,    0.029947,               0,000,002
000,         0,       0,    0.000010,    0.000000,    0.036500,    0.030960,    0.003954,    0.001873,    0.032467,    0.029027,               0,000,002
