tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000, 206882278,206882278, 8288.298828
-------------------------------------------------------------------------------------------------------

RUN 1
000, 206867427,206867427, 8288.719727
-------------------------------------------------------------------------------------------------------

RUN 2
000, 206890009,206890009, 8288.228516
-------------------------------------------------------------------------------------------------------

RUN 3
000, 206951564,206951564, 8288.808594
-------------------------------------------------------------------------------------------------------

RUN 4
000, 206923103,206923103, 8288.276367
-------------------------------------------------------------------------------------------------------

