tid,loop_in_cs,tp,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la,numa,cache_misses,c_ho,c_hod,cnNR,mnNR,threadNR,maxHandover,colocate,zipfian,readRatio
014,00000000,01441525,00009909,010,00725021,00000000,00000000,001024,000,000,00001024,00724985,01,0000016083149093,00000000,00000000,001,001,016,016,1,0.99,050
015,00000000,01375431,00009161,010,00690833,00000000,00000000,001024,000,000,00001024,00690803,01,0000004118184110,00000000,00000000,001,001,016,016,1,0.99,050
000,00000000,01447769,00008996,010,00726625,00000000,00000000,001024,000,001,00001024,00726590,01,0000015348574548,00000000,00000000,001,001,016,016,1,0.99,050
001,00000000,01448295,00006655,010,00728404,00000000,00000000,001024,000,001,00001024,00728363,01,0000015687488000,00000000,00000000,001,001,016,016,1,0.99,050
002,00000000,01445764,00006961,010,00725784,00000000,00000000,001024,000,001,00001024,00725751,01,0000015481817802,00000000,00000000,001,001,016,016,1,0.99,050
003,00000000,01445042,00008167,010,00725384,00000000,00000000,001024,000,001,00001024,00725348,01,0000015630520381,00000000,00000000,001,001,016,016,1,0.99,050
004,00000000,01445481,00029891,010,00725395,00000000,00000000,001024,000,001,00001024,00725361,01,0000016035268869,00000000,00000000,001,001,016,016,1,0.99,050
005,00000000,01446986,00008416,010,00727112,00000000,00000000,001024,000,001,00001024,00727077,01,0000016083041933,00000000,00000000,001,001,016,016,1,0.99,050
006,00000000,01442137,00009161,010,00723693,00000000,00000000,001024,000,001,00001024,00723662,01,0000016419487439,00000000,00000000,001,001,016,016,1,0.99,050
007,00000000,01439698,00007034,010,00723436,00000000,00000000,001024,000,001,00001024,00723398,01,0000016216767534,00000000,00000000,001,001,016,016,1,0.99,050
008,00000000,01446990,00008083,010,00727065,00000000,00000000,001024,000,001,00001024,00727038,01,0000016309311613,00000000,00000000,001,001,016,016,1,0.99,050
009,00000000,01448281,00006532,010,00726744,00000000,00000000,001024,000,001,00001024,00726704,01,0000016024780056,00000000,00000000,001,001,016,016,1,0.99,050
010,00000000,01447629,00025303,010,00727483,00000000,00000000,001024,000,001,00001024,00727438,01,0000016058734910,00000000,00000000,001,001,016,016,1,0.99,050
011,00000000,01449938,00008262,010,00728495,00000000,00000000,001024,000,001,00001024,00728462,01,0000016318432383,00000000,00000000,001,001,016,016,1,0.99,050
012,00000000,01444071,00009025,010,00724656,00000000,00000000,001024,000,001,00001024,00724629,01,0000016098775984,00000000,00000000,001,001,016,016,1,0.99,050
013,00000000,01448347,00017058,010,00728239,00000000,00000000,001024,000,001,00001024,00728211,01,0000015667567810,00000000,00000000,001,001,016,016,1,0.99,050
014,00000000,01445228,00012958,010,00725624,00000000,00000000,001024,000,001,00001024,00725590,01,0000016154094130,00000000,00000000,001,001,016,016,1,0.99,050
015,00000000,01379564,00009434,010,00693169,00000000,00000000,001024,000,001,00001024,00693138,01,0000003976725226,00000000,00000000,001,001,016,016,1,0.99,050
000,00000000,01404236,00077931,010,00704101,00000000,00000000,001024,000,000,00000128,00703815,01,0000015556819514,00000000,00000000,001,001,016,016,1,0.99,050
001,00000000,01402109,00066955,010,00706298,00000000,00000000,001024,000,000,00000128,00706028,01,0000014945825832,00000000,00000000,001,001,016,016,1,0.99,050
002,00000000,01402650,00063983,010,00705600,00000000,00000000,001024,000,000,00000128,00705342,01,0000015220189932,00000000,00000000,001,001,016,016,1,0.99,050
003,00000000,01402364,00095499,010,00704953,00000000,00000000,001024,000,000,00000128,00704676,01,0000015563725984,00000000,00000000,001,001,016,016,1,0.99,050
004,00000000,01401842,00093890,010,00705135,00000000,00000000,001024,000,000,00000128,00704889,01,0000015567540868,00000000,00000000,001,001,016,016,1,0.99,050
005,00000000,01404321,00067925,010,00705629,00000000,00000000,001024,000,000,00000128,00705368,01,0000015487117722,00000000,00000000,001,001,016,016,1,0.99,050
006,00000000,01397848,00073232,010,00704102,00000000,00000000,001024,000,000,00000128,00703848,01,0000015664376799,00000000,00000000,001,001,016,016,1,0.99,050
007,00000000,01389474,00080917,010,00699012,00000000,00000000,001024,000,000,00000128,00698778,01,0000015744436385,00000000,00000000,001,001,016,016,1,0.99,050
008,00000000,01395681,00068493,010,00701543,00000000,00000000,001024,000,000,00000128,00701245,01,0000015879764720,00000000,00000000,001,001,016,016,1,0.99,050
009,00000000,01395772,00060654,010,00701004,00000000,00000000,001024,000,000,00000128,00700725,01,0000015647807333,00000000,00000000,001,001,016,016,1,0.99,050
010,00000000,01396359,00075923,010,00701635,00000000,00000000,001024,000,000,00000128,00701399,01,0000015924301035,00000000,00000000,001,001,016,016,1,0.99,050
011,00000000,01395705,00079598,010,00701670,00000000,00000000,001024,000,000,00000128,00701422,01,0000015300202291,00000000,00000000,001,001,016,016,1,0.99,050
012,00000000,01393833,00065897,010,00700952,00000000,00000000,001024,000,000,00000128,00700687,01,0000015916822029,00000000,00000000,001,001,016,016,1,0.99,050
013,00000000,01396327,00068367,010,00700274,00000000,00000000,001024,000,000,00000128,00699989,01,0000015362920842,00000000,00000000,001,001,016,016,1,0.99,050
014,00000000,01392814,00069738,010,00700537,00000000,00000000,001024,000,000,00000128,00700280,01,0000015695012050,00000000,00000000,001,001,016,016,1,0.99,050
015,00000000,01331586,00066646,010,00667952,00000000,00000000,001024,000,000,00000128,00667716,01,0000003870979492,00000000,00000000,001,001,016,016,1,0.99,050
000,00000000,01397698,00071451,010,00701918,00000000,00000000,001024,000,001,00000128,00701648,01,0000014415176463,00000000,00000000,001,001,016,016,1,0.99,050
001,00000000,01401165,00070962,010,00704034,00000000,00000000,001024,000,001,00000128,00703777,01,0000014570091147,00000000,00000000,001,001,016,016,1,0.99,050
002,00000000,01407928,00066769,010,00707558,00000000,00000000,001024,000,001,00000128,00707276,01,0000015236248585,00000000,00000000,001,001,016,016,1,0.99,050
003,00000000,01409410,00073049,010,00708476,00000000,00000000,001024,000,001,00000128,00708209,01,0000014975517233,00000000,00000000,001,001,016,016,1,0.99,050
004,00000000,01406464,00085149,010,00706960,00000000,00000000,001024,000,001,00000128,00706695,01,0000014820866144,00000000,00000000,001,001,016,016,1,0.99,050
005,00000000,01404310,00100914,010,00705906,00000000,00000000,001024,000,001,00000128,00705627,01,0000015434400561,00000000,00000000,001,001,016,016,1,0.99,050
006,00000000,01384019,00074041,010,00695317,00000000,00000000,001024,000,001,00000128,00695035,01,0000013167837313,00000000,00000000,001,001,016,016,1,0.99,050
007,00000000,01390577,00107312,010,00698734,00000000,00000000,001024,000,001,00000128,00698486,01,0000015649934635,00000000,00000000,001,001,016,016,1,0.99,050
008,00000000,01401344,00069124,010,00704066,00000000,00000000,001024,000,001,00000128,00703820,01,0000015965999635,00000000,00000000,001,001,016,016,1,0.99,050
009,00000000,01400486,00073946,010,00703739,00000000,00000000,001024,000,001,00000128,00703473,01,0000015088272645,00000000,00000000,001,001,016,016,1,0.99,050
010,00000000,01399114,00080867,010,00703782,00000000,00000000,001024,000,001,00000128,00703515,01,0000015914568996,00000000,00000000,001,001,016,016,1,0.99,050
011,00000000,01399905,00077798,010,00704212,00000000,00000000,001024,000,001,00000128,00703967,01,0000015845000942,00000000,00000000,001,001,016,016,1,0.99,050
012,00000000,01396967,00076950,010,00701951,00000000,00000000,001024,000,001,00000128,00701690,01,0000015664679633,00000000,00000000,001,001,016,016,1,0.99,050
013,00000000,01398670,00068012,010,00703532,00000000,00000000,001024,000,001,00000128,00703253,01,0000015496131892,00000000,00000000,001,001,016,016,1,0.99,050
014,00000000,01394276,00063373,010,00701269,00000000,00000000,001024,000,001,00000128,00701027,01,0000015783338962,00000000,00000000,001,001,016,016,1,0.99,050
015,00000000,01334090,00061600,010,00671264,00000000,00000000,001024,000,001,00000128,00671034,01,0000003847964155,00000000,00000000,001,001,016,016,1,0.99,050
000,00000000,00792228,00848930,010,00398604,00000000,00000000,001024,000,000,00000008,00397491,01,0000008765333342,00000000,00000000,001,001,016,016,1,0.99,050
001,00000000,00792520,00776186,010,00399491,00000000,00000000,001024,000,000,00000008,00398332,01,0000008950647276,00000000,00000000,001,001,016,016,1,0.99,050
002,00000000,00790585,00693536,010,00398567,00000000,00000000,001024,000,000,00000008,00397441,01,0000008762014843,00000000,00000000,001,001,016,016,1,0.99,050
003,00000000,00785943,00694665,010,00396396,00000000,00000000,001024,000,000,00000008,00395234,01,0000008182794058,00000000,00000000,001,001,016,016,1,0.99,050
004,00000000,00765568,00762378,010,00385896,00000000,00000000,001024,000,000,00000008,00384838,01,0000006846882797,00000000,00000000,001,001,016,016,1,0.99,050
005,00000000,00794097,00958070,010,00400142,00000000,00000000,001024,000,000,00000008,00398923,01,0000008978625669,00000000,00000000,001,001,016,016,1,0.99,050
006,00000000,00792350,00797635,010,00399305,00000000,00000000,001024,000,000,00000008,00398088,01,0000008585144998,00000000,00000000,001,001,016,016,1,0.99,050
007,00000000,00794392,00812672,010,00400362,00000000,00000000,001024,000,000,00000008,00399147,01,0000008865884156,00000000,00000000,001,001,016,016,1,0.99,050
008,00000000,00790892,00000000,010,00398623,00000000,00000000,001024,000,000,00000008,00397384,01,0000008345877147,00000000,00000000,001,001,016,016,1,0.99,050
009,00000000,00793509,00000000,010,00399892,00000000,00000000,001024,000,000,00000008,00398682,01,0000008784406409,00000000,00000000,001,001,016,016,1,0.99,050
010,00000000,00795785,00000000,010,00400975,00000000,00000000,001024,000,000,00000008,00399780,01,0000009002657279,00000000,00000000,001,001,016,016,1,0.99,050
011,00000000,00767656,00000000,010,00387140,00000000,00000000,001024,000,000,00000008,00385975,01,0000002240226021,00000000,00000000,001,001,016,016,1,0.99,050
012,00000000,00790289,00000000,010,00399070,00000000,00000000,001024,000,000,00000008,00397898,01,0000009045622132,00000000,00000000,001,001,016,016,1,0.99,050
013,00000000,00795710,00000000,010,00401248,00000000,00000000,001024,000,000,00000008,00399941,01,0000008931196467,00000000,00000000,001,001,016,016,1,0.99,050
014,00000000,00790685,00000000,010,00398644,00000000,00000000,001024,000,000,00000008,00397487,01,0000008656310506,00000000,00000000,001,001,016,016,1,0.99,050
015,00000000,00790805,00000000,010,00398562,00000000,00000000,001024,000,000,00000008,00397431,01,0000008151836311,00000000,00000000,001,001,016,016,1,0.99,050
000,00000000,00798379,00869846,010,00402612,00000000,00000000,001024,000,001,00000008,00401364,01,0000008883976751,00000000,00000000,001,001,016,016,1,0.99,050
001,00000000,00800666,01027818,010,00403433,00000000,00000000,001024,000,001,00000008,00402214,01,0000008624635005,00000000,00000000,001,001,016,016,1,0.99,050
002,00000000,00801136,00703057,010,00403155,00000000,00000000,001024,000,001,00000008,00401978,01,0000008919731260,00000000,00000000,001,001,016,016,1,0.99,050
003,00000000,00802513,00833088,010,00402975,00000000,00000000,001024,000,001,00000008,00401796,01,0000008486085978,00000000,00000000,001,001,016,016,1,0.99,050
004,00000000,00797668,00781363,010,00402228,00000000,00000000,001024,000,001,00000008,00400990,01,0000008926275046,00000000,00000000,001,001,016,016,1,0.99,050
005,00000000,00798637,00680086,010,00401965,00000000,00000000,001024,000,001,00000008,00400826,01,0000008489665669,00000000,00000000,001,001,016,016,1,0.99,050
006,00000000,00796546,00802693,010,00401147,00000000,00000000,001024,000,001,00000008,00400067,01,0000009025328093,00000000,00000000,001,001,016,016,1,0.99,050
007,00000000,00795884,00705706,010,00401229,00000000,00000000,001024,000,001,00000008,00400008,01,0000008845639302,00000000,00000000,001,001,016,016,1,0.99,050
008,00000000,00769268,00000000,010,00387862,00000000,00000000,001024,000,001,00000008,00386788,01,0000002250706956,00000000,00000000,001,001,016,016,1,0.99,050
009,00000000,00798096,00000000,010,00402454,00000000,00000000,001024,000,001,00000008,00401194,01,0000008764100078,00000000,00000000,001,001,016,016,1,0.99,050
010,00000000,00798097,00000000,010,00401952,00000000,00000000,001024,000,001,00000008,00400757,01,0000009022864904,00000000,00000000,001,001,016,016,1,0.99,050
011,00000000,00796722,00000000,010,00402229,00000000,00000000,001024,000,001,00000008,00401081,01,0000008976887507,00000000,00000000,001,001,016,016,1,0.99,050
012,00000000,00796953,00000000,010,00401780,00000000,00000000,001024,000,001,00000008,00400554,01,0000008619874112,00000000,00000000,001,001,016,016,1,0.99,050
013,00000000,00798365,00000000,010,00402531,00000000,00000000,001024,000,001,00000008,00401297,01,0000008698626878,00000000,00000000,001,001,016,016,1,0.99,050
014,00000000,00798427,00000000,010,00402191,00000000,00000000,001024,000,001,00000008,00401008,01,0000008615111158,00000000,00000000,001,001,016,016,1,0.99,050
015,00000000,00799303,00000000,010,00402949,00000000,00000000,001024,000,001,00000008,00401735,01,0000008740216234,00000000,00000000,001,001,016,016,1,0.99,050
000,00000000,00283229,00001755,010,00142097,00000000,00000000,001024,001,000,00001024,00142096,01,0000014734659756,00000000,00000000,002,001,016,016,0,0.99,050
001,00000000,00283305,00001355,010,00142106,00000000,00000000,001024,001,000,00001024,00142104,01,0000013947486731,00000000,00000000,002,001,016,016,0,0.99,050
002,00000000,00283276,00001172,010,00142028,00000000,00000000,001024,001,000,00001024,00142026,01,0000014798234397,00000000,00000000,002,001,016,016,0,0.99,050
003,00000000,00283287,00001738,010,00142029,00000000,00000000,001024,001,000,00001024,00142029,01,0000014780206817,00000000,00000000,002,001,016,016,0,0.99,050
004,00000000,00283329,00005937,010,00141860,00000000,00000000,001024,001,000,00001024,00141859,01,0000014831892233,00000000,00000000,002,001,016,016,0,0.99,050
005,00000000,00283194,00001183,010,00142044,00000000,00000000,001024,001,000,00001024,00142043,01,0000014796628792,00000000,00000000,002,001,016,016,0,0.99,050
006,00000000,00283214,00001364,010,00141781,00000000,00000000,001024,001,000,00001024,00141777,01,0000013956146317,00000000,00000000,002,001,016,016,0,0.99,050
007,00000000,00282965,00002236,010,00142650,00000000,00000000,001024,001,000,00001024,00142644,01,0000014773942409,00000000,00000000,002,001,016,016,0,0.99,050
008,00000000,00283168,00001300,010,00141979,00000000,00000000,001024,001,000,00001024,00141977,01,0000014772660818,00000000,00000000,002,001,016,016,0,0.99,050
009,00000000,00283172,00001726,010,00142284,00000000,00000000,001024,001,000,00001024,00142283,01,0000015000385007,00000000,00000000,002,001,016,016,0,0.99,050
010,00000000,00283139,00001946,010,00142030,00000000,00000000,001024,001,000,00001024,00142029,01,0000014777254066,00000000,00000000,002,001,016,016,0,0.99,050
011,00000000,00283223,00001786,010,00141952,00000000,00000000,001024,001,000,00001024,00141948,01,0000014855329054,00000000,00000000,002,001,016,016,0,0.99,050
012,00000000,00283445,00001907,010,00141861,00000000,00000000,001024,001,000,00001024,00141858,01,0000014761959124,00000000,00000000,002,001,016,016,0,0.99,050
013,00000000,00282371,00004684,010,00141660,00000000,00000000,001024,001,000,00001024,00141656,01,0000014902412737,00000000,00000000,002,001,016,016,0,0.99,050
014,00000000,00283486,00001981,010,00141936,00000000,00000000,001024,001,000,00001024,00141935,01,0000014769178147,00000000,00000000,002,001,016,016,0,0.99,050
015,00000000,00283113,00002477,010,00142018,00000000,00000000,001024,001,000,00001024,00142014,01,0000013959584073,00000000,00000000,002,001,016,016,0,0.99,050
000,00000000,00283035,00002078,010,00142175,00000000,00000000,001024,001,001,00001024,00142174,01,0000013145917265,00000000,00000000,002,001,016,016,0,0.99,050
001,00000000,00282992,00001254,010,00142210,00000000,00000000,001024,001,001,00001024,00142210,01,0000014251683839,00000000,00000000,002,001,016,016,0,0.99,050
002,00000000,00283077,00001189,010,00142179,00000000,00000000,001024,001,001,00001024,00142178,01,0000014088690319,00000000,00000000,002,001,016,016,0,0.99,050
003,00000000,00283064,00001459,010,00142673,00000000,00000000,001024,001,001,00001024,00142673,01,0000014509472916,00000000,00000000,002,001,016,016,0,0.99,050
004,00000000,00282929,00007677,010,00142097,00000000,00000000,001024,001,001,00001024,00142095,01,0000014070776464,00000000,00000000,002,001,016,016,0,0.99,050
005,00000000,00283073,00001184,010,00141734,00000000,00000000,001024,001,001,00001024,00141734,01,0000014047684640,00000000,00000000,002,001,016,016,0,0.99,050
006,00000000,00283256,00001599,010,00141660,00000000,00000000,001024,001,001,00001024,00141658,01,0000013218535453,00000000,00000000,002,001,016,016,0,0.99,050
007,00000000,00283081,00002395,010,00141607,00000000,00000000,001024,001,001,00001024,00141605,01,0000014249768428,00000000,00000000,002,001,016,016,0,0.99,050
008,00000000,00283295,00001500,010,00142266,00000000,00000000,001024,001,001,00001024,00142264,01,0000013949978822,00000000,00000000,002,001,016,016,0,0.99,050
009,00000000,00282991,00001406,010,00142660,00000000,00000000,001024,001,001,00001024,00142658,01,0000014008880498,00000000,00000000,002,001,016,016,0,0.99,050
010,00000000,00283203,00001739,010,00142181,00000000,00000000,001024,001,001,00001024,00142181,01,0000014152687792,00000000,00000000,002,001,016,016,0,0.99,050
011,00000000,00283344,00001628,010,00141828,00000000,00000000,001024,001,001,00001024,00141825,01,0000013957563030,00000000,00000000,002,001,016,016,0,0.99,050
012,00000000,00283074,00001844,010,00141615,00000000,00000000,001024,001,001,00001024,00141611,01,0000014033870415,00000000,00000000,002,001,016,016,0,0.99,050
013,00000000,00283314,00001424,010,00142328,00000000,00000000,001024,001,001,00001024,00142325,01,0000014519196940,00000000,00000000,002,001,016,016,0,0.99,050
014,00000000,00283482,00002118,010,00141915,00000000,00000000,001024,001,001,00001024,00141912,01,0000013943551565,00000000,00000000,002,001,016,016,0,0.99,050
015,00000000,00282514,00058034,010,00141887,00000000,00000000,001024,001,001,00001024,00141885,01,0000014057544299,00000000,00000000,002,001,016,016,0,0.99,050
000,00000000,00282635,00017846,010,00141703,00000000,00000000,001024,001,000,00000128,00141692,01,0000013972165054,00000000,00000000,002,001,016,016,0,0.99,050
001,00000000,00282658,00014954,010,00141795,00000000,00000000,001024,001,000,00000128,00141783,01,0000013961734918,00000000,00000000,002,001,016,016,0,0.99,050
002,00000000,00282668,00012868,010,00141638,00000000,00000000,001024,001,000,00000128,00141627,01,0000014780796708,00000000,00000000,002,001,016,016,0,0.99,050
003,00000000,00282584,00013061,010,00141946,00000000,00000000,001024,001,000,00000128,00141935,01,0000014788503029,00000000,00000000,002,001,016,016,0,0.99,050
004,00000000,00282596,00019306,010,00141699,00000000,00000000,001024,001,000,00000128,00141685,01,0000014842027301,00000000,00000000,002,001,016,016,0,0.99,050
005,00000000,00282575,00028243,010,00141719,00000000,00000000,001024,001,000,00000128,00141705,01,0000014799989258,00000000,00000000,002,001,016,016,0,0.99,050
006,00000000,00282500,00013476,010,00141903,00000000,00000000,001024,001,000,00000128,00141892,01,0000014815523784,00000000,00000000,002,001,016,016,0,0.99,050
007,00000000,00282419,00017395,010,00142245,00000000,00000000,001024,001,000,00000128,00142224,01,0000013958589443,00000000,00000000,002,001,016,016,0,0.99,050
008,00000000,00282377,00013866,010,00141806,00000000,00000000,001024,001,000,00000128,00141790,01,0000014789230362,00000000,00000000,002,001,016,016,0,0.99,050
009,00000000,00281851,00011909,010,00141578,00000000,00000000,001024,001,000,00000128,00141560,01,0000014836125072,00000000,00000000,002,001,016,016,0,0.99,050
010,00000000,00282439,00014848,010,00141379,00000000,00000000,001024,001,000,00000128,00141366,01,0000014801266885,00000000,00000000,002,001,016,016,0,0.99,050
011,00000000,00282549,00018792,010,00141782,00000000,00000000,001024,001,000,00000128,00141772,01,0000013962813697,00000000,00000000,002,001,016,016,0,0.99,050
012,00000000,00282603,00013931,010,00141966,00000000,00000000,001024,001,000,00000128,00141952,01,0000014796456498,00000000,00000000,002,001,016,016,0,0.99,050
013,00000000,00282765,00026757,010,00141446,00000000,00000000,001024,001,000,00000128,00141434,01,0000014861163886,00000000,00000000,002,001,016,016,0,0.99,050
014,00000000,00282575,00013498,010,00141899,00000000,00000000,001024,001,000,00000128,00141883,01,0000014777608674,00000000,00000000,002,001,016,016,0,0.99,050
015,00000000,00282234,00016363,010,00141207,00000000,00000000,001024,001,000,00000128,00141193,01,0000014841879703,00000000,00000000,002,001,016,016,0,0.99,050
000,00000000,00282591,00015030,010,00142205,00000000,00000000,001024,001,001,00000128,00142197,01,0000014694145815,00000000,00000000,002,001,016,016,0,0.99,050
001,00000000,00282753,00015297,010,00141927,00000000,00000000,001024,001,001,00000128,00141916,01,0000014738314553,00000000,00000000,002,001,016,016,0,0.99,050
002,00000000,00282740,00012894,010,00141958,00000000,00000000,001024,001,001,00000128,00141944,01,0000014743330235,00000000,00000000,002,001,016,016,0,0.99,050
003,00000000,00282657,00012628,010,00141984,00000000,00000000,001024,001,001,00000128,00141974,01,0000014749550476,00000000,00000000,002,001,016,016,0,0.99,050
004,00000000,00282462,00028173,010,00141138,00000000,00000000,001024,001,001,00000128,00141126,01,0000014003366282,00000000,00000000,002,001,016,016,0,0.99,050
005,00000000,00282465,00015155,010,00142123,00000000,00000000,001024,001,001,00000128,00142103,01,0000014762915740,00000000,00000000,002,001,016,016,0,0.99,050
006,00000000,00282655,00014897,010,00141876,00000000,00000000,001024,001,001,00000128,00141858,01,0000014759689852,00000000,00000000,002,001,016,016,0,0.99,050
007,00000000,00282506,00018781,010,00142103,00000000,00000000,001024,001,001,00000128,00142088,01,0000014741004594,00000000,00000000,002,001,016,016,0,0.99,050
008,00000000,00282631,00012988,010,00142121,00000000,00000000,001024,001,001,00000128,00142100,01,0000014939961239,00000000,00000000,002,001,016,016,0,0.99,050
009,00000000,00282685,00013125,010,00142246,00000000,00000000,001024,001,001,00000128,00142236,01,0000015152866441,00000000,00000000,002,001,016,016,0,0.99,050
010,00000000,00282350,00013139,010,00141743,00000000,00000000,001024,001,001,00000128,00141723,01,0000014790230309,00000000,00000000,002,001,016,016,0,0.99,050
011,00000000,00282773,00041194,010,00141768,00000000,00000000,001024,001,001,00000128,00141754,01,0000014736744974,00000000,00000000,002,001,016,016,0,0.99,050
012,00000000,00282667,00018144,010,00141986,00000000,00000000,001024,001,001,00000128,00141971,01,0000014752398032,00000000,00000000,002,001,016,016,0,0.99,050
013,00000000,00282642,00013660,010,00141907,00000000,00000000,001024,001,001,00000128,00141895,01,0000014840131669,00000000,00000000,002,001,016,016,0,0.99,050
014,00000000,00282930,00013887,010,00141346,00000000,00000000,001024,001,001,00000128,00141336,01,0000014744934271,00000000,00000000,002,001,016,016,0,0.99,050
015,00000000,00281901,00015001,010,00141628,00000000,00000000,001024,001,001,00000128,00141615,01,0000014807644656,00000000,00000000,002,001,016,016,0,0.99,050
000,00000000,00264248,00252569,010,00132096,00000000,00000000,001024,001,000,00000008,00131897,01,0000012941854645,00000000,00000000,002,001,016,016,0,0.99,050
001,00000000,00263936,00230690,010,00132428,00000000,00000000,001024,001,000,00000008,00132250,01,0000013717967486,00000000,00000000,002,001,016,016,0,0.99,050
002,00000000,00264006,00211019,010,00132374,00000000,00000000,001024,001,000,00000008,00132229,01,0000014044467223,00000000,00000000,002,001,016,016,0,0.99,050
003,00000000,00263672,00248868,010,00132952,00000000,00000000,001024,001,000,00000008,00132751,01,0000013719759825,00000000,00000000,002,001,016,016,0,0.99,050
004,00000000,00263499,00282153,010,00132188,00000000,00000000,001024,001,000,00000008,00131989,01,0000013770619460,00000000,00000000,002,001,016,016,0,0.99,050
005,00000000,00263413,00228988,010,00132808,00000000,00000000,001024,001,000,00000008,00132627,01,0000013732503343,00000000,00000000,002,001,016,016,0,0.99,050
006,00000000,00263646,00426917,010,00132723,00000000,00000000,001024,001,000,00000008,00132530,01,0000013915737178,00000000,00000000,002,001,016,016,0,0.99,050
007,00000000,00263518,00236302,010,00131988,00000000,00000000,001024,001,000,00000008,00131789,01,0000013751173811,00000000,00000000,002,001,016,016,0,0.99,050
008,00000000,00263880,00000000,010,00132705,00000000,00000000,001024,001,000,00000008,00132516,01,0000013696580911,00000000,00000000,002,001,016,016,0,0.99,050
009,00000000,00264058,00000000,010,00132306,00000000,00000000,001024,001,000,00000008,00132109,01,0000013709778997,00000000,00000000,002,001,016,016,0,0.99,050
010,00000000,00263375,00000000,010,00132470,00000000,00000000,001024,001,000,00000008,00132281,01,0000013746654885,00000000,00000000,002,001,016,016,0,0.99,050
011,00000000,00263836,00000000,010,00132773,00000000,00000000,001024,001,000,00000008,00132588,01,0000013702499130,00000000,00000000,002,001,016,016,0,0.99,050
012,00000000,00263777,00000000,010,00133007,00000000,00000000,001024,001,000,00000008,00132810,01,0000013695524479,00000000,00000000,002,001,016,016,0,0.99,050
013,00000000,00264119,00000000,010,00132700,00000000,00000000,001024,001,000,00000008,00132496,01,0000013697645761,00000000,00000000,002,001,016,016,0,0.99,050
014,00000000,00263907,00000000,010,00132710,00000000,00000000,001024,001,000,00000008,00132528,01,0000013721857860,00000000,00000000,002,001,016,016,0,0.99,050
015,00000000,00263780,00000000,010,00132297,00000000,00000000,001024,001,000,00000008,00132116,01,0000013730699830,00000000,00000000,002,001,016,016,0,0.99,050
000,00000000,00266458,00307578,010,00133268,00000000,00000000,001024,001,001,00000008,00133072,01,0000013831575795,00000000,00000000,002,001,016,016,0,0.99,050
001,00000000,00266487,00247774,010,00133743,00000000,00000000,001024,001,001,00000008,00133535,01,0000013865774374,00000000,00000000,002,001,016,016,0,0.99,050
002,00000000,00266488,00217238,010,00133891,00000000,00000000,001024,001,001,00000008,00133703,01,0000013900048037,00000000,00000000,002,001,016,016,0,0.99,050
003,00000000,00266599,00239129,010,00133247,00000000,00000000,001024,001,001,00000008,00133071,01,0000014144788294,00000000,00000000,002,001,016,016,0,0.99,050
004,00000000,00266016,00265569,010,00133360,00000000,00000000,001024,001,001,00000008,00133148,01,0000013917380603,00000000,00000000,002,001,016,016,0,0.99,050
