tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la
000,00231698,00231698,020,00231698,00000000,00000000,001024,000,000,00016384,00231698
001,00232262,00232262,020,00232262,00000000,00000000,001024,000,000,00016384,00232262
002,00232192,00232192,020,00232192,00000000,00000000,001024,000,000,00016384,00232192
003,00233169,00233169,020,00233169,00000000,00000000,001024,000,000,00016384,00233169
004,00231484,00231484,020,00231484,00000000,00000000,001024,000,000,00016384,00231484
005,00231591,00231591,020,00231591,00000000,00000000,001024,000,000,00016384,00231591
006,00231292,00231292,020,00231292,00000000,00000000,001024,000,000,00016384,00231292
007,00232939,00232939,020,00232939,00000000,00000000,001024,000,000,00016384,00232939
008,00232129,00232129,020,00232129,00000000,00000000,001024,000,000,00016384,00232129
009,00232147,00232147,020,00232147,00000000,00000000,001024,000,000,00016384,00232147
010,00231486,00231486,020,00231486,00000000,00000000,001024,000,000,00016384,00231486
011,00234026,00234026,020,00234026,00000000,00000000,001024,000,000,00016384,00234026
012,00234144,00234144,020,00234144,00000000,00000000,001024,000,000,00016384,00234144
013,00233136,00233136,020,00233136,00000000,00000000,001024,000,000,00016384,00233136
014,00231608,00231608,020,00231608,00000000,00000000,001024,000,000,00016384,00231608
015,00232965,00232965,020,00232965,00000000,00000000,001024,000,000,00016384,00232965
016,00232695,00232695,020,00232695,00000000,00000000,001024,000,000,00016384,00232695
017,00231475,00231475,020,00231475,00000000,00000000,001024,000,000,00016384,00231475
018,00233024,00233024,020,00233024,00000000,00000000,001024,000,000,00016384,00233024
019,00230584,00230584,020,00230584,00000000,00000000,001024,000,000,00016384,00230584
020,00231144,00231144,020,00231144,00000000,00000000,001024,000,000,00016384,00231144
021,00231446,00231446,020,00231446,00000000,00000000,001024,000,000,00016384,00231446
022,00233504,00233504,020,00233504,00000000,00000000,001024,000,000,00016384,00233504
023,00232235,00232235,020,00232235,00000000,00000000,001024,000,000,00016384,00232235
024,00233082,00233082,020,00233082,00000000,00000000,001024,000,000,00016384,00233082
025,00231576,00231576,020,00231576,00000000,00000000,001024,000,000,00016384,00231576
026,00232411,00232411,020,00232411,00000000,00000000,001024,000,000,00016384,00232411
027,00232357,00232357,020,00232357,00000000,00000000,001024,000,000,00016384,00232357
028,00232773,00232773,020,00232773,00000000,00000000,001024,000,000,00016384,00232773
029,00229304,00229304,020,00229304,00000000,00000000,001024,000,000,00016384,00229304
030,00231009,00231009,020,00231009,00000000,00000000,001024,000,000,00016384,00231009
031,00231652,00231652,020,00231652,00000000,00000000,001024,000,000,00016384,00231652
000,00231107,00231107,020,00231107,00000000,00000000,001024,000,001,00016384,00231107
001,00231292,00231292,020,00231292,00000000,00000000,001024,000,001,00016384,00231292
002,00231686,00231686,020,00231686,00000000,00000000,001024,000,001,00016384,00231686
003,00231896,00231896,020,00231896,00000000,00000000,001024,000,001,00016384,00231896
004,00230759,00230759,020,00230759,00000000,00000000,001024,000,001,00016384,00230759
005,00230455,00230455,020,00230455,00000000,00000000,001024,000,001,00016384,00230455
006,00230340,00230340,020,00230340,00000000,00000000,001024,000,001,00016384,00230340
007,00231205,00231205,020,00231205,00000000,00000000,001024,000,001,00016384,00231205
008,00231138,00231138,020,00231138,00000000,00000000,001024,000,001,00016384,00231138
009,00230939,00230939,020,00230939,00000000,00000000,001024,000,001,00016384,00230939
010,00230489,00230489,020,00230489,00000000,00000000,001024,000,001,00016384,00230489
011,00233000,00233000,020,00233000,00000000,00000000,001024,000,001,00016384,00233000
012,00233033,00233033,020,00233033,00000000,00000000,001024,000,001,00016384,00233033
013,00231645,00231645,020,00231645,00000000,00000000,001024,000,001,00016384,00231645
014,00230847,00230847,020,00230847,00000000,00000000,001024,000,001,00016384,00230847
015,00231467,00231467,020,00231467,00000000,00000000,001024,000,001,00016384,00231467
016,00231693,00231693,020,00231693,00000000,00000000,001024,000,001,00016384,00231693
017,00230614,00230614,020,00230614,00000000,00000000,001024,000,001,00016384,00230614
018,00231500,00231500,020,00231500,00000000,00000000,001024,000,001,00016384,00231500
019,00229878,00229878,020,00229878,00000000,00000000,001024,000,001,00016384,00229878
020,00230283,00230283,020,00230283,00000000,00000000,001024,000,001,00016384,00230283
021,00230480,00230480,020,00230480,00000000,00000000,001024,000,001,00016384,00230480
022,00231997,00231997,020,00231997,00000000,00000000,001024,000,001,00016384,00231997
023,00230934,00230934,020,00230934,00000000,00000000,001024,000,001,00016384,00230934
024,00232686,00232686,020,00232686,00000000,00000000,001024,000,001,00016384,00232686
025,00230637,00230637,020,00230637,00000000,00000000,001024,000,001,00016384,00230637
026,00231764,00231764,020,00231764,00000000,00000000,001024,000,001,00016384,00231764
027,00231452,00231452,020,00231452,00000000,00000000,001024,000,001,00016384,00231452
028,00231831,00231831,020,00231831,00000000,00000000,001024,000,001,00016384,00231831
029,00228471,00228471,020,00228471,00000000,00000000,001024,000,001,00016384,00228471
030,00230123,00230123,020,00230123,00000000,00000000,001024,000,001,00016384,00230123
031,00230801,00230801,020,00230801,00000000,00000000,001024,000,001,00016384,00230801
000,00232163,00232163,020,00232163,00000000,00000000,001024,000,002,00016384,00232163
001,00232655,00232655,020,00232655,00000000,00000000,001024,000,002,00016384,00232655
002,00232713,00232713,020,00232713,00000000,00000000,001024,000,002,00016384,00232713
003,00233462,00233462,020,00233462,00000000,00000000,001024,000,002,00016384,00233462
004,00232209,00232209,020,00232209,00000000,00000000,001024,000,002,00016384,00232209
005,00232026,00232026,020,00232026,00000000,00000000,001024,000,002,00016384,00232026
006,00232076,00232076,020,00232076,00000000,00000000,001024,000,002,00016384,00232076
007,00232996,00232996,020,00232996,00000000,00000000,001024,000,002,00016384,00232996
008,00232509,00232509,020,00232509,00000000,00000000,001024,000,002,00016384,00232509
009,00232742,00232742,020,00232742,00000000,00000000,001024,000,002,00016384,00232742
010,00231892,00231892,020,00231892,00000000,00000000,001024,000,002,00016384,00231892
011,00234023,00234023,020,00234023,00000000,00000000,001024,000,002,00016384,00234023
012,00233905,00233905,020,00233905,00000000,00000000,001024,000,002,00016384,00233905
013,00233758,00233758,020,00233758,00000000,00000000,001024,000,002,00016384,00233758
014,00232082,00232082,020,00232082,00000000,00000000,001024,000,002,00016384,00232082
015,00232894,00232894,020,00232894,00000000,00000000,001024,000,002,00016384,00232894
016,00232969,00232969,020,00232969,00000000,00000000,001024,000,002,00016384,00232969
017,00231783,00231783,020,00231783,00000000,00000000,001024,000,002,00016384,00231783
018,00233569,00233569,020,00233569,00000000,00000000,001024,000,002,00016384,00233569
019,00231645,00231645,020,00231645,00000000,00000000,001024,000,002,00016384,00231645
020,00231849,00231849,020,00231849,00000000,00000000,001024,000,002,00016384,00231849
021,00232041,00232041,020,00232041,00000000,00000000,001024,000,002,00016384,00232041
022,00234048,00234048,020,00234048,00000000,00000000,001024,000,002,00016384,00234048
023,00232492,00232492,020,00232492,00000000,00000000,001024,000,002,00016384,00232492
024,00233728,00233728,020,00233728,00000000,00000000,001024,000,002,00016384,00233728
025,00231891,00231891,020,00231891,00000000,00000000,001024,000,002,00016384,00231891
026,00232686,00232686,020,00232686,00000000,00000000,001024,000,002,00016384,00232686
027,00232947,00232947,020,00232947,00000000,00000000,001024,000,002,00016384,00232947
028,00233084,00233084,020,00233084,00000000,00000000,001024,000,002,00016384,00233084
029,00230029,00230029,020,00230029,00000000,00000000,001024,000,002,00016384,00230029
030,00231646,00231646,020,00231646,00000000,00000000,001024,000,002,00016384,00231646
