tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000,     23425,   23425,    3.417030
001,     25282,   25282,    3.445628
002,     22098,   22098,    3.485255
003,     26221,   26221,    3.897591
004,     17145,   17145,    2.550493
005,     25181,   25181,    3.700785
006,     23013,   23013,    3.486715
007,     26016,   26016,    3.790630
008,     23960,   23960,    3.349396
009,     25507,   25507,    3.621040
010,     21187,   21187,    3.035142
011,     24565,   24565,    3.433714
012,     21336,   21336,    3.243915
013,     23701,   23701,    3.230260
014,     27541,   27541,    3.788977
015,     27566,   27566,    3.915629
-------------------------------------------------------------------------------------------------------

RUN 1
000,     19176,   19176,    2.970559
001,     23476,   23476,    3.283861
002,     24543,   24543,    3.670680
003,     24839,   24839,    3.687554
004,     25511,   25511,    3.639480
005,     25874,   25874,    3.749854
006,     24212,   24212,    3.520825
007,     25620,   25620,    3.801540
008,     21309,   21309,    2.941096
009,     25469,   25469,    3.834306
010,     23099,   23099,    3.466701
011,     28409,   28409,    3.877807
012,     21386,   21386,    3.125733
013,     23310,   23310,    3.477980
014,     22867,   22867,    3.368984
015,     22516,   22516,    3.421533
-------------------------------------------------------------------------------------------------------

RUN 2
000,     21426,   21426,    3.067053
001,     29012,   29012,    3.984394
002,     23081,   23081,    3.470706
003,     23756,   23756,    3.707839
004,     22991,   22991,    3.157509
005,     25623,   25623,    3.655418
006,     22788,   22788,    3.431476
007,     27192,   27192,    3.892418
008,     26905,   26905,    3.828441
009,     25939,   25939,    3.600271
010,     19878,   19878,    2.976971
011,     25861,   25861,    3.483278
012,     20224,   20224,    2.953545
013,     25184,   25184,    3.677666
014,     20254,   20254,    2.879028
015,     26442,   26442,    3.910707
-------------------------------------------------------------------------------------------------------

RUN 3
000,     21457,   21457,    2.850003
001,     27095,   27095,    3.663850
002,     27703,   27703,    4.260029
003,     21288,   21288,    3.236007
004,     25164,   25164,    3.378779
005,     24278,   24278,    3.705535
006,     24611,   24611,    3.559460
007,     18702,   18702,    2.781639
008,     26593,   26593,    3.765927
009,     25309,   25309,    3.521949
010,     26572,   26572,    3.784999
011,     27500,   27500,    3.764341
012,     19071,   19071,    2.692183
013,     28140,   28140,    3.903654
014,     22460,   22460,    2.857643
015,     22734,   22734,    3.442853
-------------------------------------------------------------------------------------------------------

RUN 4
000,     23839,   23839,    3.115485
001,     26308,   26308,    3.873909
002,     24619,   24619,    3.448330
003,     25106,   25106,    3.715274
004,     23946,   23946,    3.187666
005,     24582,   24582,    3.659145
006,     24940,   24940,    3.762966
007,     26368,   26368,    3.774624
008,     24699,   24699,    3.585212
009,     24753,   24753,    3.324767
010,     22084,   22084,    3.110989
011,     23624,   23624,    3.389034
012,     20077,   20077,    2.931706
013,     23010,   23010,    2.974355
014,     23279,   23279,    3.052175
015,     28304,   28304,    4.446097
-------------------------------------------------------------------------------------------------------

