tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000,      3021,    3021,    0.453609
001,      1502,    1502,    0.199432
002,      1978,    1978,    0.296219
003,      2367,    2367,    0.345139
004,      2392,    2392,    0.355371
005,      3205,    3205,    0.484115
006,      3283,    3283,    0.554386
007,      2755,    2755,    0.370010
008,      3157,    3157,    0.455521
009,      2662,    2662,    0.412521
010,      3327,    3327,    0.527970
011,      3461,    3461,    0.513663
012,      3087,    3087,    0.454843
013,      2587,    2587,    0.385775
014,      1821,    1821,    0.263866
015,      3345,    3345,    0.486951
016,      2145,    2145,    0.348144
017,      3177,    3177,    0.470938
018,      2385,    2385,    0.326378
019,      3252,    3252,    0.489825
020,      3859,    3859,    0.659594
021,      2251,    2251,    0.336399
022,      3217,    3217,    0.434081
023,      2899,    2899,    0.408698
024,      2428,    2428,    0.341009
025,      2527,    2527,    0.354225
026,      2623,    2623,    0.363243
027,      3871,    3871,    0.605260
028,      1803,    1803,    0.220010
-------------------------------------------------------------------------------------------------------

RUN 1
000,      4420,    4420,    0.587909
001,      2734,    2734,    0.385437
002,      1435,    1435,    0.216664
003,      2523,    2523,    0.352237
004,      3818,    3818,    0.542905
005,      2512,    2512,    0.446727
006,      1965,    1965,    0.322645
007,      2365,    2365,    0.362831
008,      2675,    2675,    0.348030
009,      2367,    2367,    0.336936
010,      2159,    2159,    0.358405
011,      1946,    1946,    0.267228
012,      2973,    2973,    0.438211
013,      3219,    3219,    0.501018
014,      3184,    3184,    0.469402
015,      3193,    3193,    0.487242
016,      2628,    2628,    0.421461
017,      2387,    2387,    0.328622
018,      2887,    2887,    0.372198
019,      2269,    2269,    0.306609
020,      2140,    2140,    0.285965
021,      3728,    3728,    0.502192
022,      1725,    1725,    0.222446
023,      2629,    2629,    0.375511
024,      2501,    2501,    0.499177
025,      2329,    2329,    0.390289
026,      2560,    2560,    0.353282
027,      3614,    3614,    0.563380
028,      4585,    4585,    0.678052
-------------------------------------------------------------------------------------------------------

RUN 2
000,      2933,    2933,    0.435062
001,      3608,    3608,    0.523384
002,      2410,    2410,    0.342151
003,      2920,    2920,    0.423558
004,      2931,    2931,    0.425400
005,      2520,    2520,    0.379568
006,      2748,    2748,    0.390762
007,      3377,    3377,    0.491003
008,      2462,    2462,    0.304567
009,      3085,    3085,    0.438684
010,      2509,    2509,    0.387064
011,      2186,    2186,    0.311819
012,      2722,    2722,    0.442629
013,      3744,    3744,    0.524429
014,      2503,    2503,    0.294612
015,      2403,    2403,    0.329527
016,      2865,    2865,    0.411014
017,      3210,    3210,    0.452595
018,      2618,    2618,    0.402786
019,      2551,    2551,    0.381148
020,      2834,    2834,    0.430544
021,      3190,    3190,    0.435925
022,      3266,    3266,    0.450387
023,      2704,    2704,    0.368699
024,      1736,    1736,    0.223544
025,      2808,    2808,    0.399633
026,      2594,    2594,    0.364515
027,      2915,    2915,    0.377254
028,      1543,    1543,    0.244365
-------------------------------------------------------------------------------------------------------

RUN 3
000,      2888,    2888,    0.431757
001,      3488,    3488,    0.448530
002,      2152,    2152,    0.330733
003,      2370,    2370,    0.339854
004,      2749,    2749,    0.425101
005,      2301,    2301,    0.295240
006,      2344,    2344,    0.310247
007,      4911,    4911,    0.701554
008,      1441,    1441,    0.245668
009,      3736,    3736,    0.591087
010,      2775,    2775,    0.450446
011,      2950,    2950,    0.408712
012,      3219,    3219,    0.401249
013,      2148,    2148,    0.312465
014,      2712,    2712,    0.340155
015,      3525,    3525,    0.559212
016,      2665,    2665,    0.417985
017,      2872,    2872,    0.377335
018,      2590,    2590,    0.424289
019,      2463,    2463,    0.359958
020,      1962,    1962,    0.251845
021,      3448,    3448,    0.428774
022,      2384,    2384,    0.367858
023,      4133,    4133,    0.630956
024,      3277,    3277,    0.511229
025,      3877,    3877,    0.602692
026,      1994,    1994,    0.312609
027,      3384,    3384,    0.468867
028,      2178,    2178,    0.347565
-------------------------------------------------------------------------------------------------------

RUN 4
000,      3061,    3061,    0.546482
001,      2913,    2913,    0.384933
002,      3213,    3213,    0.470775
003,      2692,    2692,    0.357742
004,      3559,    3559,    0.529240
005,      2348,    2348,    0.325983
006,      3000,    3000,    0.466907
007,      4318,    4318,    0.648646
008,      2323,    2323,    0.307218
009,      1990,    1990,    0.279173
010,      2676,    2676,    0.400302
011,      3152,    3152,    0.432152
012,      2986,    2986,    0.433436
013,      4779,    4779,    0.660713
014,      2787,    2787,    0.455918
015,      3086,    3086,    0.473269
016,      2457,    2457,    0.344171
017,      3126,    3126,    0.406116
018,      2652,    2652,    0.359108
019,      3510,    3510,    0.493068
020,      2526,    2526,    0.370547
021,      2700,    2700,    0.373583
022,      2426,    2426,    0.285123
023,      1885,    1885,    0.268088
024,      1421,    1421,    0.201392
025,      3119,    3119,    0.461562
026,      1958,    1958,    0.270967
027,      5169,    5169,    0.735883
028,      3094,    3094,    0.454106
-------------------------------------------------------------------------------------------------------

