tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,array_size(B),nodeID,run,lockNR
000,00066560,00066560,010,00133484,00000000,001024,001,000,0512
001,00067475,00067475,010,00135376,00000000,001024,001,000,0512
002,00070601,00070601,010,00141623,00000000,001024,001,000,0512
003,00071130,00071130,010,00142695,00000000,001024,001,000,0512
004,00067200,00067200,010,00134743,00000000,001024,001,000,0512
005,00067364,00067364,010,00135095,00000000,001024,001,000,0512
006,00072400,00072400,010,00145212,00000000,001024,001,000,0512
007,00073000,00073000,010,00146450,00000000,001024,001,000,0512
008,00070700,00070700,010,00141807,00000000,001024,001,000,0512
009,00070800,00070800,010,00141982,00000000,001024,001,000,0512
010,00068600,00068600,010,00137583,00000000,001024,001,000,0512
011,00072589,00072589,010,00145671,00000000,001024,001,000,0512
012,00071900,00071900,010,00144203,00000000,001024,001,000,0512
013,00072337,00072337,010,00145096,00000000,001024,001,000,0512
014,00069200,00069200,010,00138821,00000000,001024,001,000,0512
015,00071913,00071913,010,00144181,00000000,001024,001,000,0512
016,00067000,00067000,010,00134348,00000000,001024,001,000,0512
017,00068049,00068049,010,00136478,00000000,001024,001,000,0512
018,00068700,00068700,010,00137773,00000000,001024,001,000,0512
019,00068600,00068600,010,00137550,00000000,001024,001,000,0512
020,00068906,00068906,010,00138158,00000000,001024,001,000,0512
021,00068800,00068800,010,00137959,00000000,001024,001,000,0512
022,00072300,00072300,010,00145029,00000000,001024,001,000,0512
023,00068763,00068763,010,00137956,00000000,001024,001,000,0512
024,00072342,00072342,010,00145051,00000000,001024,001,000,0512
025,00068320,00068320,010,00137040,00000000,001024,001,000,0512
026,00072200,00072200,010,00144787,00000000,001024,001,000,0512
027,00071900,00071900,010,00144237,00000000,001024,001,000,0512
028,00072000,00072000,010,00144342,00000000,001024,001,000,0512
029,00071726,00071726,010,00143828,00000000,001024,001,000,0512
030,00068300,00068300,010,00136933,00000000,001024,001,000,0512
031,00068700,00068700,010,00137719,00000000,001024,001,000,0512
000,00066900,00066900,010,00134223,00000000,001024,002,000,0512
001,00067262,00067262,010,00134927,00000000,001024,002,000,0512
002,00070400,00070400,010,00141228,00000000,001024,002,000,0512
003,00071138,00071138,010,00142701,00000000,001024,002,000,0512
004,00070755,00070755,010,00141918,00000000,001024,002,000,0512
005,00067822,00067822,010,00136044,00000000,001024,002,000,0512
006,00067000,00067000,010,00134389,00000000,001024,002,000,0512
007,00068162,00068162,010,00136722,00000000,001024,002,000,0512
008,00068184,00068184,010,00136769,00000000,001024,002,000,0512
009,00070936,00070936,010,00142261,00000000,001024,002,000,0512
010,00072244,00072244,010,00144883,00000000,001024,002,000,0512
011,00072100,00072100,010,00144638,00000000,001024,002,000,0512
012,00068340,00068340,010,00137072,00000000,001024,002,000,0512
013,00067753,00067753,010,00135923,00000000,001024,002,000,0512
014,00071800,00071800,010,00144112,00000000,001024,002,000,0512
015,00072712,00072712,010,00145881,00000000,001024,002,000,0512
016,00072554,00072554,010,00145509,00000000,001024,002,000,0512
017,00068100,00068100,010,00136632,00000000,001024,002,000,0512
018,00072100,00072100,010,00144557,00000000,001024,002,000,0512
019,00067432,00067432,010,00135224,00000000,001024,002,000,0512
020,00068100,00068100,010,00136569,00000000,001024,002,000,0512
021,00072289,00072289,010,00145005,00000000,001024,002,000,0512
022,00067517,00067517,010,00135413,00000000,001024,002,000,0512
023,00071700,00071700,010,00143773,00000000,001024,002,000,0512
024,00072099,00072099,010,00144594,00000000,001024,002,000,0512
025,00068307,00068307,010,00136959,00000000,001024,002,000,0512
026,00067412,00067412,010,00135227,00000000,001024,002,000,0512
027,00072657,00072657,010,00145746,00000000,001024,002,000,0512
028,00071400,00071400,010,00143211,00000000,001024,002,000,0512
029,00067700,00067700,010,00135757,00000000,001024,002,000,0512
030,00071700,00071700,010,00143824,00000000,001024,002,000,0512
031,00067459,00067459,010,00135262,00000000,001024,002,000,0512
000,00063138,00063138,010,00126581,00000000,001024,003,000,0512
001,00062900,00062900,010,00126106,00000000,001024,003,000,0512
002,00062800,00062800,010,00125885,00000000,001024,003,000,0512
003,00063000,00063000,010,00126292,00000000,001024,003,000,0512
004,00063600,00063600,010,00127459,00000000,001024,003,000,0512
005,00063600,00063600,010,00127502,00000000,001024,003,000,0512
006,00063000,00063000,010,00126256,00000000,001024,003,000,0512
007,00063100,00063100,010,00126510,00000000,001024,003,000,0512
008,00064894,00064894,010,00130079,00000000,001024,003,000,0512
009,00064400,00064400,010,00129123,00000000,001024,003,000,0512
010,00063780,00063780,010,00127879,00000000,001024,003,000,0512
011,00064500,00064500,010,00129249,00000000,001024,003,000,0512
012,00063588,00063588,010,00127431,00000000,001024,003,000,0512
013,00064000,00064000,010,00128277,00000000,001024,003,000,0512
014,00064300,00064300,010,00128875,00000000,001024,003,000,0512
015,00063470,00063470,010,00127216,00000000,001024,003,000,0512
016,00064300,00064300,010,00128851,00000000,001024,003,000,0512
017,00063700,00063700,010,00127660,00000000,001024,003,000,0512
018,00064400,00064400,010,00129084,00000000,001024,003,000,0512
019,00063000,00063000,010,00126297,00000000,001024,003,000,0512
020,00063700,00063700,010,00127678,00000000,001024,003,000,0512
021,00063469,00063469,010,00127246,00000000,001024,003,000,0512
022,00063617,00063617,010,00127526,00000000,001024,003,000,0512
023,00063600,00063600,010,00127497,00000000,001024,003,000,0512
024,00063300,00063300,010,00126907,00000000,001024,003,000,0512
025,00064346,00064346,010,00128967,00000000,001024,003,000,0512
026,00063844,00063844,010,00127937,00000000,001024,003,000,0512
027,00063234,00063234,010,00126743,00000000,001024,003,000,0512
028,00063671,00063671,010,00127600,00000000,001024,003,000,0512
029,00063700,00063700,010,00127630,00000000,001024,003,000,0512
030,00062700,00062700,010,00125702,00000000,001024,003,000,0512
031,00062814,00062814,010,00125906,00000000,001024,003,000,0512
000,00072400,00072400,010,00145188,00000000,001024,004,000,0512
001,00072200,00072200,010,00144724,00000000,001024,004,000,0512
002,00070415,00070415,010,00141171,00000000,001024,004,000,0512
003,00070531,00070531,010,00141401,00000000,001024,004,000,0512
004,00071115,00071115,010,00142589,00000000,001024,004,000,0512
005,00070800,00070800,010,00141973,00000000,001024,004,000,0512
006,00072376,00072376,010,00145116,00000000,001024,004,000,0512
007,00072660,00072660,010,00145734,00000000,001024,004,000,0512
008,00073912,00073912,010,00148203,00000000,001024,004,000,0512
009,00073000,00073000,010,00146425,00000000,001024,004,000,0512
010,00074123,00074123,010,00148615,00000000,001024,004,000,0512
011,00073879,00073879,010,00148108,00000000,001024,004,000,0512
012,00072559,00072559,010,00145471,00000000,001024,004,000,0512
013,00073000,00073000,010,00146367,00000000,001024,004,000,0512
014,00072700,00072700,010,00145754,00000000,001024,004,000,0512
015,00072900,00072900,010,00146134,00000000,001024,004,000,0512
016,00072700,00072700,010,00145802,00000000,001024,004,000,0512
017,00073392,00073392,010,00147086,00000000,001024,004,000,0512
018,00072253,00072253,010,00144817,00000000,001024,004,000,0512
019,00072452,00072452,010,00145316,00000000,001024,004,000,0512
020,00072907,00072907,010,00146233,00000000,001024,004,000,0512
