lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0000000,0000140,0000030,0001005,0004859,0005490,0004929,0000012,001024,000,000,16384
0000000,0004270,0000491,0001235,0022302,0022232,0022783,0003152,001024,000,000,16384
0000000,0000140,0000030,0001006,0005090,0005781,0005130,0000013,001024,001,000,16384
0000000,0002385,0000491,0001156,0011451,0017843,0010971,0001361,001024,001,000,16384
0000000,0000141,0000030,0001014,0020289,0014418,0021040,0000110,001024,002,000,16384
0000000,0004045,0000341,0001569,0038192,0025448,0039064,0003131,001024,002,000,16384
0000000,0000240,0000040,0001005,0004989,0005691,0005060,0000050,001024,003,000,16384
0000000,0002624,0000521,0001261,0010379,0017713,0009798,0001609,001024,003,000,16384
0000000,0000140,0000030,0001005,0005551,0006222,0005710,0000013,001024,000,001,16384
0000000,0004676,0000521,0001299,0022472,0023965,0023073,0003645,001024,000,001,16384
0000000,0000140,0000030,0001006,0005110,0005912,0005149,0000013,001024,001,001,16384
0000000,0002350,0000431,0001158,0013275,0019637,0012784,0001321,001024,001,001,16384
0000000,0000141,0000030,0001015,0020279,0015399,0021110,0000118,001024,002,001,16384
0000000,0003875,0000320,0001571,0037811,0027011,0038663,0002941,001024,002,001,16384
0000000,0000230,0000040,0001007,0004999,0005771,0005059,0000051,001024,003,001,16384
0000000,0002509,0000430,0001267,0012463,0018736,0011862,0001485,001024,003,001,16384
0000000,0000140,0000030,0001010,0011361,0010630,0011883,0000023,001024,000,002,16384
0000000,0004620,0000541,0001346,0025108,0027191,0025408,0003618,001024,000,002,16384
0000000,0000140,0000030,0001009,0005120,0008235,0005159,0000013,001024,001,002,16384
0000000,0002491,0000901,0001182,0015289,0021430,0014908,0001451,001024,001,002,16384
0000000,0000150,0000030,0001016,0020569,0017102,0021530,0000129,001024,002,002,16384
0000000,0002960,0000250,0001540,0036749,0028494,0037661,0002071,001024,002,002,16384
0000000,0000160,0000040,0001007,0005019,0007484,0005060,0000065,001024,003,002,16384
0000000,0001994,0000231,0001237,0014497,0020619,0013886,0000964,001024,003,002,16384
