tid,lock_impl_time(ms)
RUN 0
001,    89.866
003,   102.870
002,   122.565
004,   195.820
005,   181.412
006,   129.529
007,   106.495
008,   205.812
009,    60.311
010,   110.837
011,   130.222
012,   174.616
013,   114.020
014,   136.119
015,    35.537
016,    59.297
-----------------------------------------------------------------------------------------------

RUN 1
001,    97.824
003,   112.823
002,    33.602
004,   190.449
005,   186.494
006,    66.007
007,   104.098
008,   217.699
009,    91.301
010,   192.983
011,    37.873
012,    84.072
013,   116.514
014,   133.726
015,    91.776
016,   133.419
-----------------------------------------------------------------------------------------------

RUN 2
001,    92.416
003,    97.948
002,    70.405
004,   191.387
005,   132.302
006,    62.231
007,   144.294
008,   206.753
009,    90.161
010,   197.197
011,    42.651
012,   162.441
013,    61.800
014,   129.286
015,    70.248
016,   104.609
-----------------------------------------------------------------------------------------------

RUN 3
001,   102.168
003,   100.174
002,   113.397
004,   186.465
005,   101.685
006,    81.190
007,   130.759
008,   141.345
009,   157.414
010,   142.543
011,    56.365
012,   193.521
013,    73.165
014,   107.886
015,   132.402
016,    68.390
-----------------------------------------------------------------------------------------------

RUN 4
001,   161.092
003,    69.277
002,    79.152
004,   128.701
005,    47.530
006,    93.027
007,   159.875
008,   197.686
009,   167.859
010,    72.996
011,    28.034
012,   159.005
013,   121.422
014,   194.647
015,    66.480
016,   161.002
-----------------------------------------------------------------------------------------------

