tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la
000,00270728,00270728,020,00396126,00023406,00023406,001024,000,000,00016384,00270728
001,00270100,00270100,020,00394805,00023647,00023647,001024,000,000,00016384,00270100
002,00270383,00270383,020,00395739,00023451,00023451,001024,000,000,00016384,00270383
003,00269967,00269967,020,00393179,00023608,00023608,001024,000,000,00016384,00269967
004,00270018,00270018,020,00396166,00023433,00023433,001024,000,000,00016384,00270018
005,00270064,00270064,020,00397257,00023466,00023466,001024,000,000,00016384,00270064
006,00269856,00269856,020,00395163,00023545,00023545,001024,000,000,00016384,00269856
007,00270334,00270334,020,00396326,00023317,00023317,001024,000,000,00016384,00270334
008,00270218,00270218,020,00396450,00023549,00023549,001024,000,000,00016384,00270218
009,00269925,00269925,020,00396286,00023306,00023306,001024,000,000,00016384,00269925
010,00270174,00270174,020,00395089,00023484,00023484,001024,000,000,00016384,00270174
011,00270686,00270686,020,00396179,00023291,00023291,001024,000,000,00016384,00270686
012,00270623,00270623,020,00394595,00023321,00023321,001024,000,000,00016384,00270623
013,00270542,00270542,020,00396070,00023308,00023308,001024,000,000,00016384,00270542
014,00269827,00269827,020,00394474,00023555,00023555,001024,000,000,00016384,00269827
015,00269890,00269890,020,00395164,00023369,00023369,001024,000,000,00016384,00269890
016,00270385,00270385,020,00395648,00023561,00023561,001024,000,000,00016384,00270385
017,00269565,00269565,020,00394166,00023396,00023396,001024,000,000,00016384,00269565
018,00269996,00269996,020,00394565,00023172,00023172,001024,000,000,00016384,00269996
019,00269997,00269997,020,00394830,00023635,00023635,001024,000,000,00016384,00269997
020,00269991,00269991,020,00395496,00023337,00023337,001024,000,000,00016384,00269991
021,00269416,00269416,020,00393849,00023206,00023206,001024,000,000,00016384,00269416
022,00269917,00269917,020,00393854,00023412,00023412,001024,000,000,00016384,00269917
023,00269313,00269313,020,00395149,00023055,00023055,001024,000,000,00016384,00269313
024,00270109,00270109,020,00395712,00023585,00023585,001024,000,000,00016384,00270109
025,00269467,00269467,020,00394856,00023413,00023413,001024,000,000,00016384,00269467
026,00269949,00269949,020,00393240,00023321,00023321,001024,000,000,00016384,00269949
027,00270247,00270247,020,00394728,00023485,00023485,001024,000,000,00016384,00270247
028,00269499,00269499,020,00397229,00023264,00023264,001024,000,000,00016384,00269499
029,00269714,00269714,020,00397000,00023268,00023268,001024,000,000,00016384,00269714
030,00270360,00270360,020,00395325,00023428,00023428,001024,000,000,00016384,00270360
031,00269277,00269277,020,00393580,00023548,00023548,001024,000,000,00016384,00269277
000,00274035,00274035,020,00392191,00024241,00024241,001024,001,000,00016384,00274035
001,00273675,00273675,020,00392128,00024269,00024269,001024,001,000,00016384,00273675
002,00273941,00273941,020,00393682,00023974,00023974,001024,001,000,00016384,00273941
003,00273766,00273766,020,00391327,00024093,00024093,001024,001,000,00016384,00273766
004,00273895,00273895,020,00392474,00024210,00024210,001024,001,000,00016384,00273895
005,00273747,00273747,020,00392282,00024384,00024384,001024,001,000,00016384,00273747
006,00274176,00274176,020,00391496,00024142,00024142,001024,001,000,00016384,00274176
007,00273973,00273973,020,00394823,00023839,00023839,001024,001,000,00016384,00273973
008,00273805,00273805,020,00391756,00024061,00024061,001024,001,000,00016384,00273805
009,00273696,00273696,020,00391583,00024320,00024320,001024,001,000,00016384,00273696
010,00274108,00274108,020,00395231,00023966,00023966,001024,001,000,00016384,00274108
011,00273777,00273777,020,00392319,00023988,00023988,001024,001,000,00016384,00273777
012,00273898,00273898,020,00391161,00024076,00024076,001024,001,000,00016384,00273898
013,00273300,00273300,020,00392514,00024086,00024086,001024,001,000,00016384,00273300
014,00273836,00273836,020,00391779,00024236,00024236,001024,001,000,00016384,00273836
015,00273582,00273582,020,00394248,00024125,00024125,001024,001,000,00016384,00273582
016,00272945,00272945,020,00392030,00024017,00024017,001024,001,000,00016384,00272945
017,00273725,00273725,020,00392020,00024132,00024132,001024,001,000,00016384,00273725
018,00273072,00273072,020,00394895,00023750,00023750,001024,001,000,00016384,00273072
019,00273981,00273981,020,00393263,00024138,00024138,001024,001,000,00016384,00273981
020,00273714,00273714,020,00391832,00024124,00024124,001024,001,000,00016384,00273714
021,00273385,00273385,020,00391468,00023876,00023876,001024,001,000,00016384,00273385
022,00273022,00273022,020,00391584,00024168,00024168,001024,001,000,00016384,00273022
023,00273222,00273222,020,00393865,00024102,00024102,001024,001,000,00016384,00273222
024,00273463,00273463,020,00392815,00024285,00024285,001024,001,000,00016384,00273463
025,00273275,00273275,020,00391754,00024065,00024065,001024,001,000,00016384,00273275
026,00273122,00273122,020,00393318,00024023,00024023,001024,001,000,00016384,00273122
027,00273354,00273354,020,00392965,00023961,00023961,001024,001,000,00016384,00273354
028,00265309,00265309,020,00378745,00023237,00023237,001024,001,000,00016384,00265309
029,00272752,00272752,020,00391603,00024393,00024393,001024,001,000,00016384,00272752
030,00273439,00273439,020,00390718,00024186,00024186,001024,001,000,00016384,00273439
031,00273438,00273438,020,00390749,00024018,00024018,001024,001,000,00016384,00273438
000,00274356,00274356,020,00393067,00024257,00024257,001024,002,000,00016384,00274356
001,00274148,00274148,020,00393807,00023992,00023992,001024,002,000,00016384,00274148
002,00273931,00273931,020,00391592,00024005,00024005,001024,002,000,00016384,00273931
003,00273300,00273300,020,00391152,00023959,00023959,001024,002,000,00016384,00273300
004,00273926,00273926,020,00391843,00024298,00024298,001024,002,000,00016384,00273926
005,00273525,00273525,020,00395550,00023862,00023862,001024,002,000,00016384,00273525
006,00272852,00272852,020,00392785,00024086,00024086,001024,002,000,00016384,00272852
007,00273332,00273332,020,00391720,00023825,00023825,001024,002,000,00016384,00273332
008,00272714,00272714,020,00393755,00023828,00023828,001024,002,000,00016384,00272714
009,00272890,00272890,020,00391441,00024043,00024043,001024,002,000,00016384,00272890
010,00273178,00273178,020,00392697,00024043,00024043,001024,002,000,00016384,00273178
011,00272455,00272455,020,00392995,00024054,00024054,001024,002,000,00016384,00272455
012,00273189,00273189,020,00392676,00023885,00023885,001024,002,000,00016384,00273189
013,00272717,00272717,020,00393246,00023739,00023739,001024,002,000,00016384,00272717
014,00272423,00272423,020,00390695,00024195,00024195,001024,002,000,00016384,00272423
015,00273116,00273116,020,00391115,00023909,00023909,001024,002,000,00016384,00273116
016,00272207,00272207,020,00391882,00023983,00023983,001024,002,000,00016384,00272207
017,00272901,00272901,020,00392920,00023766,00023766,001024,002,000,00016384,00272901
018,00272537,00272537,020,00390643,00024296,00024296,001024,002,000,00016384,00272537
