tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,array_size(B),nodeID,run,lockNR
000,00061147,00061147,010,00122250,00000022,001024,001,000,0512
001,00066233,00066233,010,00132416,00000025,001024,001,000,0512
002,00066700,00066700,010,00133324,00000038,001024,001,000,0512
003,00066900,00066900,010,00133742,00000029,001024,001,000,0512
004,00061600,00061600,010,00123148,00000026,001024,001,000,0512
005,00067500,00067500,010,00134956,00000022,001024,001,000,0512
006,00068000,00068000,010,00135940,00000030,001024,001,000,0512
007,00067900,00067900,010,00135744,00000028,001024,001,000,0512
008,00062891,00062891,010,00125726,00000028,001024,001,000,0512
009,00068700,00068700,010,00137330,00000035,001024,001,000,0512
010,00063400,00063400,010,00126738,00000031,001024,001,000,0512
011,00063024,00063024,010,00126002,00000023,001024,001,000,0512
012,00061600,00061600,010,00123144,00000028,001024,001,000,0512
013,00062400,00062400,010,00124754,00000023,001024,001,000,0512
014,00067855,00067855,010,00135634,00000038,001024,001,000,0512
015,00062600,00062600,010,00125152,00000024,001024,001,000,0512
016,00068315,00068315,010,00136588,00000021,001024,001,000,0512
017,00068129,00068129,010,00136188,00000035,001024,001,000,0512
018,00063100,00063100,010,00126150,00000025,001024,001,000,0512
019,00068831,00068831,010,00137614,00000024,001024,001,000,0512
020,00062400,00062400,010,00124756,00000022,001024,001,000,0512
021,00063000,00063000,010,00125952,00000024,001024,001,000,0512
022,00068100,00068100,010,00136134,00000033,001024,001,000,0512
023,00062382,00062382,010,00124720,00000022,001024,001,000,0512
024,00062800,00062800,010,00125542,00000029,001024,001,000,0512
025,00068819,00068819,010,00137590,00000024,001024,001,000,0512
026,00068564,00068564,010,00137068,00000030,001024,001,000,0512
027,00062400,00062400,010,00124734,00000033,001024,001,000,0512
028,00068700,00068700,010,00137334,00000033,001024,001,000,0512
029,00062142,00062142,010,00124224,00000030,001024,001,000,0512
030,00068500,00068500,010,00136926,00000037,001024,001,000,0512
031,00061700,00061700,010,00123360,00000020,001024,001,000,0512
000,00063100,00063100,010,00126158,00000021,001024,001,001,0512
001,00061600,00061600,010,00123156,00000022,001024,001,001,0512
002,00063500,00063500,010,00126944,00000028,001024,001,001,0512
003,00064300,00064300,010,00128552,00000024,001024,001,001,0512
004,00065344,00065344,010,00130630,00000029,001024,001,001,0512
005,00062800,00062800,010,00125552,00000024,001024,001,001,0512
006,00065400,00065400,010,00130754,00000023,001024,001,001,0512
007,00065002,00065002,010,00129936,00000034,001024,001,001,0512
008,00064020,00064020,010,00127990,00000025,001024,001,001,0512
009,00065000,00065000,010,00129940,00000030,001024,001,001,0512
010,00064051,00064051,010,00128052,00000025,001024,001,001,0512
011,00063800,00063800,010,00127562,00000019,001024,001,001,0512
012,00062200,00062200,010,00124354,00000023,001024,001,001,0512
013,00064800,00064800,010,00129526,00000037,001024,001,001,0512
014,00063690,00063690,010,00127328,00000026,001024,001,001,0512
015,00063600,00063600,010,00127134,00000033,001024,001,001,0512
